0,100,100,100,0,0
1,19,312,60,1,0
2,20,325,60,2,0
3,20,339,60,3,0
4,21,352,60,4,0
5,33,451,60,5,0
6,36,474,60,6,0
7,37,492,60,7,0
8,41,526,60,8,0
9,42,545,60,9,0
10,45,629,60,10,0
11,48,665,60,11,0
12,53,702,60,12,0
13,54,726,60,13,0
14,54,751,60,14,0
15,55,807,70,15,0
16,63,866,70,16,0
17,66,898,70,17,0
18,67,939,70,18,0
19,68,982,70,19,0
20,74,1053,70,20,0
21,75,1090,70,21,0
22,75,1122,70,22,0
23,79,1169,70,23,0
24,85,1239,70,24,0
25,89,1296,70,25,0
26,90,1332,70,26,0
27,91,1368,70,27,0
28,100,1498,70,28,0
29,101,1544,70,29,0
30,102,1584,70,30,0
31,106,1670,80,31,0
32,110,1697,80,32,0
33,111,1757,80,33,0
34,115,1811,80,34,0
35,123,1853,80,35,0
36,124,1882,80,36,0
37,128,1905,80,37,0
38,129,1961,80,38,0
39,137,2026,80,39,0
40,138,2050,80,40,0
41,143,2109,80,41,0
42,144,2147,80,42,0
43,155,2251,80,43,0
44,156,2277,80,44,0
45,158,2309,80,45,0
46,159,2372,80,46,0
47,167,2421,80,47,0
48,172,2524,80,48,0
49,174,2551,80,49,0
50,186,2641,80,50,0
51,188,2666,80,50,0
52,190,2692,80,50,0
53,193,2717,80,50,0
54,195,2743,80,50,0
55,195,2646,80,50,1
56,198,2664,80,50,1
57,200,2682,80,50,1
58,203,2701,80,50,1
59,205,2719,80,50,1
60,208,2737,80,50,1
61,210,2756,80,50,1
62,213,2774,80,50,1
63,215,2793,80,50,1
64,218,2811,80,50,1
65,220,2829,80,50,1
66,223,2848,80,50,1
67,225,2866,80,50,1
68,228,2884,80,50,1
69,230,2903,80,50,1
70,233,2921,80,50,2
71,244,3024,80,50,2
72,255,3127,80,50,2
73,265,3230,80,50,2
74,276,3333,80,50,2
75,286,3436,80,50,2
76,297,3539,80,50,2
77,308,3642,80,50,2
78,318,3745,80,50,2
79,329,3848,80,50,2
80,339,3951,80,50,2
81,350,4054,80,50,2
82,361,4157,80,50,2
83,371,4260,80,50,2
84,382,4363,80,50,2
85,392,4466,80,50,2
86,403,4569,80,50,2
87,414,4672,80,50,2
88,424,4775,80,50,2
89,435,4878,80,50,2
90,445,4980,80,50,3
91,453,5021,80,50,3
92,460,5061,80,50,3
93,467,5101,80,50,3
94,474,5141,80,50,3
95,481,5181,80,50,3
96,488,5221,80,50,3
97,495,5262,80,50,3
98,502,5302,80,50,3
99,509,5342,80,50,3
100,516,5382,80,50,3
101,523,5422,80,50,3
102,530,5462,80,50,3
103,537,5502,80,50,3
104,544,5543,80,50,3
105,551,5583,80,50,3
106,558,5623,80,50,3
107,565,5663,80,50,3
108,572,5703,80,50,3
109,579,5743,80,50,3
110,586,5783,80,50,4
111,339,3951,80,50,4
112,339,3951,80,50,4
113,339,3951,80,50,4
114,339,3951,80,50,4
115,339,3951,80,51,0
116,355,4073,80,51,0
117,371,4195,80,51,0
118,388,4317,80,51,0
119,404,4439,80,51,0
120,421,4561,80,51,0
121,437,4683,80,51,0
122,454,4805,80,51,0
123,470,4928,80,51,0
124,487,5050,80,51,0
125,503,5172,80,52,0
126,520,5294,80,52,0
127,536,5416,80,52,0
128,553,5538,80,52,0
129,569,5660,80,52,0
130,586,5783,80,53,0
131,604,5869,80,53,0
132,623,5955,80,53,0
133,641,6042,80,54,0
134,660,6128,80,54,0
135,678,6215,80,54,0
136,697,6301,70,55,0
137,715,6388,70,55,0
138,734,6474,70,55,0
139,752,6561,70,56,0
140,771,6647,70,56,0
141,789,6734,70,56,0
142,808,6820,70,57,0
143,826,6907,70,57,0
144,845,6993,70,57,0
145,863,7080,70,58,0
146,882,7166,70,58,0
147,900,7252,70,58,0
148,919,7339,70,59,0
149,937,7425,70,59,0
150,956,7851,70,60,0
151,972,7903,70,60,0
152,988,7956,70,60,0
153,1004,8008,70,60,0
154,1020,8061,70,60,0
155,1036,8114,70,60,0
156,1052,8166,70,60,0
157,1068,8219,70,60,0
158,1084,8272,70,60,0
159,1100,8324,70,60,0
160,1116,8377,70,60,1
161,1132,8429,70,60,1
162,1148,8482,70,60,1
163,1164,8535,70,60,1
164,1180,8587,70,60,1
165,1196,8640,70,60,1
166,1212,8693,70,60,1
167,1228,8745,70,60,1
168,1244,8798,70,60,1
169,1260,8851,70,60,1
170,1276,8903,70,60,1
171,1292,8956,70,60,1
172,1308,9008,70,60,1
173,1324,9061,70,60,1
174,1340,9114,70,60,1
175,1356,9166,70,60,1
176,1372,9219,70,60,1
177,1388,9272,70,60,1
178,1404,9324,70,60,1
179,1420,9377,70,60,1
180,1436,9430,70,60,2
181,1436,9430,70,60,2
182,1436,9430,70,60,2
183,1436,9430,70,60,2
184,1436,9430,70,60,2
185,1436,9430,70,60,2
186,1436,9430,70,60,2
187,1436,9430,70,60,2
188,1436,9430,70,60,2
189,1436,9430,70,60,2
190,1436,9430,70,60,2
191,1436,9430,70,60,2
192,1436,9430,70,60,2
193,1436,9430,70,60,2
194,1436,9430,70,60,2
195,1436,9430,70,60,2
196,1436,9430,70,60,2
197,1436,9430,70,60,2
198,1436,9430,70,60,2
199,1436,9430,70,60,2
200,1436,9430,70,60,2
