2000000,"[en]",,,,0,0,0,1,0,0,0,83,85,0,0,1,0
2000001,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000006,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000009,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000010,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000011,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000012,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000013,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000015,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000020,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000021,"wooden hairpin","wooden hairpins","A simple wooden hairpin treasured by young Aunillie of the Acorn Orchard.","Wooden Hairpin",0,0,0,1,0,0,0,83,85,22623,1,1,3
2000022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000023,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000024,"recruit's toolbox","recruit's toolboxes","A sturdy box filled with a set of pristine carpentry tools.","Recruit's Toolbox",0,0,0,1,0,0,65563,83,85,21002,1,1,3
2000025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000026,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000028,"Azeyma rose","Azeyma roses","A single red Azeyma rose entrusted to you by Ethelred.","Azeyma Rose",0,0,1,1,0,0,65562,83,85,25919,1,1,3
2000029,"iron snaffle","iron snaffles","A small metal bit used in a set of chocobo reins. There appear to be several deep bite marks in the iron...","Iron Snaffle",0,0,1,1,0,0,65568,83,85,21007,1,1,3
2000030,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000031,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000032,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000033,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000034,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000035,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000036,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000037,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000038,"fire candy","fire candies","A spherical candy confected to shine like a fire crystal.","Fire Candy",0,0,0,1,0,0,66704,83,85,22624,1,1,3
2000039,"wind candy","wind candies","A spherical candy confected to shine like a wind crystal.","Wind Candy",0,0,0,1,0,0,66704,83,85,22625,1,1,3
2000040,"earth candy","earth candies","A spherical candy confected to shine like an earth crystal.","Earth Candy",0,0,1,1,0,0,66704,83,85,22626,1,1,3
2000041,"bomb digit","bomb digits","The disembodied finger of a voidsent bomb.","Bomb Digit",0,0,0,1,0,0,66705,83,85,30201,1,5,3
2000042,"warding lantern","warding lantern","A festive lantern carved from a pumpkin, used to ward off evil spirits during All Saints' Wake.","Warding Lantern",0,0,0,1,0,0,66706,83,85,24153,1,1,5
2000043,"bomb digit","bomb digits","The disembodied finger of a voidsent bomb.","Bomb Digit",0,0,0,1,0,0,66706,83,85,30201,1,1,3
2000044,"spooky sparkler","spooky sparkler","A handheld firework that unleashes a dazzling display of sparks.","Spooky Sparkler",0,0,0,1,0,0,66706,83,85,22647,1,1,3
2000045,"fire candy","fire candies","A spherical candy confected to shine like a fire crystal.","Fire Candy",0,0,0,1,0,0,66700,83,85,22624,1,1,3
2000046,"wind candy","wind candies","A spherical candy confected to shine like a wind crystal.","Wind Candy",0,0,0,1,0,0,66700,83,85,22625,1,1,3
2000047,"earth candy","earth candies","A spherical candy confected to shine like an earth crystal.","Earth Candy",0,0,1,1,0,0,66700,83,85,22626,1,1,3
