0,"0","0",,0,0,0,1,0,0
1,"Dodo","0","These large, flightless cloudkin originated from the island of Mazlaya, and were brought to the mainland by Qiqirn who bred them for their eggs. The free races of Eorzea have reared the rotund creatures ever since, though they are now valued primarily for their meat. Would-be poultry farmers be warned: when seeking to defend itself, a dodo will spit forth a sleep-inducing secretion.",0,0,0,1,0,0
2,"Tonberry","0","Little is known about this inscrutable race of manlike creatures that inhabits the ruins of Nym\xe2\x94\x80a culture that reached its peak during the Fifth Astral Era. Tonberries wear clothing and are adept in the use of complex tools, both of which would seem to suggest a civilized level of intelligence. Recently discovered texts from Nymian times suggest that the green denizens of the Wanderer's Palace are the carriers of a terrible pestilence.",0,0,0,1,0,0
3,"Sabotender","0","Found exclusively in arid regions, cactuars are known for their ability to survive extended periods under the scorching sun on naught but the moisture stored within their bodies. Conditioned by the brutal nature of their surroundings, cactuars are quick to defend themselves, launching a barrage of needle-like projectiles at potential predators\xe2\x94\x80and the occasional unwary traveler.",0,0,0,1,0,0
4,"Spriggan","0","Spriggans are neither sprites nor faeries, but share similarities with both. They are known to inhabit rocky regions and the deep recesses of mines. These black-furred soulkin are famous for carrying a gem or chunk of ore about with them at all times\xe2\x94\x80a custom which may explain the popularly held belief within the mining fraternity that they are bringers of good fortune. Their classification as soulkin is based on a theory expounded in the Codex of Stone, which asserts that the creatures are naught but vessels for the will of the earth.",0,0,0,1,0,0
5,"Pudding","0","These gelatinous creatures spawn in the agglomerations of residual matter that sometimes form in the void. Though able to mimic rudimentary sounds of speech in order to draw forth their prey, they are not thought to be especially intelligent beings. As a relatively low-ranked voidsent, flans occupy the tenth rung of the hierarchy.",0,0,0,1,0,0
6,"Bom","0","This barely contained sphere of volatile gas and flame occupies the eleventh rung of the voidsent's hierarchy of twelve. Bombs must replenish their internal reserves of fuel in order to survive, and are drawn to consume any source of oil or fat that they encounter, be it plant, animal, or man. Grenades, an even more explosive species of bomb, are a place higher in the hierarchy, standing upon the tenth rung.",0,0,0,1,0,0
7,"Mandragora","0","The enigmatic mandragoras were first observed in the aftermath of the Seventh Umbral Era. It is not known whence they came, or if they even existed prior to the Calamity. Preliminary studies appear to suggest that the diminutive seedkin are sentient and capable of an advanced form of nonverbal communication, but further research is required to confirm these findings. The rest is mere speculation.",0,0,0,1,0,0
8,"Coblyn","0","The coblyn is a creature of startling appearance that skitters around on its tentacle-like appendages in search of ore. Gridanian scholars claim that a coblyn is an animal that fuses minerals to its body to create a defensive shell. Ul'dahn scholars dispute this theory, stating that these soulkin are, in fact, sentient clumps of geological matter that have adopted biological organs in order to facilitate propagation.",0,0,0,1,0,0
9,"Morbol","0","The morbol is a terrible beast that moves upon its slime-covered vines and roots. Highly aggressive, it kills both animals and plants with a combination of its noxious breath and ceaselessly flailing tendrils. Upon occasion, the beast will also emit a sweet-smelling gas which induces a deep sleep. Rather than rending or chewing, the fang-shaped thorns which line the morbol's maw serve to hold prey immobile during digestion.",0,0,0,1,0,0
10,"Coeurl","0","Native to the regions of the Near East, these predatory quadrupeds are unrivaled in their savagery. A coeurl subdues its prey by unleashing electrical shocks from the two whip-like appendages that frame its fang-lined jaws. The feral specimens encountered in Eorzea descend from escaped war beasts once trained on a remote island at the mouth of the Rothlyt Sound known as the Pearl.",0,0,0,1,0,0
11,"Ahriman","0","Ahriman are a family of voidsent that manifest in the physical plane by investing their essences in the eyes of animals. They are possessed of great arcane ability, and fly by clawing their way along airborne currents of aether. According to studies of voidsent hierarchy, the ahriman family is of middling class, its various forms occupying the fourth and fifth rungs.",0,0,1,1,0,0
12,"Goobbue","0","A goobbue is a lumbering beast that has a symbiotic relationship with the moss and lichen growing atop its head. This growth provides the creature with a measure of camouflage, and, in return, the goobbue keeps the vegetation moist during the drier seasons with water scooped up in its hands. Though seemingly placid, the goobbue is a relentless predator, snatching up anything that skitters or crawls and shoveling it into its cavernous mouth.",0,0,0,1,0,0
13,"Chocobo","0","The domestication of chocobos in Eorzea appears to date back to prehistory, with ancient paintings recently discovered near Ishgard showing tribesfolk using the flightless yellow cloudkin to till the earth, transport grain, and carry warriors into battle. While the overwhelming majority of chocobos seen in Eorzea today are of Coerthan stock, it is rumored that wild breeds of the species\xe2\x94\x80including those which have retained the capacity for flight\xe2\x94\x80still thrive throughout forests nestled in the vastly unexplored valleys of Abalathia's Spine.",0,0,0,1,0,0
14,"Amalj'aa","0","The Amalj'aa are a race of nomadic beastmen who inhabit the grasslands of Paglth'an, where they subsist by hunting the native wildlife. They share a long and bitter history of conflict with the people of Ul'dah. Trained in the arts of war from a tender age, all members of an Amalj'aa clan, old and young, male and female, are skilled warriors. They also boast a fine mastery of metallurgy, and their weapons fetch a tidy sum from those seeking arms of quality.",0,0,1,1,0,0
15,"Ixal","0","This aggressive mountain tribe claim the wind-blasted canyons of Xelphatol as their domain. Though their race has long since lost the capacity for flight, the feathered beastmen are fervently proud of their vestigial wings. The Ixal seek to reestablish their presence in the Black Shroud that they might once again fell trees in worship of their fickle deity\xe2\x94\x80an ambition which places them at odds with the people of Gridania.",0,0,1,1,0,0
16,"Sylph","0","Deep within the northeastern reaches of the Black Shroud live the reclusive sylphs. These diminutive beings resemble children's dolls wrapped in vibrant leaves. The demeanor of the sylphs is comparable to that of an innocent child, but their propensity to employ their magical talents to \xe2\x80\x9cplayfully\xe2\x80\x9d torment travelers has all too often been the cause of untold anguish and even tragedy for their hapless victims.",0,0,0,1,0,0
17,"Kobold","0","The kobolds are a race of mole-like creatures who have excavated a warren of tunnels under O'Ghomoro, a mountain situated in northern Vylbrand. Believing the ores of the earth to be a gift of the primal Titan, these subterranean beastmen seek to divine their deity's teachings through the arts of alchemy. The peace agreement forged between the kobolds and Limsa Lominsa has served little to quell resurgent hostilities.",0,0,0,1,0,0
18,"Sahagin","0","These aquatic beastmen reside in a city at the bottom of the Indigo Deep. They breathe water as well as air, and glide through the depths with graceful ease. The social structure of the Sahagin resembles a pyramid, with a single queen-like figure stationed at its point. On the streets of Limsa Lominsa, to mention the name of Sahagin is to invite dark looks and muttered curses.",0,0,0,1,0,0
19,"Tataru Taru","0","\xe2\x80\x9cDeep in the desert of my heart,\xe2\x99\xaa\x02\x10\x01\x03 A lonely flower blooms...\xe2\x99\xaa\x02\x10\x01\x03 Yearning for the heavens above\xe2\x99\xaa\x02\x10\x01\x03 To quench my thirst for you.\xe2\x99\xaa\x02\x10\x01\x03 Trololololo\xef\xbd\x9elololo\xef\xbd\x9e\xe2\x99\xaa\xe2\x80\x9d",0,0,0,1,0,0
20,"Moogle","0","Do not be fooled by their winsome personae, for moogles are a highly intelligent race of creatures capable of creating utter chaos with the unique brand of elemental magicks at their disposal. For the most part, they are content to keep to themselves, choosing to roam the Twelveswood hidden behind glamours rendering them invisible to all but the most spiritually acute.",0,0,0,1,0,0
21,"Siren","0","Once feared across the five seas, today sirens are but the stuff of legend, due in part to a thorough culling of the creatures some years past by the renowned pirate Mistbeard. Recent sightings of the seductive she-devils, however, once again have sea- and landsmen alike exchanging tales of sirens entrancing entire ship crews with their accursed songs, then feeding on their captives' souls until all that remain are lifeless husks.",0,0,0,1,0,0
22,"Ultros & Typhon","0","A queer duo of heretofore unseen creatures believed, but not yet confirmed, to be voidsent summoned to this realm via an arcane spell discovered by a student of the Thaumaturges' Guild. Upon their arrival in the corporeal plane, both were quick to acclimate to life in Eorzea\xe2\x94\x80Ultros earning a position as headliner for Coliseum-run venationes, and Typhon entering the employ of Godbert Manderville at his high-end gaming establishment, the Gold Saucer.",0,0,1,1,0,0
23,"Demon Wall","0","These frightful guardians are the creations of ancient spellcraft, given life when a chosen wall was inscribed with an arcane pattern of blood. Though their masters have long since perished, these sentinels of demonic visage continue to protect the crumbling ruins to which they are bound\xe2\x94\x80to the surprise and horror of many an unsuspecting adventurer.",0,0,0,1,0,0
24,"Succubus","0","Succubi manifest on the physical plane by forcing their souls into the bodies of deceased women. Once the transition is complete, the resultant creature is said to be both fair and fey to look upon. Still more disconcerting, researchers claim that these voidsent occasionally exhibit the personality traits of their deceased hosts. Succubi occupy the third and fourth rungs of the voidsent hierarchy.",0,0,0,1,0,0
25,"Chimera","0","A nightmarish combination of lion, goat, and dragon, the fell chimera has three heads, a pair of mighty wings, and a cruelly barbed tail. Its origins have been furiously debated, with some insisting the creature a cruel jest of the gods, while others believe it the twisted creation of forbidden sorcery.",0,0,0,1,0,0
26,"Blue Dragon","0","Sharing the blood of Midgardsormr and his progeny, the great wyrms, a blue dragon can live upwards of a thousand summers\xe2\x94\x80a period during which the creature will undergo divers changes to its physical and mental capacities. This independent \xe2\x80\x9cevolution\xe2\x80\x9d of sorts renders each member of the species unique, making it all the more difficult for enemies of the dragons to conceive and establish any manner of standardized battle strategy.",0,0,0,1,0,0
27,"Scarface Bugaal Ja","0","\xe2\x80\x9cMamool Ja wants \x02\x1a\x02\x02\x03freedom\x02\x1a\x02\x01\x03\xe2\x94\x80freedom to dance! Why does no one understand!?\xe2\x80\x9d",0,0,0,1,0,0
28,"Momodi Modi","0",bxe2\x80\x9c'Course, I \x02\x1a\x02\x02\x03do\x02\x1a\x02\x01\x03 enjoy hearin' a lady muse on the many manhoods of her acquaintance from time to time...\xe2\x80\x9d",0,0,0,1,0,0
29,"Baderon Tenfingers","0",bxe2\x80\x9cMe da once said, if me ma 'erself was ever t' stand 'twixt 'im and a life o' 'venturin', 'e'd straightways up an' drown th' wench.\xe2\x80\x9d",0,0,0,1,0,0
30,"Mother Miounne","0","\xe2\x80\x9cGreat or small, every contribution counts. I trust you will play your part.\xe2\x80\x9d",0,0,0,1,0,0
31,"Livia sas Junius","0","\xe2\x80\x9cFail to do as my lord commands...and I will spare him the trouble of punishing you.\xe2\x80\x9d",0,0,0,1,0,0
32,"Rhitahtyn sas Arvina","0","\xe2\x80\x9cIn the name of Lord van Baelsar, I, Rhitahtyn sas Arvina, do swear to strike you down!\xe2\x80\x9d",0,0,0,1,0,0
33,"Biggs & Wedge","0",bxe2\x80\x9cBiggs\xe2\x94\x80I'm going in! See everyone to safety!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cNo! Wedge\xe2\x94\x80don't do it!\xe2\x80\x9d",0,0,0,1,0,0
34,"Gerolt","0",bxe2\x80\x9cJus' let me make one thing clear: it might be as I'm repairin' kettles to pay for yesterday's mead, but I still got me pride as a master weaponsmith. Ye'll get no less than the finest out of me forge.\xe2\x80\x9d",0,0,0,1,0,0
35,"Frixio","0","\xe2\x80\x9cMayhap not so fresh...but better than before.\xe2\x80\x9d",0,0,0,1,0,0
36,"Mutamix Bubblypots","0","\xe2\x80\x9cPshhh... Shkohhh... Uplander seeks knowings of shifty-making, yes? Then uplander should make openears to tongueflaps of Mutamix.\xe2\x80\x9d",0,0,0,1,0,0
37,"Memeroon","0","\xe2\x80\x9cStop, stop, stop! Memeroon give you shinies! Many, many shinies to repay repayments!\xe2\x80\x9d",0,0,0,1,0,0
38,"Behemoth","0","The first sightings of these heavily muscled beasts in the mountains of Coerthas coincided with the advent of the Seventh Umbral Era. Scholars believe them to be the spawn of the elder primal Bahamut, and have dubbed the creatures \xe2\x80\x9cbehemoths.\xe2\x80\x9dAside from their obvious physical traits, much about behemoth behavior and physiology remains shrouded in mystery.",0,0,0,1,0,0
39,"Gilgamesh & Enkidu","0","\xe2\x80\x9cAt long last, we meet again on the battlefield! I daresay Enkidu shall come to enjoy our tussles as much as I.\xe2\x80\x9d",0,0,0,1,0,0
40,"Ifrit","0","Summoned by the Amalj'aa of sunbaked Paglth'an, the Lord of the Inferno\xe2\x94\x80with molten claws that render metal into bubbling pools of molten ooze, and terrible horns that stretch skyward, ever threatening to brand the heavens above\xe2\x94\x80is feared across the realm for a blazing fury almost as unquenchable as his desire to swell the ranks of his tempered armies. ",0,0,1,1,0,0
41,"Titan","0","Summoned by the kobolds of O'Ghomoro, the Lord of Crags maintains an air of forbearance rarely seen in the realm's other primals. However, should he sense the lives of his loyal acolytes are in peril, he will not hesitate to call upon the very mountains themselves to crush the life from those who would bring them harm.",0,0,0,1,0,0
42,"Garuda","0","Summoned by the Ixal tribes of Xelphatol, Garuda harbors the uncanny ability to manipulate the very air which surrounds her. The winds she wields, however, have twisted her heart and broken her mind, rendering the Lady of the Vortex a merciless tyrant with an appetite for destruction that is nigh insatiable.",0,0,0,1,0,0
43,"Good King Moggle Mog XII","0","Summoned by a rogue sect of Twelveswood moogles believing the regent to be the very figure who led their peoples from their home in the starry welkin down to the realm of Eorzea, Good King Moggle Mog XII is only actually \xe2\x80\x9cgood\xe2\x80\x9d to his handful of subjects, doling out healthy dollops of royal justice to all others who would dare stand in his way.",0,0,0,1,0,0
44,"Raya-O-Senna & A-Ruhn-Senna","0","\xe2\x80\x9cMy name may be unfamiliar to you, but doubtless you know of my sister. That would be Kan\x02\x1f\x01\x03E\x02\x1f\x01\x03Senna, Elder Seedseer of Gridania and supreme commander of the Order of the Twin Adder. Together, we are known as the three Seedseers\xe2\x94\x80my sister, myself, and our younger brother, A\x02\x1f\x01\x03Ruhn\x02\x1f\x01\x03Senna.\xe2\x80\x9d",0,0,0,1,0,0
45,"Godbert Manderville","0","\xe2\x80\x9cBut you were not drawn here by some coincidence, were you? No, you came in search of me, Godbert! Why else would you gyrate your hips in such a gentlemanly fashion, if not that?\xe2\x80\x9d",0,0,0,1,0,0
46,"Thancred","0",bxe2\x80\x9cI've been something of a liability of late, I know. 'Tis high time I set about making amends.\xe2\x80\x9d",0,0,0,1,0,0
47,"Nero tol Scaeva","0","\xe2\x80\x9cGarlond... Soon you will be made to know the true power of magitek.\xe2\x80\x9d",0,0,0,1,0,0
48,"Papalymo & Yda","0",bxe2\x80\x9cThe great beyond! I do believe we're dead, Papalymo!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cOh, Rhalgr take you and your great beyond!\xe2\x80\x9d",0,0,0,1,0,0
49,"Y'shtola","0","\xe2\x80\x9cThe seas continue to rise while the lesser moon continues to fall, and ilm by ilm, the world becomes ever more unlike itself.\xe2\x80\x9d",0,0,0,1,0,0
50,"Urianger","0",bxe2\x80\x9cTruth interpreted is truth transformed. Today's heroes may yet become tomorrow's gods...or something else.\xe2\x80\x9d",0,0,1,1,0,0
51,"Ultima Weapon","0","A relic of the Third Astral Era, the Ultima Weapon is a feat of Allagan technology\xe2\x94\x80the same technology which saw the reach of the Allagan Empire extend to the four corners of Hydaelyn. Upon rediscovery of the mechanical juggernaut buried deep beneath the lands just beyond Ala Mhigo, the XIVth Legion of the Imperial Garlean Army refitted it to serve as a countermeasure against the ever-growing primal threat.",0,0,1,1,0,0
52,"Odin","0","While no one knows exactly when or by whom the Dark Divinity was summoned, the elder primal roams the Twelveswood astride his loyal warhorse Sleipnir seeking a bloody reckoning for misdeeds lost but unforgotten.",0,0,1,1,0,0
53,"Ramuh","0","Worshipped by the sylphs of the Twelveswood, the Lord of Levin is a thunderous entity with boundless knowledge of ages past. He is stern yet just, but his judgment is final, and those found guilty of mortal sin will be met with mighty bolts of white-hot lightning.",0,0,0,1,0,0
54,"Leviathan","0","Summoned by the Sahagin tribes of the Indigo Deep, the Lord of the Whorl ever lurks beneath the sea's surface, seeking ships to swallow and sailors to join his ranks of drowned minions. Fishers and saltwives throughout history have believed the tidal waves which oft flood their coastal villages are created by the thrashing tail of an angered Leviathan, and have for centuries offered sacrifices to the sea in hopes of soothing the serpent.",0,0,0,1,0,0
55,"Shiva","0","The \x02\x1a\x02\x02\x03Enchiridion\x02\x1a\x02\x01\x03, holy scripture for the Ishgardian faith, brands Shiva the Original Heretic\xe2\x94\x80the first to succumb to the temptation of the dragons. Her followers, however, venerate her as a saint who tried, yet failed, to bring together man and dragon through selfless sacrifice.",0,0,0,1,0,0
