1015808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,783,0,265,0,0,1,1,1,50,1,2,8,1,48,153,1,0,0,0,2,153,0,2,0,2,1,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,533293,65536,65585,65536,0,0,0,0,0,783,0,0,0,0,1,1,4,50,1,1,8,1,112,73,86,0,0,0,2,73,3,2,3,128,177,25,0,50,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,598825,65536,65585,65536,0,0,0,0,0,783,0,0,0,0,1,0,4,50,1,1,7,1,17,15,135,0,0,0,2,15,132,0,3,0,1,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079071,0,729919,65536,65824,65768,0,0,0,0,0,787,0,0,0,0,4,1,4,255,7,1,1,1,91,59,141,0,0,0,1,59,2,0,1,131,162,50,1,50,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,271215,65536,74607,65579,0,0,0,0,0,783,0,0,0,0,4,1,1,50,7,2,8,1,58,59,141,0,0,0,3,59,0,3,0,2,1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015813,262575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,65611,1245222,65536,393265,6815782,0,0,0,0,0,869,0,0,0,0,4,1,1,100,8,3,3,1,66,92,7,0,0,93,1,92,2,2,0,129,175,50,1,50,11,47,0,0,0,63,81,0,0,0,0,0,0,0,0,0,False
1015814,721203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,720934,5046310,3276838,6684710,0,0,0,0,0,787,0,0,0,0,2,1,1,50,4,2,11,129,254,98,26,115,3,0,3,98,1,2,1,2,1,50,1,100,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,False
1015815,721203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,720934,5046310,3276838,6684710,0,0,0,0,0,787,0,0,0,0,2,1,1,50,4,2,11,129,254,98,26,115,3,0,3,98,1,2,1,2,1,50,1,100,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,False
1015816,721203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,720934,5046310,3276838,6684710,0,0,0,0,0,787,0,0,0,0,2,1,1,50,4,2,11,129,254,98,26,115,3,0,3,98,1,2,1,2,1,50,1,100,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,False
1015817,67686,67687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,467788,65536,65536,65536,0,0,0,0,0,787,0,0,0,0,1,1,1,75,1,208,3,1,98,76,31,0,0,0,1,76,1,1,1,1,1,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False
1015818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,402221,65536,65585,65536,0,0,0,0,0,783,0,0,0,0,2,1,4,25,3,1,3,1,27,93,101,0,0,0,4,93,1,5,3,1,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015819,67687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,787,0,98,0,0,1,1,1,50,1,3,3,1,17,44,55,0,0,0,2,44,3,2,1,3,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False
1015820,67687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,205609,65536,65585,65536,0,0,0,0,0,791,0,0,0,0,1,0,4,50,1,1,2,1,17,59,55,0,0,0,4,59,131,0,2,3,1,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False
1015821,67687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,860969,65536,65585,65536,0,0,0,0,0,785,0,0,0,0,2,0,4,50,3,1,5,1,154,5,4,0,0,0,4,5,4,3,2,0,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False
