0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,1
1,"BNPC_01",3879685,"BNPC_02",3963616,"BNPC_03",3963617,"ENPC_01",3963618,"ENPC_02",3963619,"BTL_TLK_01",2207,"WARP_01",3963620,"RECT_01",3970069,"BNPC_IDA",3995190,"ACTION_FLASH",14,"EOBJ_01",4018569,"EVENT_ACTION_01",7,"GT_ACTION_01",1060,"GIMMICK_EOBJ_01",2000116,"GIMMICK_STATUS_01",656,"MOUNT_01",10,"EOBJ_SAKU_TEST",5776851,"EOBJ_DIABOROS_DOOR_TEST",5783051,"BNPC_GOAL",5797718,"BNPC_EMANERAN",5797717,"BNPC_GRINOR",5800012,"BNPC_POALCLAN",5800013,"BNPC_CHAIN",5800011,"BNPC_ARFINO",5800016,"QIB_CHANNELING_CHAIN",10,"DEF_ACTION_CHAIN_GANG",3991,"DEF_ACTION_LIGHTENING",3992,"LOCKON_TEST",24,"CLASSJOB_KNIGHT",19,"BNPC_KARA",5811220,"BNPC_TOUMEI_KARA",5811221,"DEF_ACTION_KARA_HASHA",3058,"DEF_ACTION_KARA_CHAKUDAN",3059,"BNPC_TOUMEI_01",5814827,"BNPC_TOUMEI_02",5814828,"BNPC_TOUMEI_03",5814829,"BNPC_TOUMEI_04",5814830,"BNPC_AOSHOGUN",5814836,"BNPC_JUJIGIRI",5814837,"DEF_ACTION_JUJIGIRI",3924,"DEF_ACTION_TORRIGER",3269,"DEF_ACTION_MAGIC_FIELD",4006,"EOBJ_MAGIC_FIELD",5815277,"STATUSPARAM_MAGIC_DOT",747,"BNPC_GARUMU",5852857,"DEF_ACTION_HALOHNE",21,"DEF_ACTION_DRAINBREATH",3340,"STATUS_CIRCLE_OF_DOOM",248,"STATUS_PARALYSIS",17,"POP_RANGE_DRAGON_1",5853006,"POP_RANGE_DRAGON_2",5853007,"POP_RANGE_DRAGON_3",5853009,"BNPC_FLYING_DRAGON",5853010,"STATUS_PARAM_MARKING",1283,"STATUS_PARAM_ANTI_MARKING",1284,"BNPC_LUNA",5874953,"BNPC_FAKE_KNIGHT_SWORD",5874955,"BNPC_FAKE_KNIGHT_LANCER",5874956,"BNPC_WAY_STOP_01",5874961,"BNPC_WAY_STOP_02",5874962,"CHANNELING_LUNA_KOUSOKU",10,"EVENT_ACTION_01",1,"BNPC_STATE_NECKS_OFF",120,"BNPC_KILLER_MACHINE",5906154,"DEF_ACTION_DRILL_ROCKET",526,"EOBJ_TAROT_FIRE",5926482,"EOBJ_ROTATE_TAROT_WATER",5926505,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65775,30,50,1
2,"INIT_P_POP_01",4259106,"INIT_POP_1_LNC01",3708966,"INIT_POP_1_LNC02",3762271,"INIT_POP_1_BARD_01",3715772,"INIT_POP_2_LNC01",3913908,"INIT_POP_2_BARD_01",3913909,"INIT_POP_2_LNC02",3913919,"INIT_POP_2_CNJ02",4259107,"INIT_POP_3_LNC01",4259108,"INIT_POP_3_BARD_01",4259109,"INIT_POP_3_CNJ01",4259110,"INIT_POP_3_PGL01",4259111,"LOC_ACTOR0",1000199,"LOC_ACTOR1",1003065,"LOC_ACTOR2",1003010,"LOC_POS_ACTOR1",3890200,"LOC_ACTOR3",1003012,"LOC_ACTOR2_ACTION",961,"BNPC_NAME_01",601,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65612,30,34,1
3,"INIT_POP_BOSS",3762267,"INIT_POP_1_ARC_01",3762259,"INIT_POP_1_ARC_02",3762264,"INIT_POP_1_ARC_03",4277285,"INIT_POP_1_LNC_01",3762262,"INIT_POP_1_LNC_02",3762265,"INIT_POP_1_LNC_03",4277284,"INIT_P_POP_LEIHALIAPOH",3815984,"INIT_P_POP_SILVAIRRE",3815986,"INIT_POP_2_ARC_01",4277286,"INIT_POP_2_ARC_02",4277287,"INIT_POP_2_LNC_01",4277288,"INIT_POP_2_LNC_02",4277289,"INIT_POP_2_CNJ_01",4277290,"INIT_POP_2_THM_01",4277291,"CUT_SCENE_01",14,"CUT_SCENE_02",15,"EOBJ_BTL_ARROW_FIRE",4309876,"STATUS_CUSTOM_ARROW_FIRE",675,"DEF_ACTION_SIDEWINDER",1060,"DEF_ACTION_MONSTER_WHISTLE",983,"DEF_PARALYSIS",17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65612,30,34,2
4,"INIT_POP_01",3777844,"LOC_POS_FIRST",3867063,"INIT_POP_02",3906824,"INIT_POP_03",3906825,"BNPC_001",539,"LOC_ACTOR0",1000199,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65607,30,29,1
5,"INIT_POP_1_ARC_01",3818973,"INIT_POP_1_LNC_01",3818974,"INIT_POP_1_LNC_02",3818975,"INIT_POP_2_LNC_01",4259098,"INIT_POP_2_LNC_02",4259100,"INIT_POP_2_CNJ_01",4259102,"INIT_POP_2_ARC_01",3818976,"INIT_POP_2_ARC_02",3818977,"INIT_POP_3_LNC_01",3914483,"INIT_POP_3_LNC_02",3914484,"INIT_POP_3_BOSS",4259104,"INIT_POP_3_CNJ_01",4259105,"INIT_P_POP_1",4259091,"BNPC_NAME_01",139,"BNPC_NAME_02",140,"CUT_SCENE_01",11,"CUT_SCENE_02",12,"DEF_QUICK_KNOCK",106,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65606,30,24,1
6,"INIT_POP_01",3818956,"INIT_POP_02",3818957,"INIT_POP_03",3818958,"INIT_POP_04",3818959,"INIT_POP_05",3818960,"INIT_POP_06",3818961,"INIT_POP_07",3818962,"INIT_POP_08",3818963,"INIT_POP_09",3818964,"INIT_POP_10",3818966,"INIT_POP_11",3818967,"INIT_POP_12",3818968,"BNPC_001",113,"ER_RECT_01",4246562,"INIT_POP_CAMP_EXC01",4246567,"INIT_POP_CAMP_EXC02",4246568,"INIT_POP_CAMP_LNC01",4246569,"INIT_POP_CAMP_EXC03",4246638,"INIT_POP_CAMP_EXC04",4246639,"INIT_POP_CAMP_LNC02",4246640,"DEF_ACTION_WATERA",1016,"INIT_P_POP_MIRAUDONT",4246724,"INIT_POP_ADD_GLA01",4246863,"INIT_POP_ADD_GLA02",4246864,"POP_RANGE_MIRAUDONT_MOVE",4358145,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65604,30,19,1
7,"INIT_POP_BOSS",3792898,"INIT_POP_01",3792905,"INIT_POP_02",3792907,"INIT_POP_03",3792908,"INIT_POP_04",3792909,"INIT_POP_05",3792911,"INIT_POP_06",3792912,"INIT_POP_07",3792913,"INIT_POP_08",3792914,"INIT_POP_09",3792916,"INIT_POP_10",3792917,"INIT_POP_11",3911020,"INIT_P_POP_01",4259221,"BNPC_001",543,"LOC_POS_PC_FIRST",3879338,"LOC_ACTOR0",1003009,"BNPC_NAME_01",626,"DEF_ACTION_BLIND_POISON",1089,"DEF_BLIND",15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65591,30,19,1
8,"INIT_POP_01",3793627,"INIT_POP_02",3793628,"INIT_POP_03",3793632,"LOC_POS_PC_FIRST",3879492,"LOC_POS_ACTOR0",3881989,"LOC_ACTOR0",1000254,"LOC_ACTOR1",1003037,"INIT_ENPC_POP_01",3881989,"LOC_ACTOR2",1003039,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65592,30,24,1
9,"INIT_POP_01",3818776,"INIT_POP_02",3818777,"INIT_POP_03",3818778,"INIT_POP_04",3818779,"LOC_ACTOR0",1003081,"LOC_BNPC_1",1003082,"LOC_POS_PC_FIRST",3895601,"LOC_POS_ACTOR0",3895602,"LOC_PC_ACTION_1",81,"LOC_ACTOR1",1000466,"INIT_POP_01_P1",3906892,"LOC_BNPC_ACTION1",121,"LOC_ACTOR0_ACTION1",979,"LOC_ACTOR0_ACTION2",936,"INIT_POP_05",3927421,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,65975,30,34,1
