0,255,255,255,255,True
1,1,1,1,1,True
2,1,1,1,1,True
3,1,1,1,1,True
4,1,1,1,1,True
5,1,1,1,1,True
6,1,1,1,1,True
7,1,1,1,1,True
8,1,1,1,1,True
9,1,1,1,1,True
10,1,1,1,1,True
11,1,1,1,1,True
12,1,1,1,1,True
13,1,1,1,1,True
14,1,1,1,1,True
15,1,1,1,1,True
16,1,1,1,1,True
17,1,1,1,1,True
18,1,1,1,1,True
19,1,1,1,1,True
20,1,1,1,1,True
21,1,2,3,4,True
22,2,4,6,8,True
23,1,1,2,3,True
24,1,1,1,1,True
25,1,1,1,1,True
26,1,1,1,1,True
27,1,1,1,1,True
28,1,1,1,1,True
29,1,1,1,1,True
30,3,3,3,3,True
31,1,1,1,1,True
32,1,1,1,1,True
33,1,1,1,1,True
34,1,1,1,1,True
35,1,1,1,1,True
36,0,1,1,1,False
37,1,1,1,1,True
38,1,1,2,3,True
39,1,1,1,1,True
40,1,1,1,1,True
41,1,1,1,1,True
42,1,1,1,1,True
43,1,1,1,1,True
44,1,1,1,1,True
45,1,1,1,1,True
46,1,1,1,1,True
47,10,10,10,10,True
48,0,0,0,0,True
49,0,0,0,0,True
