4259840,417.5,-16.245100021362305,-348.6940002441406,0.0,55.0,5000000,25,0,156,49
4259841,417.6969909667969,-16.286300659179688,-347.3169860839844,-3.106689929962158,6.0,1797,25,0,156,9
4259842,527.1740112304688,-7.973269939422607,-367.4429931640625,0.0,10.0,0,25,0,156,40
4521988,-170.99400329589844,63.945499420166016,688.47998046875,1.5255000591278076,5.0,0,17,0,137,40
4521989,-162.87399291992188,64.7844009399414,696.0040283203125,2.6676299571990967,5.0,0,17,0,137,40
4521990,-167.7169952392578,61.05120086669922,677.6110229492188,0.2980630099773407,5.0,0,17,0,137,40
4521991,-151.46499633789062,61.962501525878906,687.4910278320312,-1.3940800428390503,5.0,0,17,0,137,40
4521992,438.06298828125,76.11299896240234,-37.17689895629883,-2.160799980163574,5.0,0,17,0,137,40
4521993,437.99700927734375,76.1416015625,-48.12649917602539,-1.03193998336792,5.0,0,17,0,137,40
4259850,710.9140014648438,66.0270004272461,-277.64898681640625,0.3097969889640808,1.0,1006264,16,0,135,8
4521995,419.15399169921875,76.3406982421875,-48.8390998840332,1.1166599988937378,5.0,0,17,0,137,40
3801101,6.960440158843994,-5.478089809417725,-30.764799118041992,-4.791979881701991e-05,0.9917600154876709,30224,4,0,148,14
3801102,22.110700607299805,-5.32096004486084,-45.75149917602539,0.0,1.0,30225,4,0,148,14
4126627,-210.1649932861328,0.0,712.5430297851562,-1.9846099615097046,6.0,1000,16,0,264,9
3801104,34.85049819946289,-4.948480129241943,-27.325599670410156,0.0,1.0,30226,4,0,148,14
3801105,35.79389953613281,-5.499060153961182,-9.561269760131836,0.0,1.0,30227,4,0,148,14
3801106,56.19369888305664,-6.599850177764893,55.689701080322266,0.0,1.0,30228,4,0,148,14
3801108,49.0713996887207,-7.14831018447876,71.3364028930664,0.0,1.0,30229,4,0,148,14
3801109,59.97779846191406,-5.807499885559082,89.47840118408203,0.0,1.0,30230,4,0,148,14
3801110,67.3550033569336,-5.703619956970215,99.20449829101562,0.0,1.0,30231,4,0,148,14
3801111,71.39250183105469,-5.966639995574951,105.3949966430664,0.0,1.0,30232,4,0,148,14
3801112,84.72560119628906,-6.669370174407959,128.00599670410156,0.0,1.0,30233,4,0,148,14
4259866,-382.3179931640625,-6.1597900390625,-542.8460083007812,0.0,55.0,5000000,25,0,156,49
4259868,-363.1029968261719,-16.8981990814209,-378.9700012207031,0.0,10.0,0,25,0,156,40
