0,,0,0,0,0,-1
1,"La compagnie libre a \xc3\xa9t\xc3\xa9 fond\xc3\xa9e.",0,0,0,1,0
2,"La compagnie monte au rang \x02 \x03\xe8\x02\x03\x02\x1d\x01\x03!",0,0,1,1,0
3,"L'affinit\xc3\xa9 avec \x02(\x13\xff\rGrandCompany\xe8\x02\t\x02\x03 passe \xc3\xa0 \x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\x02\x1d\x01\x03!",1,0,1,1,5
4,"L'affinit\xc3\xa9 avec \x02(\x13\xff\rGrandCompany\xe8\x02\t\x02\x03 passe \xc3\xa0 \x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\x02\x1d\x01\x03!",1,0,1,1,6
5,"L'affinit\xc3\xa9 avec \x02(\x13\xff\rGrandCompany\xe8\x02\t\x02\x03 passe \xc3\xa0 \x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\x02\x1d\x01\x03!",1,0,1,1,7
6,"Obtention du privil\xc3\xa8ge \xe2\x80\x9c\x02(\x0e\xff\tFCRights\xe8\x02\x01\x03\xe2\x80\x9d.",0,0,1,1,0
7,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 rejoint la compagnie.",4,0,0,2,1
8,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 rejoint la compagnie.",4,0,0,2,1
9,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 quitt\xc3\xa9 la compagnie.",4,0,0,2,2
10,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 \xc3\xa9t\xc3\xa9 exclu\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 de la compagnie.",4,0,0,2,2
11,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 \xc3\xa9t\xc3\xa9 nomm\xc3\xa9\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",4,5,0,2,3
12,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x0f\xe4\xeb\x02\xeb\x03\xff\x05avez\xff\x02a\x03 \xc3\xa9t\xc3\xa9 promu\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",4,5,0,2,3
13,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x12\xe4\xeb\x02\xeb\x03\xff\x06\xc3\xaates\xff\x04est\x03 devenu\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",4,5,0,2,3
14,"La compagnie pr\xc3\xaate d\xc3\xa9sormais all\xc3\xa9geance \x02(\x13\xff\rGrandCompany\xe8\x02\t\x03\x03.",0,1,0,1,5
15,"La compagnie pr\xc3\xaate d\xc3\xa9sormais all\xc3\xa9geance \x02(\x13\xff\rGrandCompany\xe8\x02\t\x03\x03.",0,1,0,1,6
16,"La compagnie pr\xc3\xaate d\xc3\xa9sormais all\xc3\xa9geance \x02(\x13\xff\rGrandCompany\xe8\x02\t\x03\x03.",0,1,0,1,7
