2500,"\xe9\xad\x9a\xe9\xa1\x9e\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",0,0,3,18
2501,"\xe9\xad\x9a\xe9\xa1\x9e\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb4\xe3\x82\xa1\xe3\x83\x8b\xe3\x82\xa2",1,0,3,18
2502,"\xe9\xad\x9a\xe9\xa1\x9e\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xa2\xe3\x83\x90\xe3\x83\xa9\xe3\x82\xb7\xe3\x82\xa2",2,0,3,18
2503,,0,0,0,0
2504,,0,0,0,0
2505,,0,0,0,0
2506,,0,0,0,0
2507,,0,0,0,0
2000,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",0,2000,1,16
2001,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",0,2000,1,16
2002,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",0,2000,2,17
2003,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",0,2000,2,17
2004,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb4\xe3\x82\xa1\xe3\x83\x8b\xe3\x82\xa2",1,2000,1,16
2005,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb4\xe3\x82\xa1\xe3\x83\x8b\xe3\x82\xa2",1,2000,1,16
2006,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb4\xe3\x82\xa1\xe3\x83\x8b\xe3\x82\xa2",1,2000,2,17
2007,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb4\xe3\x82\xa1\xe3\x83\x8b\xe3\x82\xa2",1,2000,2,17
2008,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xa2\xe3\x83\x90\xe3\x83\xa9\xe3\x82\xb7\xe3\x82\xa2",2,2000,1,16
2009,"\xe9\x89\xb1\xe7\x89\xa9\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xa2\xe3\x83\x90\xe3\x83\xa9\xe3\x82\xb7\xe3\x82\xa2",2,2000,1,16
2010,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xa2\xe3\x83\x90\xe3\x83\xa9\xe3\x82\xb7\xe3\x82\xa2",2,2000,2,17
2011,"\xe8\x8d\x89\xe6\x9c\xa8\xe4\xbc\x9d\xe6\x89\xbf\xe9\x8c\xb2:\xe3\x82\xa2\xe3\x83\x90\xe3\x83\xa9\xe3\x82\xb7\xe3\x82\xa2",2,2000,2,17
2012,,0,0,0,0
2013,,0,0,0,0
2014,,0,0,0,0
2015,,0,0,0,0
