0,0,-1,1,True
1,120001,6,1,True
2,120002,7,1,True
3,120021,8,1,True
4,120022,-1,1,True
5,120023,9,1,True
6,120031,6,1,True
7,120032,7,1,True
8,120033,10,1,True
9,120034,11,1,True
10,120035,12,1,True
11,120041,13,1,True
12,120042,-1,1,True
13,120043,14,1,True
14,120201,5,1,True
15,120202,5,1,True
16,120203,5,1,True
17,120204,5,1,True
18,120207,5,1,True
19,120208,5,1,True
20,120209,5,1,True
21,120210,5,1,True
22,120701,5,1,True
23,120705,5,1,True
24,120706,5,1,True
25,120708,5,1,True
26,120720,5,1,True
27,120715,5,1,True
28,120711,5,1,True
29,120211,5,1,True
30,120254,5,1,True
31,120255,5,1,True
32,120205,5,1,True
33,120081,15,1,True
34,120082,16,1,True
35,120083,17,1,True
36,120702,5,1,True
37,120081,18,1,True
38,120082,19,1,True
39,120083,20,1,True
40,120256,5,1,True
41,120257,5,1,True
42,120703,5,1,True
43,120709,5,1,True
44,120704,5,1,True
45,120710,5,1,True
46,120712,5,1,True
47,120713,5,1,True
48,120714,5,1,True
49,120716,5,1,True
50,120717,5,1,True
51,120718,5,1,True
52,120719,5,1,True
53,120721,5,1,True
54,120722,5,1,True
55,120723,5,1,True
56,120724,5,1,True
57,120725,5,1,True
58,120726,5,1,True
59,120728,5,1,True
60,120729,5,1,True
61,120730,5,1,True
62,120731,5,1,True
63,120258,5,1,True
64,120259,5,1,True
65,120260,5,1,True
66,120261,5,1,True
67,120262,5,1,True
68,120213,5,1,True
69,120214,5,1,True
70,120215,5,1,True
71,120216,5,1,True
72,120055,7,1,True
73,120309,5,1,True
74,120300,5,1,True
75,120307,5,1,True
76,120320,5,1,True
77,120348,5,1,True
78,120326,5,1,True
79,120302,5,1,True
80,120322,5,1,True
81,120313,5,1,True
82,120330,5,1,True
83,120329,5,1,True
84,120327,5,1,True
85,120324,5,1,True
86,120311,5,1,True
87,120305,5,1,True
88,120304,5,1,True
89,120309,5,1,True
90,120206,5,1,True
91,120217,5,1,True
92,120218,5,1,True
93,120263,5,1,True
94,120264,5,1,True
95,120265,5,1,True
96,120266,5,1,True
97,120267,5,1,True
98,120315,5,1,True
99,120316,5,1,True
100,121021,6,1,True
101,121022,7,1,True
102,120024,8,1,True
103,0,-1,1,True
104,121031,31,1,True
105,121032,32,1,True
106,121033,33,1,True
107,120101,8,1,True
108,120102,-1,1,True
109,120103,-1,1,True
110,120068,5,1,True
111,120351,5,1,True
112,120352,5,1,True
113,120349,5,1,True
114,120314,5,1,True
115,120354,5,1,True
116,120355,5,1,True
117,120339,-1,1,True
118,120336,5,1,True
119,120103,-1,1,True
120,120102,-1,1,True
121,121001,6,1,True
122,121002,7,1,True
123,121011,15,1,True
124,121012,16,1,True
125,121013,17,1,True
126,120081,35,1,True
127,121061,6,1,True
128,121062,7,1,True
129,121071,18,1,True
130,121072,34,1,True
131,121073,17,1,True
132,121041,6,1,True
133,121042,7,1,True
134,121051,15,1,True
135,121052,16,1,True
136,121053,17,1,True
137,120219,5,1,True
138,120220,5,1,True
139,120306,5,1,True
140,120353,5,1,True
141,120308,5,1,True
142,120350,5,1,True
143,120317,5,1,True
144,120323,5,1,True
145,120357,5,1,True
146,120356,5,1,True
147,120344,5,1,True
148,120346,-1,1,True
149,120092,0,1,True
150,120105,48,1,True
151,120093,7,1,True
152,120069,5,1,True
153,120070,5,1,True
154,120230,5,1,True
155,120094,6,1,True
156,120081,36,1,True
157,121051,18,1,True
158,121052,19,1,True
159,120251,5,1,True
160,120252,5,1,True
161,120253,5,1,True
162,120601,5,1,True
163,120602,5,1,True
164,120603,5,1,True
165,120604,5,1,True
166,120605,5,1,True
167,120611,0,1,True
168,120612,0,1,True
169,120613,0,1,True
170,120614,0,1,True
171,120615,0,1,True
