0,"Profil",1,1
1,"Rekrutierung",0,0
2,"R\xc3\xa4nge und Rechte",1,2
3,"Wappen",1,3
4,"Schatztruhe",0,0
5,"Einladungen",2,1
6,"Beitrittsgesuche",2,4
7,"Entlassungen",2,2
8,"Rang\xc3\xa4nderungen",2,3
9,"Anschlagbrett",3,1
10,"Chat",0,0
11,"Memos",3,2
12,"K\xc3\xa4ufe mit Gesellschaftstalern",4,1
13,"Verwendung von Kommandos",4,2
14,"Entfernen von Kommandos",4,3
15,,5,0
16,,5,0
17,,5,0
18,,5,0
19,,5,0
20,,5,0
21,,5,0
22,,5,0
23,,5,0
24,,5,0
25,,5,0
26,,5,0
27,,5,0
28,,5,0
29,,5,0
30,,5,0
31,,5,0
32,,5,0
33,,5,0
34,,5,0
35,,5,0
36,,5,0
37,,5,0
38,,5,0
39,,5,0
40,,5,0
41,,5,0
42,,5,0
43,"Zutritt zur Unterkunft",6,1
44,"\xc3\x84nderung des Geb\xc3\xa4udenamens",6,2
45,"\xc3\x84nderung des Gru\xc3\x9fworts",6,3
46,"Kauf/R\xc3\xbcckgabe des Grundst\xc3\xbccks",7,1
47,"Bau/Entfernung von Geb\xc3\xa4uden",7,2
48,"\xc3\x84nderung des Innen-/Au\xc3\x9fenbereichs",8,1
49,"Keine \xc3\x84nderung von M\xc3\xb6beln",8,3
50,"Hinzuf\xc3\xbcgen/Umstellen von M\xc3\xb6beln",8,4
51,"Ein-/Umstellen/Entfernen von M\xc3\xb6beln",8,5
52,"F\xc3\xa4rben von M\xc3\xb6beln/Elementen",8,2
53,"Vergabe von Zutrittsberechtigungen",6,4
54,"G\xc3\xa4stebuch-Verwaltung",0,6
55,"Aussaat",9,1
56,"Ernte",9,2
57,"Unterpfl\xc3\xbcgen",9,3
58,"Unterbringen des eigenen Chocobos",10,1
59,"Trainieren anderer Chocobos",10,2
60,"\xc3\x84therrad",8,7
61,"Postieren/Entfernen von Gehilfen",8,6
62,"Einrichten/R\xc3\xa4umen von Werkst\xc3\xa4tten",11,1
63,"Beginnen/Abbrechen von Projekten",12,1
64,"Materiallieferung f\xc3\xbcr Projekte",12,2
65,"Ausf\xc3\xbchren von Arbeitsschritten",12,3
66,"Entgegennahme von Projekt-Ergebnissen",12,4
67,"Herstellung von Prototypen",12,5
68,"Registrierung/Demontage von Luftschiffen",13,1
69,"\xc3\x84nderung von Luftschiff-Bauteilen",13,2
70,"F\xc3\xa4rben von Luftschiff-Bauteilen",0,7
71,"\xc3\x84nderung von Luftschiff-Namen",13,3
72,"Beginn/Abbruch von Erkundungen",13,4
73,"Abschluss von Erkundungen",13,5
