2293760,65535
2293761,65535
2293762,0
2293763,1
2293764,2
2293765,3
2293766,4
2293767,5
2293768,6
2293769,7
2293770,8
2293771,9
2293772,10
2293773,11
2293774,12
2293775,13
2293776,14
2293777,15
2293778,16
2293779,17
2293780,18
2293781,19
2293782,20
2293783,21
2293784,22
2293785,23
2293786,24
2293787,25
2293788,26
2293789,27
2293790,28
2293791,29
2293792,30
2293793,31
2293794,65535
2293795,32
2293796,33
2293797,34
2293798,35
2293799,36
2293800,37
2293801,38
2293802,39
2293803,40
2293804,41
2293805,65535
