0,0,3002,1,1,1,1
1,1,3073,2,1,1,1
2,2,3118,2,1,1,1
3,1001,3070,2,1,1,1
4,1002,3069,2,1,1,1
5,1003,3071,2,1,1,1
6,1004,3072,2,1,1,1
7,1005,3058,2,1,1,1
8,1006,3060,2,1,1,1
9,1007,3119,2,1,1,1
10,1008,3120,2,1,1,1
11,1009,3121,2,1,1,1
12,1009,3096,2,1,5,1
13,1009,3122,2,7,1,1
14,1012,3074,2,1,1,1
15,1013,3098,2,1,1,1
16,1014,3123,2,1,1,1
17,1015,3017,2,1,1,1
18,1016,3099,2,1,1,1
19,1017,3092,2,1,1,1
20,1,3011,3,1,1,1
21,1,3012,3,2,1,1
22,1,3012,3,3,1,1
23,1,3012,3,3,2,1
24,2,3036,3,1,1,1
25,2,3036,3,2,1,1
26,2,3036,3,2,2,1
27,2,3036,3,2,3,1
28,3,3043,3,1,1,1
29,3,3043,3,1,2,1
30,3,3043,3,1,3,1
31,4,3005,3,1,1,1
32,4,3005,3,1,2,1
33,4,3005,3,1,3,1
34,5,3087,3,1,1,1
35,5,3087,3,1,2,1
36,6,3041,3,1,1,1
37,6,3041,3,1,2,1
38,6,3041,3,1,3,1
39,7,3050,3,1,1,1
40,7,3050,3,1,2,1
41,7,3050,3,1,3,1
42,7,3050,3,1,4,1
43,7,3050,3,1,5,1
44,8,3014,3,1,1,1
45,8,3014,3,1,2,1
46,8,3014,3,1,3,1
47,8,3014,3,1,4,1
48,9,3024,3,1,1,1
49,9,3024,3,1,2,1
50,10,3037,3,1,1,1
51,10,3037,3,1,2,1
52,10,3037,3,1,3,1
53,11,3049,3,1,1,1
54,11,3049,3,1,2,1
55,12,3197,3,1,1,1
56,13,3035,3,1,1,1
57,13,3035,3,1,2,1
58,14,3056,3,1,1,1
59,14,3056,3,1,2,1
60,14,3056,3,1,3,1
61,15,3003,3,1,1,1
62,15,3003,3,2,1,1
63,16,3052,3,1,1,1
64,16,3052,3,1,2,1
65,17,3029,3,1,1,1
66,17,3029,3,1,2,1
67,17,3029,3,1,3,1
68,17,3029,3,1,4,1
69,17,3029,3,2,1,1
70,17,3029,3,3,1,1
71,18,3088,3,1,1,1
72,18,3088,3,1,2,1
73,18,3088,3,1,3,1
74,18,3088,3,1,4,1
75,19,3040,3,1,1,1
76,19,3040,3,1,2,1
77,19,3040,3,2,1,1
78,20,3048,3,1,1,1
79,20,3048,3,1,2,1
80,20,3048,3,1,3,1
81,21,3097,3,1,1,1
82,21,3097,3,1,2,1
83,21,3097,3,1,3,1
84,21,3097,3,1,4,1
85,21,3097,3,1,5,1
86,21,3097,3,1,6,1
87,21,3097,3,1,7,1
88,21,3097,3,2,1,1
89,22,3095,3,1,1,1
90,22,3095,3,1,2,1
91,22,3095,3,4,1,1
92,22,3095,3,2,1,1
93,22,3095,3,3,1,1
94,23,3090,3,1,1,1
95,23,3090,3,1,2,1
96,24,3002,3,1,1,1
97,24,3002,3,1,2,1
98,25,3053,3,1,1,1
99,25,3053,3,1,2,1
100,26,3051,3,1,1,1
101,26,3051,3,1,2,1
102,26,3051,3,1,3,1
103,26,3051,3,1,4,1
104,27,3025,3,1,1,1
105,27,3025,3,1,2,1
106,27,3025,3,1,5,1
107,28,3045,3,1,1,1
108,28,3045,3,1,2,1
109,28,3045,3,1,3,1
110,28,3045,3,1,4,1
111,28,3045,3,1,5,1
112,28,3045,3,1,6,1
113,28,3045,3,1,7,1
114,28,3045,3,1,8,1
115,28,3045,3,2,1,1
116,28,3045,3,2,2,1
117,28,3045,3,2,3,1
118,28,3045,3,2,4,1
