0,0,1002389,0,300,0,6,4,2
1,0,1003925,0,300,0,6,4,2
2,0,1000165,0,300,0,6,4,2
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,66,300,0,0,0,1
26,0,8459,13,300,1,0,0,4
27,0,1011274,0,300,0,0,0,2
28,0,1005632,0,300,0,0,3,2
29,0,1005639,0,300,0,0,3,2
30,0,1005646,0,300,0,0,3,2
31,0,0,0,0,0,0,0,0
