0,,0,0
1,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xac\xe3\x83\x83\xe3\x83\x88",61807,0
2,"\xe3\x83\x80\xe3\x83\xb3\xe3\x82\xb8\xe3\x83\xa7\xe3\x83\xb3",61801,60831
3,"\xe3\x82\xae\xe3\x83\xab\xe3\x83\x89\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x80\xe3\x83\xbc",61803,60833
4,"\xe8\xa8\x8e\xe4\xbc\x90\xe3\x83\xbb\xe8\xa8\x8e\xe6\xbb\x85\xe6\x88\xa6",61804,60834
5,"\xe3\x83\xac\xe3\x82\xa4\xe3\x83\x89",61802,60832
6,"PvP",61806,60836
7,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x83\x90\xe3\x83\x88\xe3\x83\xa",61805,0
8,"F.A.T.E.",61809,0
9,"\xe3\x83\x88\xe3\x83\xac\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\xbc\xe3\x83\x8f\xe3\x83\xb3\xe3\x83\x88",61808,0
10,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4",61811,0
11,"\xe3\x82\xb0\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x91\xe3\x83\x8b\xe3\x83\xbc",61812,0
12,"\xe3\x83\x90\xe3\x83\x87\xe3\x82\xa3",61813,0
13,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88",61814,0
14,"\xe9\x81\x94\xe6\x88\x90\xe6\x95\xb0\xe3\x83\x9c\xe3\x83\xbc\xe3\x83\x8a\xe3\x82\xb9",61810,0
15,"MIP",61817,0
16,"\xe3\x82\xae\xe3\x83\xa3\xe3\x82\xb6\xe3\x83\xa9\xe3\x83\xbc",61815,0
17,"\xe3\x82\xaf\xe3\x83\xa9\xe3\x83\x95\xe3\x82\xbf\xe3\x83\xbc",61816,0
18,"\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc",61818,0
