0,,,0,255,255,0,False
11,"\xe3\x82\xb9\xe3\x83\x86\xe3\x82\xa2\xe3\x83\xaa\xe3\x83\xb3\xe3\x82\xb0\xe7\xa7\xbb\xe5\x8b\x95","MOVE_AND_STEER",1,255,255,1,False
12,"\xe5\x89\x8d\xe9\x80\xb2 / \xe5\x89\x8d\xe3\x81\xb8\xe9\x80\xb2\xe3\x82\x80","MOVE_FORE",2,255,255,1,False
13,"\xe5\xbe\x8c\xe9\x80\x80 / \xe5\xbe\x8c\xe3\x82\x8d\xe3\x81\xb8\xe9\x80\xb2\xe3\x82\x80","MOVE_BACK",3,255,255,1,False
14,"\xe5\xb7\xa6\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xb3 / \xe5\xb7\xa6\xe3\x81\xb8\xe9\x80\xb2\xe3\x82\x80","MOVE_LEFT",4,255,255,1,False
15,"\xe5\x8f\xb3\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xb3 / \xe5\x8f\xb3\xe3\x81\xb8\xe9\x80\xb2\xe3\x82\x80","MOVE_RIGHT",5,255,255,1,False
16,"\xe5\xb7\xa6\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe7\xa7\xbb\xe5\x8b\x95","MOVE_STRIFE_L",6,255,255,1,False
17,"\xe5\x8f\xb3\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe7\xa7\xbb\xe5\x8b\x95","MOVE_STRIFE_R",7,255,255,1,False
18,"\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x97","JUMP",8,255,255,1,False
19,"\xe3\x82\xa6\xe3\x82\xa9\xe3\x83\xbc\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0\xe5\x88\x87\xe3\x82\x8a\xe6\x9b\xbf\xe3\x81\x88","WALK",9,255,255,1,False
20,"\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xe5\x88\x87\xe3\x82\x8a\xe6\x9b\xbf\xe3\x81\x88","AUTORUN_KEY",10,255,255,1,False
21,"\xe6\xad\xa6\xe5\x99\xa8\xe3\x81\xae\xe7\xb4\x8d\xe5\x88\x80/\xe6\x8a\x9c\xe5\x88\x80","SWARD",11,255,255,1,False
22,"\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xaa\xe3\x83\xb3","CAMERA_FOCUS",12,255,255,1,False
23,"\xe9\xa3\x9b\xe8\xa1\x8c\xe6\x93\x8d\xe4\xbd\x9c\xef\xbc\x9a\xe4\xb8\x8b\xe9\x99\x8d","MOVE_DESCENT",13,255,255,1,False
24,"\xe9\xa3\x9b\xe8\xa1\x8c\xe6\x93\x8d\xe4\xbd\x9c\xef\xbc\x9a\xe9\xab\x98\xe5\xba\xa6\xe7\xb6\xad\xe6\x8c\x81","MOVE_RETENTION",14,255,255,1,False
25,"\xe9\xa3\x9b\xe8\xa1\x8c\xe6\x93\x8d\xe4\xbd\x9c\xef\xbc\x9a\xe3\x83\x94\xe3\x83\x83\xe3\x83\x81\xe8\xa7\x92\xe4\xb8\x8a\xe6\x98\x87","MOVE_ANGLE_RISING",15,255,255,1,False
26,"\xe9\xa3\x9b\xe8\xa1\x8c\xe6\x93\x8d\xe4\xbd\x9c\xef\xbc\x9a\xe3\x83\x94\xe3\x83\x83\xe3\x83\x81\xe8\xa7\x92\xe4\xb8\x8b\xe9\x99\x8d","MOVE_ANGLE_DESCENT",16,255,255,1,False
27,,,0,255,255,0,False
28,,,0,255,255,0,False
29,,,0,255,255,0,False
30,,,0,255,255,0,False
31,,,0,255,255,0,False
32,,,0,255,255,0,False
33,,,0,255,255,0,False
34,,,0,255,255,0,False
35,,,0,255,255,0,False
36,,,0,255,255,0,False
37,,,0,255,255,0,False
38,,,0,255,255,0,False
