0,,,,0,0,0,0
1,,,,150011,0,0,0
2,,,,150012,0,0,0
3,,,,0,0,0,0
4,,,,0,0,0,0
5,"NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Mache einen Rechtsklick auf das Zeichen, um das Auftragsfenster zu \xc3\xb6ffnen.","NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Mache einen Rechtsklick auf das Zeichen, um das Auftragsfenster zu \xc3\xb6ffnen.","NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Mache einen Rechtsklick auf das Zeichen, um das Auftragsfenster zu \xc3\xb6ffnen.",150021,1,1,1
6,"NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Um das Auftragsfenster zu \xc3\xb6ffnen, sprich mit dem NPC, indem du ihn zun\xc3\xa4chst anvisierst und dann die Taste zum \x02\x13\x06\xfe\xff\xff{\x1a\x03Best\xc3\xa4tigen\x02\x13\x02\xec\x03 dr\xc3\xbcckst.","NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Um das Auftragsfenster zu \xc3\xb6ffnen, sprich mit dem NPC, indem du ihn zun\xc3\xa4chst anvisierst und dann die Taste zum \x02\x13\x06\xfe\xff\xff{\x1a\x03Best\xc3\xa4tigen\x02\x13\x02\xec\x03 dr\xc3\xbcckst.","NPCs, die Auftr\xc3\xa4ge anbieten, erkennt man an den \x02\x13\x06\xfe\xff\xff{\x1a\x03Ausrufezeichen\x02\x13\x02\xec\x03 \xc3\xbcber ihren K\xc3\xb6pfen. Um das Auftragsfenster zu \xc3\xb6ffnen, sprich mit dem NPC, indem du ihn zun\xc3\xa4chst anvisierst und dann die Taste zum \x02\x13\x06\xfe\xff\xff{\x1a\x03Best\xc3\xa4tigen\x02\x13\x02\xec\x03 dr\xc3\xbcckst.",150022,1,1,1
7,,,,0,0,0,0
8,,,,0,0,0,0
9,,,,0,0,0,0
10,"Wenn du im Begriff bist, einen Auftrag zu beginnen, erscheint ein Fenster mit einer kurzen Einleitung und der Verg\xc3\xbctung, die du erwarten darfst. Mit \x02\x13\x06\xfe\xff\xff{\x1a\x03Annehmen\x02\x13\x02\xec\x03 f\xc3\xbcgst du den Auftrag deiner Aufgabenliste am rechten Bildschirmrand hinzu.",,,150121,1,1,0
11,"Wenn du im Begriff bist, einen Auftrag zu beginnen, erscheint ein Fenster mit einer kurzen Einleitung und der Verg\xc3\xbctung, die du erwarten darfst. Mit \x02\x13\x06\xfe\xff\xff{\x1a\x03Annehmen\x02\x13\x02\xec\x03 f\xc3\xbcgst du den Auftrag deiner Aufgabenliste am rechten Bildschirmrand hinzu.",,,150121,1,1,0
12,,,,0,0,0,0
13,,,,0,0,0,0
14,,,,0,0,0,0
15,"Schlie\xc3\x9fe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf ab. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.","Schlie\xc3\x9fe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf ab. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.","Schlie\xc3\x9fe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf ab. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.",150811,1,1,1
16,"Schlie\xc3\x9fe einen Auftrag ab, indem du mit einem NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf sprichst. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.","Schlie\xc3\x9fe einen Auftrag ab, indem du mit einem NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf sprichst. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.","Schlie\xc3\x9fe einen Auftrag ab, indem du mit einem NPC mit einem \x02\x13\x06\xfe\xff\xff{\x1a\x03H\xc3\xa4kchen\x02\x13\x02\xec\x03 \xc3\xbcber dem Kopf sprichst. F\xc3\xbcr das Abschlie\xc3\x9fen eines Auftrags erh\xc3\xa4ltst du Routine, Gil und andere Verg\xc3\xbctungen.",150812,1,1,1
17,,,,0,0,0,0
18,,,,0,0,0,0
19,,,,0,0,0,0
20,"Das \x02\x13\x06\xfe\xff\xff{\x1a\x03Hauptmen\xc3\xbc\x02\x13\x02\xec\x03 gew\xc3\xa4hrt dir einen direkten Zugriff auf die wichtigsten Funktionen des Spiels. Wenn du \x02\x13\x06\xfe\xff\xff{\x1a\x03Charakter\x02\x13\x02\xec\x03 ausw\xc3\xa4hlst, \xc3\xb6ffnet sich ein Fenster mit den Attributen und der Ausr\xc3\xbcstung deines Charakters. \xc3\x9cber \x02\x13\x06\xfe\xff\xff{\x1a\x03Archiv\x02\x13\x02\xec\x03 gelangst du zu einer Liste mit Auftr\xc3\xa4gen und Freibriefen.",,,150141,1,0,0
