2293760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2293761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2293762,0,0,0,592042,592043,592044,592045,592046,37,14,1,0,0,21,2,7,12,0,10,0,0,2,0,1,True
2293763,0,0,0,592047,592048,592049,592050,592051,23,3,4,0,0,26,11,15,20,0,10,0,0,2,4,1,True
2293764,0,0,0,592052,592053,592054,592055,592056,36,7,10,0,0,24,16,8,0,0,10,0,0,2,0,1,False
2293765,0,0,0,592057,592058,592059,592060,592061,26,9,13,0,0,25,15,5,6,0,10,0,0,2,0,1,False
2293766,0,0,0,592062,592063,592064,592065,592066,38,26,6,0,0,27,13,11,8,0,15,0,0,3,6,1,True
2293767,66046,0,0,592067,592068,592069,592070,592071,30,29,15,0,0,35,28,11,12,5,15,0,0,3,0,1,False
2293768,0,0,0,592072,592073,592074,592075,592076,22,28,13,0,0,26,4,7,8,0,15,0,0,3,0,1,False
2293769,66046,0,0,592077,592078,592079,592080,592081,28,30,14,0,0,36,29,13,10,8,15,0,0,3,0,1,False
2293770,0,0,0,592082,592083,592084,592085,592086,45,36,14,0,0,23,13,18,5,6,15,0,0,3,0,1,False
2293771,0,0,0,592087,592088,592089,592090,592091,13,7,2,5,4,0,0,0,0,0,5,0,0,2,0,1,True
2293772,0,0,0,592092,592093,592094,592095,592096,38,33,2,0,0,59,26,14,12,15,20,0,0,3,0,1,False
2293773,0,0,0,592097,592098,592099,592100,592101,51,24,37,0,0,27,20,16,12,0,20,0,0,3,7,1,True
2293774,0,0,0,592102,592103,592104,592105,592106,56,24,35,0,0,44,30,10,18,14,20,1200,2000,3,0,1,False
2293775,66053,0,0,592107,592108,592109,592110,592111,41,34,2,0,0,49,26,22,20,0,20,2000,800,3,0,1,False
2293776,66503,0,0,592112,592113,592114,592115,592116,54,33,19,0,0,37,25,15,13,20,20,0,0,3,0,1,False
2293777,66046,0,0,592117,592118,592119,592120,592121,28,29,30,0,0,49,21,27,18,17,20,0,0,3,0,1,False
2293778,66046,0,0,592122,592123,592124,592125,592126,33,28,2,0,0,67,46,19,20,13,20,0,0,3,0,1,False
2293779,0,0,0,592127,592128,592129,592130,592131,45,34,11,0,0,60,41,22,27,2,20,1000,2000,3,0,1,False
2293780,0,0,0,592132,592133,592134,592135,592136,55,51,50,0,0,44,38,26,33,0,25,0,0,8,0,1,False
2293781,0,0,0,592137,592138,592139,592140,592141,59,56,47,0,0,57,58,43,50,45,25,0,0,12,5,1,True
2293782,0,0,0,592142,592143,592144,592145,592146,52,53,57,0,0,44,47,42,38,35,25,1600,800,9,0,1,False
2293783,66050,0,0,592147,592148,592149,592150,592151,66,52,43,0,0,48,42,39,44,0,25,0,0,8,0,1,False
2293784,67029,0,0,592152,592153,592154,592155,592156,58,51,33,0,0,45,38,47,0,0,25,0,0,4,6,1,True
2293785,66053,0,0,592157,592158,592159,592160,592161,52,41,0,0,0,61,40,34,32,13,25,0,0,11,7,1,True
2293786,0,0,0,592162,592163,592164,592165,592166,61,50,45,0,0,62,41,39,49,0,30,0,0,6,0,1,True
2293787,66219,66220,66221,592167,592168,592169,592170,592171,66,56,53,0,0,63,58,48,43,0,30,2200,300,12,0,2,True
2293788,66219,66220,66221,592172,592173,592174,592175,592176,67,28,22,0,0,59,46,40,33,19,30,600,1100,9,0,2,True
2293789,66558,0,0,592177,592178,592179,592180,592181,62,45,0,0,0,67,52,46,34,3,30,0,0,13,0,1,True
2293790,0,0,0,592182,592183,592184,592185,592186,64,61,47,0,0,42,31,32,37,27,30,0,0,12,0,1,True
2293791,66241,0,0,592187,592188,592189,592190,592191,34,61,0,0,0,29,60,47,39,45,30,0,0,1,1,1,True
2293792,66053,0,0,592192,592193,592194,592195,592196,63,56,49,0,0,65,66,55,31,30,30,0,0,14,5,1,True
2293793,66219,66220,66221,592197,592198,592199,592200,592201,65,54,41,0,0,58,50,49,38,0,30,1400,1900,4,6,2,True
2293794,65964,0,0,592268,592269,592270,592271,592272,50,19,80,0,0,49,33,48,46,62,35,1700,530,7,1,1,True
2293795,0,0,0,592383,592384,592385,592386,592387,52,42,0,0,0,81,36,43,30,35,25,1000,2000,13,7,1,True
2293796,0,0,0,592388,592389,592390,592391,592392,64,81,0,0,0,84,34,32,77,55,25,2200,600,12,7,1,False
2293797,0,0,0,592393,592394,592395,592396,592397,63,49,0,0,0,89,48,42,73,28,25,1500,300,14,9,1,False
2293798,0,0,0,592398,592399,592400,592401,592402,61,55,0,0,0,96,22,40,46,81,30,900,2000,9,1,1,False
2293799,67118,0,0,592403,592404,592405,592406,592407,89,56,0,0,0,88,62,50,58,19,25,200,1000,1,0,1,True
2293800,67148,0,0,592408,592409,592410,592411,592412,14,81,0,0,0,90,3,55,43,84,30,1900,500,10,7,1,False
2293801,67132,0,0,592413,592414,592415,592416,592417,63,86,65,93,96,0,0,0,0,0,30,200,1000,8,0,1,True
2293802,67501,0,0,592418,592419,592420,592421,592422,88,100,0,0,0,92,97,86,99,49,30,0,0,7,1,1,False
2293803,67199,0,0,592423,592424,592425,592426,592427,83,97,0,0,0,47,40,91,32,92,30,2100,800,12,7,1,False
2293804,67376,0,0,592428,592429,592430,592431,592432,66,98,0,0,0,82,83,97,100,43,30,0,0,1,1,1,True
2293805,67205,0,0,592846,592847,592848,592849,592850,96,19,80,0,0,88,93,90,91,69,35,1900,700,7,9,1,True
