1900544,0,0
1900545,1,0
1900546,2,0
1900547,3,0
1900548,4,0
1900549,5,0
1900550,6,0
1900551,7,0
1900552,8,0
1900553,9,0
1900554,10,0
1900555,11,0
1900556,12,0
1900557,13,0
1900558,14,0
1900559,15,0
1900560,16,0
1900561,20001,0
1900562,20002,0
1900563,20003,0
1900564,20004,0
1900565,20005,0
1900566,20006,0
1900567,20007,0
1900568,40001,0
1900569,30001,0
1900570,20008,0
1900571,20009,0
1900572,20010,0
1900573,20011,0
1900574,17,0
1900575,18,0
1900576,19,0
1900577,22,0
1900578,21,0
1900579,20,0
1900580,20012,0
1900581,20017,0
1900582,20018,0
1900583,20021,0
1900584,20019,0
1900585,20020,0
1900586,30002,0
1900587,30003,0
1900588,30004,0
1900589,30005,0
1900590,30006,0
1900591,25,0
1900592,24,0
1900593,23,0
1900594,30011,0
1900595,50001,0
1900596,20022,0
1900597,20023,0
1900598,27,0
1900599,20024,0
1900600,20026,0
1900601,30007,0
1900602,30008,0
1900603,30009,0
1900604,30010,0
1900605,28,0
1900606,26,0
1900607,20025,0
1900608,32,0
1900609,29,0
1900610,30,0
1900611,20027,0
1900612,20028,0
1900613,30020,0
1900614,20029,0
1900615,20030,0
1900616,20031,0
1900617,37,0
1900618,39,0
1900619,20033,0
1900620,31,0
1900621,34,0
1900622,38,0
1900623,30016,0
1900624,30017,0
1900625,30018,0
1900626,30019,0
1900627,20035,0
1900628,30021,0
1900629,30022,0
1900630,30023,0
1900631,30024,0
1900632,20034,0
1900633,20032,0
1900634,30025,0
1900635,30026,0
1900636,30027,0
1900637,30028,0
1900638,36,0
1900639,33,0
1900640,35,0
