0,,,,0,0,0
1,"Start",,,0,0,0
2,"Config",,,0,0,0
3,"Demo",,,0,0,0
4,"Credits",,,0,0,0
5,,,,0,0,0
6,"\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe3\x83\x91\xe3\x83\x83\xe3\x83\x89\xe3\x81\xae\xe3\x83\x9c\xe3\x82\xbf\xe3\x83\xb3\xe8\xa8\xad\xe5\xae\x9a\xe3\x82\x92\xe8\xa1\x8c\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\x02\x10\x01\x03\xe2\x80\xbb\xe3\x82\xb7\xe3\x82\xb9\xe3\x83\x86\xe3\x83\xa0\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x95\xe3\x82\xa3\xe3\x82\xb0\xe3\x81\x8b\xe3\x82\x89\xe3\x81\x84\xe3\x81\xa4\xe3\x81\xa7\xe3\x82\x82\xe5\xa4\x89\xe6\x9b\xb4\xe5\x8f\xaf\xe8\x83\xbd\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82",,,0,0,0
7,"\xe3\x81\xaf\xe3\x81\x84",,,0,0,0
8,"\xe3\x81\x84\xe3\x81\x84\xe3\x81\x88",,,0,0,0
9,,,,0,0,0
10,"Service Account",,,0,0,0
11,"\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x93\xe3\x82\xb9\xe3\x82\xa2\xe3\x82\xab\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x82\x92\xe9\x81\xb8\xe6\x8a\x9e\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84\xe3\x80\x82",,,0,0,0
12,"Game Version\xef\xbc\x9a \x02)\x03\xea\x02\x03(\x02)\x03\xea\x03\x03)",,,0,0,0
13,"\x02\x13\x06\xfe\xff\xff{\x1a\x03\xe6\xb3\xa8\xe6\x84\x8f\x02\x13\x02\xec\x03 : \xe4\xbd\x8e\xe8\xa7\xa3\xe5\x83\x8f\xe5\xba\xa6(480p/i 576p/i)\xe3\x83\xa2\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xa7\xe8\xb5\xb7\xe5\x8b\x95\xe4\xb8\xad\xe3\x80\x82\x02\x10\x01\x03\xe6\x9c\xac\xe4\xbd\x9c\xe3\x81\xaf\xe9\xab\x98\xe8\xa7\xa3\xe5\x83\x8f\xe5\xba\xa6(720p)\xe3\x83\xa2\xe3\x83\xbc\xe3\x83\x89\xe6\x8e\xa8\xe5\xa5\xa8\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82",,,0,0,0
14,,,,0,0,0
15,"OK",,,0,0,0
16,"CANCEL",,,0,0,0
17,"\xe5\xa4\x89\xe6\x9b\xb4\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xe9\xa0\x85\xe7\x9b\xae\xe3\x82\x92\xe5\x8f\xb3\xe3\x81\xae\xe4\xb8\x80\xe8\xa6\xa7\xe3\x81\x8b\xe3\x82\x89\xe9\x81\xb8\xe3\x82\x93\xe3\x81\xa7\xe7\xb7\xa8\xe9\x9b\x86\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84\xe3\x80\x82???\xe3\x81\xae\xe9\xa0\x85\xe7\x9b\xae\xe3\x81\xaf\xe3\x81\xbe\xe3\x81\xa0\xe6\x9c\xaa\xe6\xb1\xba\xe5\xae\x9a\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82",,,0,0,0
