0,100,100,0,0,0,0,0,0
1,100,100,5,11,35,51,35,51
2,100,100,5,12,35,51,35,51
3,100,100,5,13,35,51,35,51
4,100,100,5,14,35,51,35,51
5,100,100,5,15,35,53,35,53
6,100,100,5,16,47,59,35,59
7,100,100,5,17,47,59,35,59
8,100,100,5,18,57,69,57,69
9,100,100,5,19,57,71,57,71
10,84,100,5,20,57,73,57,73
11,84,100,6,21,66,87,62,76
12,84,100,7,22,69,91,62,83
13,84,100,8,23,71,94,62,83
14,84,100,9,24,73,97,62,83
15,84,100,10,25,75,100,62,91
16,84,100,11,26,96,128,76,94
17,84,100,12,27,99,132,76,94
18,84,100,13,28,102,136,76,97
19,84,100,14,29,105,140,76,97
20,67,100,15,30,108,144,76,107
21,67,100,16,31,125,166,78,111
22,67,100,17,32,129,172,80,114
23,67,100,18,33,135,179,77,109
24,67,100,19,34,140,186,79,112
25,67,100,20,35,144,192,80,114
26,67,100,21,36,150,199,82,117
27,67,100,22,37,153,204,84,120
28,67,100,23,38,157,209,87,123
29,67,100,24,39,160,213,89,126
30,67,100,25,40,164,218,90,128
31,67,100,26,41,168,223,99,141
32,67,100,27,42,171,228,101,144
33,67,100,28,43,174,232,103,147
34,67,100,29,44,178,237,105,150
35,67,100,30,45,182,242,108,153
36,67,100,31,46,186,247,119,170
37,67,100,32,47,189,251,122,173
38,67,100,33,48,192,256,124,177
39,67,100,34,49,196,261,126,180
40,67,100,35,50,200,266,129,183
41,67,100,36,51,207,276,136,193
42,67,100,37,52,211,281,138,197
43,67,100,38,53,215,286,140,200
44,67,100,39,54,219,291,143,204
45,67,100,40,55,222,295,145,207
46,67,100,41,56,233,310,147,210
47,67,100,42,57,237,315,150,214
48,67,100,43,58,240,320,152,217
49,67,100,44,59,244,325,155,221
50,67,100,45,60,248,330,157,224
51,67,100,115,120,333,444,259,304
52,67,100,120,125,336,448,283,332
53,67,100,125,130,387,516,307,361
54,67,100,128,133,389,518,330,388
55,67,100,131,136,415,553,354,416
56,67,100,134,139,417,555,356,418
57,67,100,137,142,420,560,363,426
58,67,100,140,145,424,565,371,436
59,67,100,143,148,429,572,380,447
60,67,100,145,150,434,578,393,462
