0,,,,,0,0,0,0,0,0,0,0,0,0,False,False,0
1,"\xc3\x89liminez les ennemis sans vous faire voir\x02\x1d\x01\x03!","Les ennemis d'un m\xc3\xaame groupe combattent solidairement.\x02\x10\x01\x03Attention de ne pas attirer l'attention de plusieurs groupes en m\xc3\xaame temps\x02\x1d\x01\x03!\x02\x10\x01\x03Surveillez le champ de vision ennemi\x02\x1d\x01\x03!\x02\x10\x01\x03Prenez aussi garde aux attaques ennemies qui projettent les personnages en arri\xc3\xa8re.","Si le goobbue vous rep\xc3\xa8re, tous les ennemis vous attaqueront\x02\x1d\x01\x03!\x02\x10\x01\x03Restez hors de son champ de vision, et \xc3\xa9liminez les groupes d'ennemis un par un.","Cet exercice de bataille testera votre aptitude \xc3\xa0 g\xc3\xa9rer plusieurs groupes d'ennemis.\x02\x10\x01\x03\x02\x10\x01\x03Apprenez \xc3\xa0 s\xc3\xa9parer des ennemis de leur groupe en les attaquant \xc3\xa0 distance, et \xc3\xa0 les combattre hors de vue des autres cr\xc3\xa9atures.",3280,660,1120,50,0,0,0,0,0,0,False,False,1004746
2,"Vainquez Bockman et ses serviteurs de l'enfer\xc2\xa0!","Lorsque Bockman subit des d\xc3\xa9g\xc3\xa2ts, il invoque des damn\xc3\xa9s pour combattre \xc3\xa0 ses c\xc3\xb4t\xc3\xa9s. \x02\x10\x01\x03Les combattants charg\xc3\xa9s de la d\xc3\xa9fense de l'\xc3\xa9quipe doivent s'efforcer d'attirer l'inimiti\xc3\xa9 de l'ensemble des adversaires sur eux pour prot\xc3\xa9ger leurs compagnons.","Plus il y a d'ennemis sur le champ de bataille, plus il risque d'y avoir de victimes dans l'\xc3\xa9quipe. \x02\x10\x01\x03Les attaquants doivent s'efforcer d'\xc3\xa9liminer les damn\xc3\xa9s appel\xc3\xa9s en renfort d\xc3\xa8s leur apparition pour r\xc3\xa9duire les effectifs adverses.","Bockman, un fant\xc3\xb4me errant prisonnier du royaume mat\xc3\xa9riel, a repris possession de sa l\xc3\xa9gendaire armure et attend patiemment pr\xc3\xa8s de l'Hypog\xc3\xa9e de Tam-Tara que quelqu'un ait le courage de le d\xc3\xa9fier. Non seulement ce colossal chevalier brandit une imposante lame capable de terrasser plusieurs victimes d'un seul coup, mais lorsqu'il se sent en danger, Bockman invoque ses serviteurs damn\xc3\xa9s depuis les profondeurs du septi\xc3\xa8me cercle infernal.\x02\x10\x01\x03\x02\x10\x01\x03Venez \xc3\xa0 bout de cette \xc3\xa2me en peine et renvoyez-la vers l'au-del\xc3\xa0 o\xc3\xb9 l'attend enfin la paix.",3420,680,1160,50,0,0,0,0,0,0,False,False,1004742
3,"Forcez les 3 portes et vainquez le saute-saillie\x02\x1d\x01\x03!","Certaines portes s'ouvrent automatiquement quand tous les ennemis sont vaincus et la zone s\xc3\xa9curis\xc3\xa9e. D'autres par contre doivent \xc3\xaatre ouvertes avec un levier.","Quand vous arrivez dans la derni\xc3\xa8re chambre, les yarzons tenteront de casser les rochers derri\xc3\xa8re lesquels ils sont prisonniers. \x02\x10\x01\x03Vainquez le saute-saillie avant que la vermine ne le rejoigne.","Cet exercice de bataille testera votre aptitude \xc3\xa0 percer les d\xc3\xa9fenses ennemies pour vous introduire dans leur camp.\x02\x10\x01\x03\x02\x10\x01\x03\xc3\x89liminez les unit\xc3\xa9s ennemies dans chacune des trois antichambres pour progresser vers la derni\xc3\xa8re salle et affronter le crapaud saute-saillie qui en a fait sa tani\xc3\xa8re. Il est important d'en finir au plus vite avec la cr\xc3\xa9ature pour \xc3\xa9viter les yarzons tapis derri\xc3\xa8re les rochers qui sortiront d\xc3\xa8s qu'ils sentiront l'odeur du sang.",7260,1450,1740,80,0,0,0,0,0,0,False,False,1004744
4,"Affaiblissez la gilkh\xc3\xa9lone et attirez-la dans un pi\xc3\xa8ge\x02\x1d\x01\x03!","Les bandits tenteront de soigner la gilkh\xc3\xa9lone tant qu'elle est proche d'eux. Essayez de la maintenir hors de port\xc3\xa9e de leurs sorts.","Tuez les \xc3\xa9l\xc3\xa9mentaires de feu et utilisez leurs noyaux pour mettre le feu \xc3\xa0 la touffe d'herbe. La fum\xc3\xa9e soporifique d\xc3\xa9gag\xc3\xa9e calmera la gilkh\xc3\xa9lone, ce qui vous permettra de la capturer plus facilement.","Teledji Adeledji, un riche noble, a vu son cher animal de compagnie, une gilkh\xc3\xa9lone, kidnapp\xc3\xa9 par des bandits qui demandent une ran\xc3\xa7on pour le lui rendre. Homme de principes, Teledji Adeledji a d\xc3\xa9cid\xc3\xa9 de ne pas n\xc3\xa9gocier avec les preneurs d'otages, et d'offrir une r\xc3\xa9compense \xc3\xa0 quiconque lui rapporterait l'animal sain et sauf.\x02\x10\x01\x03\x02\x10\x01\x03Vous devrez avoir recours \xc3\xa0 une herbe qui devient soporifique lorsqu'elle br\xc3\xbble pour capturer le pr\xc3\xa9cieux reptile. Apr\xc3\xa8s avoir affaibli la gilkh\xc3\xa9lone, abattez des \xc3\xa9l\xc3\xa9mentaires de feu et utilisez leurs noyaux pour mettre le feu aux herbes. La fum\xc3\xa9e produite devrait \xc3\xaatre assez puissante pour endormir la cr\xc3\xa9ature, \xc3\xa0 condition que celle-ci soit assez pr\xc3\xa8s des flammes.",7560,1510,1810,80,0,0,0,0,0,0,False,False,1004744
5,"\xc3\x89liminez la source du pollen toxique\x02\x1d\x01\x03!","Les nuages de pollen toxique qui entourent les boules de pollen infligent de s\xc3\xa9rieux d\xc3\xa9g\xc3\xa2ts. Attention de ne pas y s\xc3\xa9journer trop longtemps\x02\x1d\x01\x03!","Si l'ennemi se trouve dans une zone contamin\xc3\xa9e par le poison, il faut l'en \xc3\xa9loigner avant de l'affronter.","Les monstres v\xc3\xa9g\xc3\xa9taux de la for\xc3\xaat sont arriv\xc3\xa9s \xc3\xa0 maturit\xc3\xa9 et leurs fleurs ont lib\xc3\xa9r\xc3\xa9 \xc3\xa7\xc3\xa0 et l\xc3\xa0 des boules de pollen empoisonn\xc3\xa9 pour se reproduire. Inhal\xc3\xa9, ce pollen peut causer des irritations, des naus\xc3\xa9es et, en cas d'exposition prolong\xc3\xa9e, la mort. Il est crucial d'\xc3\xa9liminer ces fleurs du mal avant que la Sylve des Douze ne soit compl\xc3\xa8tement embrum\xc3\xa9e par ce nuage mortel.\x02\x10\x01\x03\x02\x10\x01\x03Prenez garde \xc3\xa0 vos mouvements pour ne pas vous approcher du poison violent du pollen, et attirez l'ennemi dans un endroit suffisamment s\xc3\xbbr pour combattre\x02\x1d\x01\x03!",8770,1750,2280,110,0,0,0,0,0,0,False,False,1004742
6,"Attaquez l'ennemi en petits groupes\x02\x1d\x01\x03!","Les guetteurs Ventrerouge r\xc3\xa9agiront au moindre signe de menace et appelleront des renforts s'ils se sentent en inf\xc3\xa9riorit\xc3\xa9 num\xc3\xa9rique. Essayez de vaincre ces hors-la-loi en petits groupes pour \xc3\xa9viter de vous faire submerger par un trop grand nombre d'attaques en m\xc3\xaame temps.","Les Ventrerouge ont dans leurs rangs des psalmodieurs qui soigneront les blessures de leurs compagnons. \x02\x10\x01\x03Commencez par les \xc3\xa9liminer pour que l'op\xc3\xa9ration se termine au plus vite.","Un groupe de c\xc3\xa9l\xc3\xa8bres hors-la-loi connus sous le nom de Ventrerouge cherche \xc3\xa0 \xc3\xa9tablir un nouveau quartier g\xc3\xa9n\xc3\xa9ral pr\xc3\xa8s des Mille Gueules de Toto-Rak, et s'est \xc3\xa9tabli dans les environs. Il faut frapper avant qu'ils n'arrivent \xc3\xa0 leurs fins et ne se constituent un nouveau Gu\xc3\xaapier. Leur chef risque d'appeler des renforts lorsqu'il sera attaqu\xc3\xa9.\x02\x10\x01\x03\x02\x10\x01\x03Commencez par scruter les mouvements de l'ensemble des Ventrerouge, puis attaquez-les tant qu'ils sont en petits groupes en surveillant les soigneurs. La prudence est de mise\x02\x1d\x01\x03; gardez \xc3\xa0 l'esprit que des renforts peuvent surgir \xc3\xa0 tout moment\x02\x1d\x01\x03!",10150,2030,2500,120,0,0,0,0,0,0,False,False,1004742
7,"R\xc3\xa9duisez Briaxio l'Illusoire au silence\x02\x1d\x01\x03!","Les alt\xc3\xa9rations d'\xc3\xa9tat inflig\xc3\xa9es par les monstres peuvent \xc3\xaatre soign\xc3\xa9es \xc3\xa0 l'aide d'objets ou du sort Gu\xc3\xa9rison.","Diviser votre \xc3\xa9quipe en deux unit\xc3\xa9s peut s'av\xc3\xa9rer utile\xc2\xa0: une unit\xc3\xa9 pour \xc3\xa9liminer le redoutable Briaxio et une autre pour se charger des monstres envo\xc3\xbbt\xc3\xa9s.","Des Sylphes hostiles, qui pr\xc3\xa9f\xc3\xa9reraient voir la Sylve des Douze en proie aux flammes plut\xc3\xb4t que de faire la paix avec les habitants de Gridania, se sont mis \xc3\xa0 utiliser des tours interdits pour charmer des monstres de la for\xc3\xaat et leur faire commettre des actes impies.\x02\x10\x01\x03\x02\x10\x01\x03Bri\xc3\xa8vement renforc\xc3\xa9es par la magie, ces cr\xc3\xa9atures peuvent d\xc3\xa9sormais affaiblir leurs victimes \xc3\xa0 l'aide de terribles poisons et d'attaques \xc3\xa0 distance. Si vous d\xc3\xa9sirez lib\xc3\xa9rer les cr\xc3\xa9atures de la for\xc3\xaat de l'influence des Sylphes, vous devrez vaincre leur chef, Briaxio l'Illusoire.",10280,2060,2800,140,0,0,0,0,0,0,False,False,1004742
8,"D\xc3\xa9truisez les barricades et chassez les Gobelins\xc2\xa0!","Les bombes des Gobelins n'explosent pas imm\xc3\xa9diatement en touchant le sol. Si l'une d'elles atterrit pr\xc3\xa8s de vous, \xc3\xa9loignez-vous rapidement pour ne pas vous faire prendre dans l'explosion.","Les barricades des Gobelins peuvent \xc3\xaatre d\xc3\xa9truites par de simples attaques. Elles sont \xc3\xa9galement sensibles aux explosions des bombes. Tirez-en parti pour r\xc3\xa9duire \xc3\xa0 z\xc3\xa9ro leurs points de vie et les faire voler en \xc3\xa9clats\x02\x1d\x01\x03!","Un groupe de Gobelins sans foi ni loi s'est empar\xc3\xa9 de l'Oubli de la M\xc3\xa8re et bloque l'acc\xc3\xa8s \xc3\xa0 certaines des parties les plus recul\xc3\xa9es de la for\xc3\xaat et aux hauteurs de la Sylve des Douze. D\xc3\xa9sormais, tous ceux qui ont l'audace ou la malchance d'en approcher se font canarder de bombes \xc3\xa0 retardement lanc\xc3\xa9es par-dessus leurs barricades de fortune.\x02\x10\x01\x03\x02\x10\x01\x03\xc3\x80 vous de savoir utiliser les bombes \xc3\xa0 retardement de l'ennemi \xc3\xa0 votre avantage pour d\xc3\xa9truire ces barri\xc3\xa8res. An\xc3\xa9antissez les Gobelins, \xc3\xa9liminez leur chef, et regagnez le contr\xc3\xb4le de la zone afin que chacun puisse de nouveau traverser le passage sans craindre pour sa vie.",10710,2140,2920,140,0,0,0,0,0,0,False,False,1004742
9,"Vainquez Tamlyn en faisant attention aux bulles\x02\x1d\x01\x03!","De nouveaux ennemis viendront port\xc3\xa9s par des bulles des profondeurs. Faites exploser les bulles bleues et renvoyez les cr\xc3\xa9atures d'o\xc3\xb9 elles viennent avant qu'elles n'aient la chance d'\xc3\xa9merger.","Les bulles violettes sont acides et lib\xc3\xa8rent dans les airs des toxines corrosives. \x02\x10\x01\x03\xc3\x89vitez de les toucher \xc3\xa0 tout prix.","Une morbole g\xc3\xa9ante surnomm\xc3\xa9e Tamlyn la toxique par les autochtones s'est install\xc3\xa9e \xc3\xa0 la Cascade des idiots. Cet enchev\xc3\xaatrement massif de sarments r\xc3\xa9pugnants empoisonne l'eau \xc3\xa0 la source de la rivi\xc3\xa8re de Nym qui coule ensuite dans la mer de Rhotano, au large de Limsa Lominsa. Il faut l'\xc3\xa9liminer avant que toutes les r\xc3\xa9serves d'eau potable de la Cit\xc3\xa9 ne soient contamin\xc3\xa9es par cette pollution des eaux.\x02\x10\x01\x03\x02\x10\x01\x03Pour ce faire, il vous faudra p\xc3\xa9n\xc3\xa9trer dans une zone envahie de bulles mortelles qui lib\xc3\xa8rent des vapeurs toxiques, ainsi que d'autres redoutables monstres des profondeurs. Suivez bien les instructions et faites attention aux bulles\x02\x1d\x01\x03!",17780,3560,3480,180,0,0,0,0,0,0,False,False,1004746
