0,,0,0,0,False
1,"Du hast \x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x05\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x05\x02\x03\xeb\x03\x03\x03 in die Gruppe eingeladen.",57,1,0,False
2,"Die Einladung in die Gruppe von \x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x04\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x04\x02\x03\xeb\x03\x03\x03 wurde abgebrochen.",57,1,0,False
3,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 hat dich in eine Gruppe eingeladen.",57,33,0,False
4,"Du hast die Gruppe verlassen.",57,1,0,False
5,"Die Gruppe wurde aufgel\xc3\xb6st.",57,1,0,False
6,,0,0,0,False
7,,0,0,0,False
8,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 steht nun auf der Schwarzen Liste.",57,1,0,False
9,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 wurde von der Schwarzen Liste entfernt.",57,1,0,False
10,"Du hast \x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x04\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x04\x02\x03\xeb\x03\x03\x03 eine Freundschaftsanfrage gesendet.",57,33,0,False
11,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 hat dir eine Freundschaftsanfrage gesendet.",57,33,0,False
12,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 wurde von der Freundesliste entfernt.",57,1,0,False
13,"Du hast \x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x05\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x05\x02\x03\xeb\x03\x03\x03 in den Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c eingeladen.",57,1,0,False
14,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 hat dich in den Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c eingeladen.",57,33,0,False
15,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 ist nun ein Anf\xc3\xbchrer des Kontaktkreises \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c.",57,1,0,False
16,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 ist nicht l\xc3\xa4nger ein Anf\xc3\xbchrer des Kontaktkreises \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c.",57,1,0,False
17,"Du hast den Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c verlassen.",57,1,0,False
18,"Der Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c wurde aufgel\xc3\xb6st.",57,33,0,False
19,"\x02\x08B\xe4\xeb\x02\xeb\x03\xff\x1d\x02\t\x19\x02\xff\x03du\xff\x07deiner\xff\x04dir\xff\x05dich\x03\xff\x1d\x02\x08\x19\xe9\x08\xff\x13\x022\x0f\xff\x07ObjStr\x03\xe9\x08\x02\x02\x02\x03\xeb\x03\x03\x03 wurde aus dem Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c geworfen.",57,1,0,False
20,"Du wurdest aus dem Kontaktkreis \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c geworfen.",57,1,0,False
21,"\x02)\x03\xea\x03\x03 wurden die Meisterprivilegien f\xc3\xbcr \xe2\x80\x9e\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9c gew\xc3\xa4hrt.",57,1,0,False
