0,"0",1.0,1.0,0,2,1,False
1,"NpcYell\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x88\xe3\x83\x86\xe3\x82\xad\xe3\x82\xb9\xe3\x83\x88[1]",1.0,1.0,0,2,3,False
2,"\xe3\x81\x8a\xe3\x83\xbc\xe3\x81\x84\xe3\x80\x81\xe8\xaa\xb0\xe3\x81\x8b\xe6\x89\x8b\xe4\xbc\x9d\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8f\xe3\x82\x8c\xef\xbc\x81",5.0,1.0,0,2,3,False
3,"\xe6\xb0\x97\xe3\x82\x92\xe3\x81\xa4\xe3\x81\x91\xe3\x82\x8d\xef\xbc\x81\xe3\x80\x80\xe9\xad\x94\xe7\x89\xa9\xe3\x81\x8c\xe6\x9d\xa5\xe3\x82\x8b\xe3\x81\x9e\xef\xbc\x81",5.0,1.0,0,2,3,False
4,"\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x97\xe3\x81\x8c\xe6\x9d\xa5\xe3\x82\x8b\xe3\x81\x9e\xef\xbc\x81\xe3\x80\x80\xe9\x80\x83\xe3\x81\x8c\xe3\x81\x99\xe3\x81\xaa\xef\xbc\x81",5.0,1.0,0,2,3,False
5,"\xe3\x81\x8f\xe3\x81\x9d\xe3\x81\xa3\xe3\x80\x81\xe6\x95\xb0\xe3\x81\x8c\xe5\xa4\x9a\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x8b\xef\xbc\x81",5.0,1.0,0,2,3,False
6,"\xe9\xad\x94\xe7\x89\xa9\xe3\x81\x8c\xe3\x82\x82\xe3\x81\x86\xe3\x81\x9d\xe3\x81\x93\xe3\x81\xbe\xe3\x81\xa7\xe6\x9d\xa5\xe3\x81\xa6\xe3\x82\x8b\xe3\x82\x8f\xef\xbc\x81",5.0,1.0,0,2,3,False
7,"\xe3\x82\xb7\xe3\x83\xab\xe3\x83\x95\xe6\x97\x8f\xe3\x81\x8c\xe6\x9d\xa5\xe3\x82\x8b\xe3\x81\x9e\xef\xbc\x81\xe3\x80\x80\xe8\xad\xa6\xe6\x88\x92\xe3\x82\x92\xef\xbc\x81",5.0,1.0,0,2,3,False
8,"\xe9\xad\x94\xe7\x89\xa9\xe3\x81\x8c\xe5\xa2\x97\xe3\x81\x88\xe3\x81\xa6\xe3\x81\x8d\xe3\x81\x9f\xe3\x80\x81\xe6\xb3\xa8\xe6\x84\x8f\xe3\x81\x97\xe3\x82\x8d\xef\xbc\x81",5.0,1.0,0,2,3,False
9,"\xe3\x81\x93\xe3\x81\x93\xe3\x81\xae\xe6\xb2\xbb\xe5\xae\x89\xe3\x81\xaf\xe6\x88\x91\xe3\x80\x85\xe3\x81\x8c\xe5\xae\x88\xe3\x82\x8b\xef\xbc\x81",5.0,1.0,0,2,3,False
10,"\xe8\xb3\x8a\xe3\x81\xa9\xe3\x82\x82\xe3\x82\x92\xe8\xaa\xbf\xe5\xad\x90\xe3\x81\xab\xe4\xb9\x97\xe3\x82\x89\xe3\x81\x9b\xe3\x82\x8b\xe3\x81\xaa\xef\xbc\x81",5.0,1.0,0,2,3,False
11,"\xe3\x82\xaa\xe3\x83\x9d\xe3\x82\xaa\xe3\x83\x9d\xe3\x81\x8c\xe8\xb1\x86\xe3\x82\x92\xe7\x8b\x99\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x9e\xef\xbc\x81",5.0,1.0,0,2,3,False
12,"\xe3\x82\xa4\xe3\x82\xaf\xe3\x82\xb5\xe3\x83\xab\xe6\x97\x8f\xe3\x81\x8c\xe6\x94\xbb\xe3\x82\x81\xe3\x81\xa6\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x9e\xef\xbc\x81",5.0,1.0,0,2,3,False
13,"\xe3\x81\x82\xe3\x82\x8c\xe3\x81\xaf\xe2\x80\xa6\xe2\x80\xa6\xe3\x82\xb8\xe3\x82\xba\xe3\x81\x8b\xef\xbc\x81\xef\xbc\x9f",5.0,1.0,0,2,3,False
14,"\xe3\x81\xbe\xe3\x81\x9f\xe3\x81\x8d\xe3\x82\x84\xe3\x81\x8c\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x8b\xef\xbc\x81",5.0,1.0,0,2,3,False
15,"\xe9\xad\x94\xe7\x89\xa9\xe3\x81\x8c\xe9\xa8\x92\xe3\x81\x8c\xe3\x81\x97\xe3\x81\x84\xe3\x80\x81\xe6\xb0\x97\xe3\x82\x92\xe3\x81\xa4\xe3\x81\x91\xe3\x82\x8d",5.0,1.0,0,2,3,False
16,"\xe3\x82\xaf\xe3\x83\x83\xe2\x80\xa6\xe2\x80\xa6\xe3\x82\xa2\xe3\x83\xac\xe3\x82\x92\xe4\xbd\xbf\xe3\x81\x86\xe3\x81\x97\xe3\x81\x8b\xe2\x80\xa6\xe2\x80\xa6\xef\xbc\x81",5.0,1.0,0,2,3,False
17,"\xe6\xae\xba\xe3\x82\x8c\xe3\x81\xa3\xef\xbc\x81\xe3\x80\x80\xe3\x82\xb7\xe3\x83\xa5\xe3\x83\xac\xe3\x83\x83\xe3\x83\x80\xe3\x83\xbc\xef\xbc\x81\xef\xbc\x81",5.0,1.0,0,2,3,False
18,"\xe8\xaa\xb0\xe3\x81\x8b\xe6\x88\x91\xe3\x80\x85\xe3\x81\xab\xe5\x8d\x94\xe5\x8a\x9b\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x82\x8c\xe3\x81\xac\xe3\x81\x8b\xef\xbc\x9f",5.0,1.0,0,2,3,False
19,"\xe8\xaa\xb0\xe3\x81\x8b\xef\xbc\x81\xe3\x80\x80\xe7\xa7\x81\xe3\x82\x92\xe6\x89\x8b\xe4\xbc\x9d\xe3\x81\x88\xef\xbc\x81",5.0,1.0,0,2,3,False
20,"\xe3\x81\x8a\xe3\x81\x8a\xe3\x80\x81\xe3\x82\xb4\xe3\x83\xbc\xe3\x83\xac\xe3\x83\xa0\xe3\x81\x8c\xe3\x81\x93\xe3\x82\x93\xe3\x81\xaa\xe3\x81\xab\xef\xbc\x81",5.0,1.0,0,2,3,False
21,"\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x97\xe3\x82\x81\xe3\x80\x81\xe3\x81\xbe\xe3\x81\x9f\xe7\x8f\xbe\xe3\x82\x8c\xe3\x81\x9f\xe3\x81\xaa\xef\xbc\x81",5.0,1.0,0,2,3,False
22,"\xe3\x81\xbe\xe3\x81\x9f\xe8\x8a\xb1\xe3\x81\x8c\xe9\xa3\x9f\xe3\x81\xb9\xe3\x82\x89\xe3\x82\x8c\xe3\x81\xa6\xe3\x82\x8b\xe2\x80\xa6\xe2\x80\xa6",5.0,1.0,0,2,3,False
23,"\xe3\x82\xa4\xe3\x82\xaf\xe3\x82\xb5\xe3\x83\xab\xe6\x97\x8f\xe3\x81\x8c\xe6\x9d\xa5\xe3\x82\x8b\xe3\x81\x9e\xef\xbc\x81\xe3\x80\x80\xe8\xbf\x8e\xe6\x92\x83\xef\xbc\x81",5.0,1.0,0,2,3,False
24,"\xe3\x81\xa0\xe3\x80\x81\xe8\xaa\xb0\xe3\x81\x8b\xef\xbc\x81\xe3\x80\x80\xe6\x89\x8b\xe3\x82\x92\xe8\xb2\xb8\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x82\x8c\xef\xbc\x81",5.0,1.0,0,2,3,False
25,"\xe3\x81\xa7\xe3\x81\xaf\xe3\x80\x81\xe3\x81\x84\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x81",5.0,1.0,0,2,3,False
26,"\xe3\x81\x86\xe3\x81\x8a\xe3\x81\x8a\xe3\x83\xbc\xef\xbc\x81",5.0,1.0,0,2,2,False
27,"\xe3\x81\x93\xe3\x81\xae\xe3\x81\xa3\xef\xbc\x81",5.0,1.0,0,2,2,False
28,"\xe5\x80\x92\xe3\x82\x8c\xe3\x82\x8d\xe3\x81\xa3\xef\xbc\x81",5.0,1.0,0,2,2,False
