0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,847,32,80,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,True
2,847,32,170,0,0,0,0,0,0,0,40,220,0,0,0,0,0,0,0,0,True
3,847,28,330,0,0,0,0,0,0,0,35,420,0,0,0,0,0,0,0,0,True
4,847,24,520,0,0,0,0,0,0,0,30,650,0,0,0,0,0,0,0,0,True
5,847,28,360,0,0,0,0,0,0,0,35,450,0,0,0,0,0,0,0,0,True
6,848,28,60,0,0,0,0,0,0,0,35,80,0,0,0,0,0,0,0,0,True
7,848,28,120,0,0,0,0,0,0,0,35,160,0,0,0,0,0,0,0,0,True
8,848,24,270,0,0,0,0,0,0,0,30,340,0,0,0,0,0,0,0,0,True
9,848,20,420,0,0,0,0,0,0,0,25,530,0,0,0,0,0,0,0,0,True
10,848,24,290,0,0,0,0,0,0,0,30,370,0,0,0,0,0,0,0,0,True
11,849,28,360,0,24,290,0,0,0,0,35,450,0,30,370,0,0,0,0,0,True
12,849,24,560,0,20,460,0,0,0,0,30,700,0,25,580,0,0,0,0,0,True
13,849,28,330,0,24,270,0,0,0,0,35,420,0,30,340,0,0,0,0,0,True
14,1055,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,True
15,842,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,True
16,842,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,True
17,842,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,True
18,842,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,True
19,842,18,275,0,0,0,0,0,0,0,18,275,0,0,0,0,0,0,0,0,True
20,842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
21,841,314,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,20,True
22,841,315,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,35,True
23,841,316,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,50,True
24,841,317,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,65,True
25,841,318,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,20,True
26,841,318,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,35,True
27,841,318,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,50,True
28,841,319,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,65,True
