1015808,"K\xc3\xbcrbishexe","K\xc3\xbcrbishexen",,3,2,0,1,0,0,4,False
1015809,"Hyuran-M\xc3\xa4dchen","Hyuran-M\xc3\xa4dchen",,4,1,0,1,2,0,4,False
1015810,"Hyuran-Junge","Hyuran-Jungen",,6,1,0,1,0,0,4,False
1015811,"T'maritaa","NONE",,3,1,0,0,1,1,4,False
1015812,"T'danafa","NONE",,3,1,0,0,1,1,4,False
1015813,"verd\xc3\xa4chtig[a] Verk\xc3\xa4uferin","verd\xc3\xa4chtig[a] Verk\xc3\xa4uferinnen","Saisonales Gesch\xc3\xa4ft",3,1,0,1,1,0,3,True
1015814,"Zirkusausruferin","Zirkusausruferinnen",,3,1,0,1,1,0,3,True
1015815,"Zirkusausruferin","Zirkusausruferinnen",,3,1,0,1,1,0,3,True
1015816,"Zirkusausruferin","Zirkusausruferinnen",,3,1,0,1,1,0,3,True
1015817,"besorgt[a] Kinderm\xc3\xa4dchen","besorgt[a] Kinderm\xc3\xa4dchen",,4,1,0,1,2,0,3,False
1015818,"Elezen-M\xc3\xa4dchen","Elezen-M\xc3\xa4dchen",,4,1,0,1,2,0,4,False
1015819,"Stallpflegerin","Stallpflegerinnen",,3,1,0,1,1,0,3,False
1015820,"Hyuran-M\xc3\xa4dchen","Hyuran-M\xc3\xa4dchen",,4,1,0,1,2,0,5,False
1015821,"Hyuran-Junge","Hyuran-Jungen",,6,1,0,1,0,0,5,False
1015822,"Elezen-M\xc3\xa4dchen","Elezen-M\xc3\xa4dchen",,4,1,0,1,0,0,5,False
1015823,"verzweifelt[a] Imp","verzweifelt[a] Imps",,4,1,0,1,0,0,3,False
1015824,"T'maritaa","NONE",,3,1,0,0,1,1,3,False
1015825,"T'danafa","NONE",,3,1,0,0,1,1,5,False
1015826,,,,0,0,0,1,0,0,3,False
1015827,,,,0,0,0,1,0,0,3,False
1015828,,,,0,0,0,1,0,0,3,False
1015829,,,,0,0,0,1,0,0,3,False
1015830,,,,0,0,0,1,0,0,3,False
1015831,,,,0,0,0,1,0,0,3,False
1015832,,,,0,0,0,1,0,0,3,False
1015833,,,,0,0,0,1,0,0,3,False
1015834,,,,0,0,0,1,0,0,3,False
1015835,,,,0,0,0,1,0,0,3,False
1015836,,,,0,0,0,1,0,0,3,False
1015837,,,,0,0,0,1,0,0,3,False
1015838,,,,0,0,0,1,0,0,3,False
1015839,,,,0,0,0,1,0,0,3,False
1015840,,,,0,0,0,1,0,0,3,False
1015841,,,,0,0,0,1,0,0,3,False
1015842,,,,0,0,0,1,0,0,3,False
1015843,,,,0,0,0,1,0,0,3,False
1015844,,,,0,0,0,1,0,0,3,False
1015845,,,,0,0,0,1,0,0,3,False
1015846,,,,0,0,0,1,0,0,3,False
1015847,,,,0,0,0,1,0,0,3,False
1015848,,,,0,0,0,1,0,0,3,False
1015849,,,,0,0,0,1,0,0,3,False
1015850,,,,0,0,0,1,0,0,3,False
1015851,,,,0,0,0,1,0,0,3,False
1015852,,,,0,0,0,1,0,0,3,False
1015853,,,,0,0,0,1,0,0,3,False
1015854,,,,0,0,0,1,0,0,3,False
1015855,,,,0,0,0,1,0,0,3,False
1015856,,,,0,0,0,1,0,0,3,False
1015857,,,,0,0,0,1,0,0,3,False
1015858,,,,0,0,0,1,0,0,3,False
1015859,,,,0,0,0,1,0,0,3,False
1015860,,,,0,0,0,1,0,0,3,False
1015861,,,,0,0,0,1,0,0,3,False
1015862,,,,0,0,0,1,0,0,3,False
1015863,,,,0,0,0,1,0,0,3,False
1015864,,,,0,0,0,1,0,0,3,False
1015865,,,,0,0,0,1,0,0,3,False
1015866,,,,0,0,0,1,0,0,3,False
1015867,,,,0,0,0,1,0,0,3,False
1015868,,,,0,0,0,1,0,0,3,False
1015869,,,,0,0,0,1,0,0,3,False
1015870,,,,0,0,0,1,0,0,3,False
1015871,,,,0,0,0,1,0,0,3,False
1015872,,,,0,0,0,1,0,0,3,False
1015873,,,,0,0,0,1,0,0,3,False
1015874,,,,0,0,0,1,0,0,3,False
1015875,,,,0,0,0,1,0,0,3,False
1015876,,,,0,0,0,1,0,0,3,False
1015877,,,,0,0,0,1,0,0,3,False
1015878,,,,0,0,0,1,0,0,3,False
1015879,,,,0,0,0,1,0,0,3,False
1015880,,,,0,0,0,1,0,0,3,False
1015881,,,,0,0,0,1,0,0,3,False
1015882,,,,0,0,0,1,0,0,3,False
1015883,,,,0,0,0,1,0,0,3,False
1015884,,,,0,0,0,1,0,0,3,False
1015885,,,,0,0,0,1,0,0,3,False
1015886,,,,0,0,0,1,0,0,3,False
1015887,,,,0,0,0,1,0,0,3,False
1015888,,,,0,0,0,1,0,0,3,False
1015889,,,,0,0,0,1,0,0,3,False
1015890,,,,0,0,0,1,0,0,3,False
1015891,,,,0,0,0,1,0,0,3,False
1015892,,,,0,0,0,1,0,0,3,False
1015893,,,,0,0,0,1,0,0,3,False
1015894,,,,0,0,0,1,0,0,3,False
1015895,,,,0,0,0,1,0,0,3,False
1015896,,,,0,0,0,1,0,0,3,False
1015897,,,,0,0,0,1,0,0,3,False
1015898,,,,0,0,0,1,0,0,3,False
1015899,,,,0,0,0,1,0,0,3,False
1015900,,,,0,0,0,1,0,0,3,False
1015901,,,,0,0,0,1,0,0,3,False
1015902,,,,0,0,0,1,0,0,3,False
1015903,,,,0,0,0,1,0,0,3,False
1015904,,,,0,0,0,1,0,0,3,False
1015905,,,,0,0,0,1,0,0,3,False
1015906,,,,0,0,0,1,0,0,3,False
1015907,,,,0,0,0,1,0,0,3,False
1015908,,,,0,0,0,1,0,0,3,False
1015909,,,,0,0,0,1,0,0,3,False
1015910,,,,0,0,0,1,0,0,3,False
1015911,,,,0,0,0,1,0,0,3,False
1015912,,,,0,0,0,1,0,0,3,False
1015913,,,,0,0,0,1,0,0,3,False
1015914,,,,0,0,0,1,0,0,3,False
1015915,,,,0,0,0,1,0,0,3,False
1015916,,,,0,0,0,1,0,0,3,False
1015917,,,,0,0,0,1,0,0,3,False
1015918,,,,0,0,0,1,0,0,3,False
1015919,,,,0,0,0,1,0,0,3,False
1015920,,,,0,0,0,1,0,0,3,False
1015921,,,,0,0,0,1,0,0,3,False
1015922,,,,0,0,0,1,0,0,3,False
1015923,,,,0,0,0,1,0,0,3,False
1015924,,,,0,0,0,1,0,0,3,False
1015925,,,,0,0,0,1,0,0,3,False
1015926,,,,0,0,0,1,0,0,3,False
1015927,,,,0,0,0,1,0,0,3,False
1015928,,,,0,0,0,1,0,0,3,False
1015929,,,,0,0,0,1,0,0,3,False
1015930,,,,0,0,0,1,0,0,3,False
1015931,,,,0,0,0,1,0,0,3,False
1015932,,,,0,0,0,1,0,0,3,False
1015933,,,,0,0,0,1,0,0,3,False
1015934,,,,0,0,0,1,0,0,3,False
1015935,,,,0,0,0,1,0,0,3,False
1015936,,,,0,0,0,1,0,0,3,False
1015937,,,,0,0,0,1,0,0,3,False
1015938,,,,0,0,0,1,0,0,3,False
1015939,,,,0,0,0,1,0,0,3,False
1015940,,,,0,0,0,1,0,0,3,False
1015941,,,,0,0,0,1,0,0,3,False
1015942,,,,0,0,0,1,0,0,3,False
1015943,,,,0,0,0,1,0,0,3,False
1015944,,,,0,0,0,1,0,0,3,False
1015945,,,,0,0,0,1,0,0,3,False
1015946,,,,0,0,0,1,0,0,3,False
1015947,,,,0,0,0,1,0,0,3,False
