0,
1,"\xe3\x83\x9b\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\xab\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xb3\xe3\x83\x89"
2,"\xe3\x83\x9b\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\xa"
3,"\xe8\x88\xb9\xe4\xbd\x93"
4,"\xe8\x89\xa4\xe8\xa3\x85"
5,"\xe8\x88\xb9\xe9\xa6\x96"
6,"\xe8\x88\xb9\xe5\xb0\xbe"
7,"\xe5\xa4\x96\xe5\xa3\x81\xef\xbc\x88\xe4\xb8\x80\xe4\xbd\x93\xe5\x9e\x8b\xef\xbc\x89"
8,"\xe5\xa4\x96\xe5\xa3\x81"
9,"\xe5\xb1\x8b\xe6\xa0\xb9"
10,"\xe6\x89\x89"
11,"\xe7\xaa\x93"
12,"\xe5\xa1\x80"
13,"\xe7\x9c\x8b\xe6\x9d\xbf"
14,"\xe5\xb1\x8b\xe6\xa0\xb9\xe8\xa3\x85\xe9\xa3\xbe"
15,"\xe5\xa4\x96\xe5\xa3\x81\xe8\xa3\x85\xe9\xa3\xbe"
16,
17,
18,
19,
20,
