30000,0,1,0,0,0,1,0
30001,153,1,0,0,0,1,4
30002,154,1,0,0,0,1,4
30003,155,1,0,0,0,1,4
30004,159,1,0,0,0,1,4
30005,11,1,1,0,0,1,4
30006,51,1,0,0,0,3,6
30007,52,1,0,0,0,3,6
30008,19,1,2,0,0,1,4
30009,21,1,3,0,0,1,4
30010,30,1,4,0,0,1,4
30011,10,135,5,165,0,1,4
30012,11,148,6,68,0,1,4
30013,11,148,0,68,0,1,4
30014,11,148,7,68,0,1,4
30015,11,148,8,68,0,1,4
30016,12,154,9,83,0,1,4
30017,12,154,0,83,0,1,4
30018,12,154,10,83,0,1,4
30019,13,154,11,83,0,1,4
30020,13,154,12,83,0,1,4
30021,13,154,0,83,0,1,4
30022,10,135,13,165,0,1,4
30023,10,135,0,165,0,1,4
30024,15,154,14,83,0,1,4
30025,15,154,0,83,0,1,4
30026,15,154,15,83,0,1,4
30027,16,148,16,69,0,1,4
30028,16,148,17,69,0,1,4
30029,16,148,18,69,0,1,4
30030,16,148,0,69,0,1,4
30031,17,148,19,70,0,1,4
30032,17,148,0,70,0,1,4
30033,17,148,20,70,0,1,4
30034,19,148,21,70,0,1,4
30035,19,148,22,70,0,1,4
30036,19,148,0,70,0,1,4
30037,21,148,23,70,0,1,4
30038,36,146,24,256,0,1,4
30039,21,148,0,70,0,1,4
30040,21,148,25,70,0,1,4
30041,21,148,26,70,0,1,4
30042,22,152,0,74,0,1,4
30043,22,152,27,74,0,1,4
30044,22,152,28,74,0,1,4
30045,23,152,29,74,0,1,4
30046,23,152,30,74,0,1,4
30047,23,152,31,74,0,1,4
30048,24,153,0,78,0,1,4
30049,24,153,32,78,0,1,4
30050,24,153,33,78,0,1,4
30051,10,135,34,165,0,1,4
30052,14,140,35,244,0,1,4
30053,14,140,36,244,0,1,4
30054,26,154,37,85,0,1,4
30055,26,154,38,85,0,1,4
30056,26,154,0,85,0,1,4
30057,27,153,39,81,0,1,4
30058,27,153,40,81,0,1,4
30059,27,153,0,81,0,1,4
30060,28,153,41,79,0,1,4
30061,28,153,0,79,0,1,4
30062,28,153,42,79,0,1,4
30063,29,153,43,79,0,1,4
30064,29,153,44,79,0,1,4
30065,29,153,45,79,0,1,4
30066,14,140,46,244,0,1,4
30067,14,140,0,244,0,1,4
30068,18,140,0,264,0,1,4
30069,18,140,47,264,0,1,4
30070,18,140,48,264,0,1,4
30071,18,140,49,264,0,1,4
30072,25,141,0,249,0,1,4
30073,25,141,50,249,0,1,4
30074,25,141,51,249,0,1,4
30075,25,141,52,249,0,1,4
30076,30,134,53,162,0,1,4
30077,30,134,54,162,0,1,4
30078,30,134,55,162,0,1,4
30079,30,134,0,162,0,1,4
30080,31,135,56,164,0,1,4
30081,12,154,57,83,0,1,4
30082,13,154,58,83,0,1,4
30083,31,135,59,164,0,1,4
30084,31,135,60,164,0,1,4
30085,31,135,0,164,0,1,4
30086,32,141,0,247,0,1,4
30087,175,141,0,247,0,1,4
30088,175,141,0,247,0,1,4
