70001,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab01",75,1,0,0,0,3,0,0,0
70002,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab02",180,207,0,0,0,3,0,0,0
70003,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab03",360,208,0,0,0,3,0,0,0
70004,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab04",410,209,0,0,0,3,0,0,0
70005,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab05",530,215,0,0,0,3,0,0,0
70006,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab06",980,212,0,0,0,3,0,0,0
70007,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab07",1100,216,0,0,0,3,0,0,0
70008,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab08",1300,217,0,0,0,3,0,0,0
70009,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab09",1600,220,0,0,0,3,0,0,0
70010,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab10",1700,221,0,0,0,3,0,0,0
70011,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab11",2300,228,229,0,0,3,2,0,0
70012,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab12",3200,227,231,0,0,3,2,0,0
70013,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab13",4000,233,232,0,0,3,2,0,0
70014,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab14",4500,234,0,0,0,3,0,0,0
70015,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab15",5000,236,0,0,0,3,0,0,0
70016,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab16",5300,237,0,0,0,3,0,0,0
70017,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xab17",5500,241,0,0,0,3,0,0,0
