0,,0,0,0,False
1,"Vous invitez \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03 dans l'\xc3\xa9quipe.",57,1,0,False
2,"L'invitation dans l'\xc3\xa9quipe envoy\xc3\xa9e par \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03 est annul\xc3\xa9e.",57,1,0,False
3,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x1c\xe4\xeb\x02\xeb\x03\xff\x08invitez\xff\x0cvous invite\x03 dans \x02\x08\x12\xe4\xeb\x02\xeb\x03\xff\x06votre\xff\x04son\x03 \xc3\xa9quipe.",57,33,0,False
4,"Vous quittez l'\xc3\xa9quipe.",57,1,0,False
5,"L'\xc3\xa9quipe est dissoute.",57,1,0,False
6,,0,0,0,False
7,,0,0,0,False
8,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 est ajout\xc3\xa9\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 \xc3\xa0 la liste noire.",57,1,0,False
9,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 est retir\xc3\xa9\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 de la liste noire.",57,1,0,False
10,"Vous envoyez une requ\xc3\xaate d'ami \xc3\xa0 \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03.",57,33,0,False
11,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 vous a envoy\xc3\xa9 une requ\xc3\xaate d'ami.",57,33,0,False
12,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 est retir\xc3\xa9\x02\x08.\xe9\x08\xff\x1d\x02\x08\x19\xff\x12\x02(\x0e\xff\tBNpcName\xe9\x08\x07\x03\xff\x02e\xff\x01\x03\xff\x0c\x02\x08\x08\xe9\x06\xff\x02e\xff\x01\x03\x03 de la liste d'amis.",57,1,0,False
13,"Vous invitez \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03 dans la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
14,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 vous invite dans la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,33,0,False
15,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 est maintenant officier de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
16,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 est maintenant membre de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
17,"Vous quittez la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
18,"La linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d est dissoute.",57,33,0,False
19,"Vous excluez \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03 de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
20,"Vous ne faites plus partie de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
21,"Vous nommez \x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03 chef de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,1,0,False
22,bx02+\x8e\xff\x8c\x02\x08\x88\xe4\xeb\x02\xeb\x03\xff\x05vous\xff{\x02\x08w\xe9\x08\xff\x12\x023\x0e\xff\x07ObjStr\x03\xe9\x08\x02\x02\x03\xff`\x02\x08\\\xe4\x03\n\xff\x19\x02\x08\x0f\xe9C\xff\x03d'\xff\x07de\x02\x1d\x01\x03\x03\x02)\x03\xeb\x03\x03\xff=\x02\x089\xe9\x06\xff\x1a\x02(\x10\xff\x0cAttributive\x03%\x03\x02)\x03\xeb\x03\x03\xff\x1a\x02(\x10\xff\x0cAttributive\x03\x1d\x03\x02)\x03\xeb\x03\x03\x03\x03\x03\x03\x03 \x02\x08\x12\xe4\xeb\x02\xeb\x03\xff\x06\xc3\xaates\xff\x04est\x03 maintenant chef de la linkshell \xe2\x80\x9c\x02\x08\x16\xe9\t\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\t\x01\x03\xeb\x04\x03\xe2\x80\x9d.",57,33,0,False
