0,"coffre au tr\xc3\xa9sor","coffres au tr\xc3\xa9sor",0,0,0,1,0,0,0,0,0,0,0,0
1,,,0,0,0,1,0,0,1598,1,0,1,10,3
2,,,0,0,0,1,0,0,1597,1,1,2,10,3
3,,,0,0,0,1,0,0,1596,1,0,3,0,1
4,,,0,0,0,1,0,0,1598,1,0,0,0,1
5,,,0,0,0,1,0,0,0,0,0,0,0,0
6,,,0,0,0,1,0,0,0,0,0,0,0,0
7,,,0,0,0,1,0,0,0,0,0,0,0,0
8,,,0,0,0,1,0,0,0,0,0,0,0,0
9,,,0,0,0,1,0,0,0,0,0,0,0,0
10,,,0,0,0,1,0,0,1598,1,0,0,0,1
11,,,0,0,0,1,0,0,1598,4,0,3,0,1
12,,,0,0,0,1,0,0,1597,5,0,3,0,2
13,,,0,0,0,1,0,0,1596,6,0,3,0,3
14,,,0,0,0,1,0,0,1596,7,0,3,0,3
15,,,0,0,0,1,0,0,1596,8,0,3,0,3
16,,,0,0,0,1,0,0,1597,9,0,3,0,2
17,,,0,0,0,1,0,0,1597,10,0,3,0,2
18,,,0,0,0,1,0,0,1596,11,0,3,0,3
19,,,0,0,0,1,0,0,1596,12,0,3,0,3
20,,,0,0,0,1,0,0,1596,13,0,3,0,3
21,,,0,0,0,1,0,0,1597,14,0,3,0,2
22,,,0,0,0,1,0,0,1596,15,0,3,0,3
23,,,0,0,0,1,0,0,1597,16,0,3,0,2
24,,,0,0,0,1,0,0,1596,17,0,3,0,3
25,,,0,0,0,1,0,0,1596,18,0,3,0,3
26,,,0,0,0,1,0,0,1596,19,0,3,0,3
27,,,0,0,0,1,0,0,1598,20,0,3,0,1
28,,,0,0,0,1,0,0,1597,21,0,3,0,2
29,,,0,0,0,1,0,0,1596,22,0,3,0,3
30,,,0,0,0,1,0,0,1596,23,0,3,0,3
31,,,0,0,0,1,0,0,1596,73,0,3,0,3
32,,,0,0,0,1,0,0,1596,73,0,3,0,3
33,,,0,0,0,1,0,0,1597,21,0,3,0,2
34,,,0,0,0,1,0,0,1597,21,0,3,0,2
35,,,0,0,0,1,0,0,1597,22,0,3,0,2
36,,,0,0,0,1,0,0,1597,22,0,3,0,2
37,,,0,0,0,1,0,0,1597,23,0,3,0,2
38,,,0,0,0,1,0,0,1597,23,0,3,0,2
39,,,0,0,0,1,0,0,0,24,0,0,0,13
40,,,0,0,0,1,0,0,0,25,0,0,0,14
41,,,0,0,0,1,0,0,0,26,0,0,0,15
42,,,0,0,0,1,0,0,0,27,0,0,0,15
43,,,0,0,0,1,0,0,0,28,0,0,0,15
44,,,0,0,0,1,0,0,0,29,0,0,0,15
45,,,0,0,0,1,0,0,0,30,0,0,0,15
46,,,0,0,0,1,0,0,1598,31,0,0,0,1
47,,,0,0,0,1,0,0,1597,32,0,0,0,2
48,,,0,0,0,1,0,0,1596,33,0,0,0,3
49,,,0,0,0,1,0,0,1596,34,0,0,0,3
50,,,0,0,0,1,0,0,1596,35,0,0,0,3
51,,,0,0,0,1,0,0,1598,40,0,3,0,1
52,,,0,0,0,1,0,0,1597,41,0,3,0,2
53,,,0,0,0,1,0,0,1597,42,0,3,0,2
54,,,0,0,0,1,0,0,1597,43,0,3,0,2
55,,,0,0,0,1,0,0,1596,44,0,3,0,3
56,,,0,0,0,1,0,0,1596,45,0,3,0,3
57,,,0,0,0,1,0,0,1596,46,0,3,0,3
58,,,0,0,0,1,0,0,1596,47,0,3,0,3
59,,,0,0,0,1,0,0,1596,48,0,3,0,3
60,,,0,0,0,1,0,0,1597,36,0,3,0,2
61,,,0,0,0,1,0,0,1596,35,0,0,0,3
62,,,0,0,0,1,0,0,1597,37,0,3,0,2
63,,,0,0,0,1,0,0,1597,38,0,3,0,2
64,,,0,0,0,1,0,0,1597,39,0,3,0,2
65,,,0,0,0,1,0,0,1596,49,0,3,0,3
66,,,0,0,0,1,0,0,1596,50,0,3,0,3
67,,,0,0,0,1,0,0,1596,51,0,3,0,3
68,,,0,0,0,1,0,0,1596,52,0,3,0,3
69,,,0,0,0,1,0,0,1596,53,0,3,0,3
70,,,0,0,0,1,0,0,1596,54,0,3,0,3
71,,,0,0,0,1,0,0,1596,55,0,3,0,3
72,,,0,0,0,1,0,0,1597,56,0,3,0,2
73,,,0,0,0,1,0,0,1597,57,0,3,0,2
74,,,0,0,0,1,0,0,1597,58,0,3,0,2
75,,,0,0,0,1,0,0,1597,59,0,3,0,2
76,,,0,0,0,1,0,0,1597,60,0,3,0,2
77,,,0,0,0,1,0,0,1597,61,0,3,0,2
78,,,0,0,0,1,0,0,1597,62,0,3,0,2
79,,,0,0,0,1,0,0,1598,63,0,3,0,1
80,,,0,0,0,1,0,0,1597,64,65,2,10,2
81,,,0,0,0,1,0,0,1597,66,67,2,20,2
82,,,0,0,0,1,0,0,1597,68,69,2,20,2
83,,,0,0,0,1,0,0,1597,70,71,2,20,2
84,,,0,0,0,1,0,0,1598,72,0,3,0,1
85,,,0,0,0,1,0,0,1598,74,0,3,0,1
86,,,0,0,0,1,0,0,1596,82,0,3,0,3
87,,,0,0,0,1,0,0,1596,83,0,3,0,3
88,,,0,0,0,1,0,0,1596,84,0,3,0,3
89,,,0,0,0,1,0,0,1597,85,0,3,0,2
90,,,0,0,0,1,0,0,1597,86,0,3,0,2
91,,,0,0,0,1,0,0,1597,87,0,3,0,2
92,,,0,0,0,1,0,0,1598,88,0,3,0,1
93,,,0,0,0,1,0,0,1598,89,0,3,0,1
94,,,0,0,0,1,0,0,1597,90,0,3,0,2
95,,,0,0,0,1,0,0,1597,91,0,3,0,2
96,,,0,0,0,1,0,0,1597,92,0,3,0,2
97,,,0,0,0,1,0,0,1596,93,0,3,0,3
98,,,0,0,0,1,0,0,1596,94,0,3,0,3
99,,,0,0,0,1,0,0,1596,95,0,3,0,3
100,,,0,0,0,1,0,0,1596,96,0,3,0,3
101,,,0,0,0,1,0,0,1596,97,0,3,0,3
102,,,0,0,0,1,0,0,1596,98,0,3,0,3
103,,,0,0,0,1,0,0,1596,99,0,3,0,3
104,,,0,0,0,1,0,0,1596,100,0,3,0,3
105,,,0,0,0,1,0,0,1596,101,0,3,0,3
106,,,0,0,0,1,0,0,1596,101,0,3,0,3
107,,,0,0,0,1,0,0,1596,101,0,3,0,3
108,,,0,0,0,1,0,0,1597,104,0,3,0,2
109,,,0,0,0,1,0,0,1597,105,0,3,0,2
110,,,0,0,0,1,0,0,1597,106,0,3,0,2
111,,,0,0,0,1,0,0,1597,107,0,3,0,2
112,,,0,0,0,1,0,0,1598,108,0,3,0,1
113,,,0,0,0,1,0,0,1596,109,0,3,0,3
114,,,0,0,0,1,0,0,1596,110,0,3,0,3
115,,,0,0,0,1,0,0,1596,111,0,3,0,3
116,,,0,0,0,1,0,0,1596,112,0,3,0,3
117,,,0,0,0,1,0,0,1596,113,0,3,0,3
118,,,0,0,0,1,0,0,1596,114,0,3,0,3
119,,,0,0,0,1,0,0,1596,115,0,3,0,3
