589824,799,0,1,1,3,False,796,0,0,1,4,False,854,0,0,1,5,False,"Parle avec emphase","Boucle gestuelle","Col\xc3\xa8re debout",0
589825,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"test there","0","0",0
589826,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hoquet","Pfiouuu","Bar",0
589827,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'en peux plus\x02\x1d\x01\x03! J'ai trrrop mang\xc3\xa9\x02\x1d\x01\x03!","\xc3\x87a, on peut dirrre que les repas sont bons ici\x02\x1d\x01\x03!","0",0
589828,755,0,2,1,0,True,755,0,2,1,0,True,0,0,0,1,0,False,"Station debout et r\xc3\xa9action debout (donne un objet)","Salutations (r\xc3\xa9action comportementale)","0",0
589829,755,0,2,1,0,True,755,0,2,1,0,True,0,0,0,1,0,False,"Station debout et r\xc3\xa9action debout (re\xc3\xa7oit un objet)","Salutations (r\xc3\xa9action comportementale)","0",0
589830,755,0,2,1,0,True,763,0,2,1,0,True,0,0,0,1,0,False,"Station debout et r\xc3\xa9action debout (parle d'un objet)","Salutations (r\xc3\xa9action comportementale)","0",0
589831,763,0,2,1,0,True,0,0,0,1,0,False,0,0,0,1,0,False,"Station debout et r\xc3\xa9action debout\x02\x10\x01\x03Position assise au sol -> Station debout -> R\xc3\xa9action debout","0","0",0
589832,763,0,2,1,0,True,0,0,0,1,0,False,0,0,0,1,0,False,"Station debout extravagante\x02\x10\x01\x03Station debout extravagante -> Station debout -> R\xc3\xa9action debout","0","0",0
589833,763,0,2,1,0,True,0,0,0,1,0,False,0,0,0,1,0,False,"Bienvenue \xc3\xa0 Gridania\x02\x1d\x01\x03! Cette cit\xc3\xa9 n'existerait pas si la Sylve et les esprits ne nous avaient pas autoris\xc3\xa9s \xc3\xa0 la b\xc3\xa2tir. Vivre modestement chaque jour, pr\xc3\xa9server la nature, voil\xc3\xa0 notre fa\xc3\xa7on de leur exprimer notre gratitude.","Test","Test",0
589834,763,0,2,1,0,True,0,0,0,1,0,False,0,0,0,1,0,False,"Station debout et r\xc3\xa9action debout\x02\x10\x01\x03Position propre au personnage -> station debout -> r\xc3\xa9action debout","0","0",0
589835,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"On peut voir le ciel d'ici\x02\x1d\x01\x03! T'as vu\x02\x1d\x01\x03? C'est incroyable\x02\x1d\x01\x03!","0","0",0
589836,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je suis un m\xc3\xa9nestrel, mais \xc3\xa7a ne vous a sans doute pas \xc3\xa9chapp\xc3\xa9.","D\xc3\xa9sirez-vous entendre une petite pi\xc3\xa8ce\x02\x1d\x01\x03?","0",0
589837,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je ne suis l\xc3\xa0 que pour vous proposer une qu\xc3\xaate.","0","0",0
589838,784,0,1,1,0,False,809,0,2,1,0,False,786,0,2,1,0,False,"Test changement de page. Page 1.","Page 2","Page 3",0
589839,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Test retour \xc3\xa0 la ligne.\x02\x10\x01\x03Deuxi\xc3\xa8me ligne.","0","0",0
589840,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"H\xc3\xa9, tu as entendu parler de ce restaurant \xc3\xa0 Melun qui sert une viande extraordinaire\x02\x1d\x01\x03?","0","0",0
589841,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"TEST.","0","0",0
589842,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"TEST\x02\x1d\x01\x03!","0","0",0
589843,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ceci est un test.","0","0",0
