0,,1
1,"\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x88\xe3\x83\x87\xe3\x83\xbc\xe3\x82\xbf\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82",1
2,"Die Spedition Rasender Raptor hat dich darum gebeten, eine Vase der Thorne-Dynastie an einen Gold Saucer-Bediensteten zu liefern. Nimm dich vor Dieben in Acht, die es auf die kostbare Fracht abgesehen haben, um sie auf dem Schwarzmarkt zu verh\xc3\xb6kern.",1
3,"Die Spedition Rasender Raptor hat dich darum gebeten, zwei Vasen der Thorne-Dynastie an Gold Saucer-Bedienstete zu liefern. Nimm dich vor Dieben in Acht, die es auf die kostbare Fracht abgesehen haben, um sie auf dem Schwarzmarkt zu verh\xc3\xb6kern.",2
4,"Die Spedition Rasender Raptor hat dich darum gebeten, drei Vasen der Thorne-Dynastie an Gold Saucer-Bedienstete zu liefern. Nimm dich vor Dieben in Acht, die es auf die kostbare Fracht abgesehen haben, um sie auf dem Schwarzmarkt zu verh\xc3\xb6kern.",3
5,,1
6,,1
7,,1
8,,1
9,,1
10,,1
