0,,,0,0,0,0,0
1,"\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xbf\xe3\x83\x83\xe3\x82\xaf","\xe4\xb8\x80\xe5\xae\x9a\xe9\x96\x93\xe9\x9a\x94\xe3\x81\xa7\xe8\x87\xaa\xe5\x8b\x95\xe7\x9a\x84\xe3\x81\xab\xe9\x80\x9a\xe5\xb8\xb8\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe3\x81\x97\xe7\xb6\x9a\xe3\x81\x91\xe3\x82\x8b\xe3\x80\x82",101,0,0,0,1
2,"\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x97","\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x97\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe5\xb0\x91\xe3\x81\x97\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x81\xae\xe6\xae\xb5\xe5\xb7\xae\xe3\x81\xaf\xe4\xb9\x97\xe3\x82\x8a\xe8\xb6\x8a\xe3\x81\x88\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe3\x80\x82",102,0,0,0,2
3,"\xe3\x83\xaa\xe3\x83\x9f\xe3\x83\x83\xe3\x83\x88\xe3\x83\x96\xe3\x83\xac\xe3\x82\xa4\xe3\x82\xaf","\xe3\x83\xaa\xe3\x83\x9f\xe3\x83\x83\xe3\x83\x88\xe3\x82\xb2\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\xbc\xb7\xe5\x8a\x9b\xe3\x81\xaa\xe3\x83\xaa\xe3\x83\x9f\xe3\x83\x83\xe3\x83\x88\xe3\x83\x96\xe3\x83\xac\xe3\x82\xa4\xe3\x82\xaf\xe3\x82\x92\xe7\x99\xba\xe5\x8b\x95\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe7\x99\xba\xe5\x8b\x95\xe3\x81\x99\xe3\x82\x8b\xe3\x83\xaa\xe3\x83\x9f\xe3\x83\x83\xe3\x83\x88\xe3\x83\x96\xe3\x83\xac\xe3\x82\xa4\xe3\x82\xaf\xe3\x81\xaf\xe3\x80\x81\xe3\x82\xaf\xe3\x83\xa9\xe3\x82\xb9\xe3\x81\xae\xe3\x83\xad\xe3\x83\xbc\xe3\x83\xab\xe3\x81\xab\xe3\x82\x88\xe3\x81\xa3\xe3\x81\xa6\xe7\x95\xb0\xe3\x81\xaa\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe7\x9b\xbe\xe5\xbd\xb9\xef\xbc\x9a\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc\xe5\x85\xa8\xe5\x93\xa1\xe3\x81\xab\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x82\x92\xe4\xbb\x98\xe4\xb8\x8e\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe8\xbf\x91\xe6\x8e\xa5\xe6\x94\xbb\xe6\x92\x83\xe5\xbd\xb9\xef\xbc\x9a\xe6\x95\xb5\xe5\x8d\x98\xe4\xbd\x93\xe3\x81\xab\xe5\xa4\xa7\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe9\x81\xa0\xe9\x9a\x94\xe6\x94\xbb\xe6\x92\x83\xe5\xbd\xb9\xef\xbc\x9a\xe5\x89\x8d\xe6\x96\xb9\xe7\x9b\xb4\xe7\xb7\x9a\xe7\xaf\x84\xe5\x9b\xb2\xe5\x86\x85\xe3\x81\xae\xe6\x95\xb5\xe3\x81\xab\xe5\xa4\xa7\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe9\xad\x94\xe6\xb3\x95\xe6\x94\xbb\xe6\x92\x83\xe5\xbd\xb9\xef\xbc\x9a\xe5\x9c\xb0\xe9\x9d\xa2\xe3\x82\x92\xe5\xaf\xbe\xe8\xb1\xa1\xe3\x81\xab\xe3\x80\x81\xe7\xaf\x84\xe5\x9b\xb2\xe5\x86\x85\xe3\x81\xae\xe6\x95\xb5\xe3\x81\xab\xe5\xa4\xa7\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x9b\x9e\xe5\xbe\xa9\xe5\xbd\xb9\xef\xbc\x9a\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc\xe5\x85\xa8\xe5\x93\xa1\xe3\x81\xaeHP\xe3\x82\x92\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab3\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\x95\xe3\x82\x89\xe3\x81\xab\xe8\x98\x87\xe7\x94\x9f\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",103,0,0,0,3
4,"\xe3\x82\xb9\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xb3\xe3\x83\x88","\xe5\x85\xa8\xef\xbc\xb4\xef\xbc\xb0\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe7\xa7\xbb\xe5\x8b\x95\xe9\x80\x9f\xe5\xba\xa6\xe3\x82\x92\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a\x02\x13\x02\xec\x03\xef\xbc\x88\xe6\xb6\x88\xe8\xb2\xbb\xef\xbc\xb4\xef\xbc\xb0\xef\xbc\x89/50",104,3,0,56,4
5,"\xe5\x88\x86\xe8\xa7\xa3","\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe8\xa7\xa3\xe4\xbd\x93\xe3\x81\x97\xe3\x80\x81\xe5\x86\x8d\xe5\x88\xa9\xe7\x94\xa8\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe7\xb4\xa0\xe6\x9d\x90\xe3\x82\x92\xe5\x8f\x96\xe3\x82\x8a\xe5\x87\xba\xe3\x81\x99\xe3\x80\x82",120,0,95,0,21
6,"\xe4\xbf\xae\xe7\x90\x86","\xe8\xa3\x85\xe5\x82\x99\xe5\x93\x81\xe3\x81\xae\xe8\x80\x90\xe4\xb9\x85\xe5\xba\xa6\xe3\x82\x92\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe8\xa7\xa6\xe5\xaa\x92\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe8\xa3\x85\xe5\x82\x99\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab\xe3\x81\xab\xe5\xbf\x9c\xe3\x81\x98\xe3\x81\x9f\xe3\x83\x80\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\x9e\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\x8c\xe5\xbf\x85\xe8\xa6\x81\xe3\x80\x82",106,0,0,0,5
7,"\xe3\x83\x86\xe3\x83\xac\xe3\x83\x9d","\xe3\x82\xae\xe3\x83\xab\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe8\xa8\xaa\xe3\x82\x8c\xe3\x81\x9f\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xae\xe3\x81\x82\xe3\x82\x8b\xe3\x82\xa8\xe3\x83\xbc\xe3\x83\x86\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x88\xe3\x81\xbe\xe3\x81\xa7\xe8\xbb\xa2\xe7\xa7\xbb\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",111,5,4,0,6
8,"\xe3\x83\x87\xe3\x82\xb8\xe3\x83\xa7\xe3\x83\xb3","\xe3\x83\x9b\xe3\x83\xbc\xe3\x83\xa0\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88\xe7\x99\xbb\xe9\x8c\xb2\xe3\x81\x97\xe3\x81\x9f\xe5\xa0\xb4\xe6\x89\x80\xe3\x81\xbe\xe3\x81\xa7\xe8\xbb\xa2\xe7\xa7\xbb\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",112,6,1,57,7
9,"\xe3\x83\x9e\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x83\xbb\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xac\xe3\x83\x83\xe3\x83\x88","\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xab\xe3\x83\x9e\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x82\x92\xe5\x91\xbc\xe3\x81\xb3\xe5\x87\xba\xe3\x81\x99\xe3\x80\x82",118,0,0,0,17
10,"\xe3\x83\x9f\xe3\x83\x8b\xe3\x82\xaa\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xac\xe3\x83\x83\xe3\x83\x88","\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xab\xe3\x83\x9f\xe3\x83\x8b\xe3\x82\xaa\xe3\x83\xb3\xe3\x82\x92\xe5\x91\xbc\xe3\x81\xb3\xe5\x87\xba\xe3\x81\x99\xe3\x80\x82",117,0,0,0,18
11,,,0,0,0,0,0
12,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe8\xa3\x85\xe7\x9d\x80","\xe8\xa3\x85\xe5\x82\x99\xe5\x93\x81\xe3\x81\xab\xe6\x80\x9d\xe5\xbf\xb5\xe7\xb5\x90\xe6\x99\xb6\xe4\xbd\x93\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe3\x82\x92\xe8\xa3\x85\xe7\x9d\x80\xe3\x81\x97\xe3\x80\x81\xe5\xbc\xb7\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe8\xa7\xa6\xe5\xaa\x92\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe3\x81\xab\xe5\xbf\x9c\xe3\x81\x98\xe3\x81\x9f\xe3\x82\xb3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x9e\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\x8c\xe5\xbf\x85\xe8\xa6\x81\xe3\x80\x82",107,0,11,0,8
