0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,113,229,340,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
2,9,216,340,630,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
3,12,337,346,412,628,0,0,0,0,0,0,0,2,3,3,2,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
4,340,649,866,854,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
5,340,650,866,854,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
6,340,651,866,854,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,6,107,615,628,828,846,0,0,0,0,0,0,55,55,55,25,55,55,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,115,232,422,527,628,644,0,0,0,0,0,0,7,4,3,3,8,3,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,19,12,113,237,0,0,0,0,0,0,0,0,8,4,8,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
512,9,12,113,237,0,0,0,0,0,0,0,0,8,8,8,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
516,21,115,235,346,640,0,0,0,0,0,0,0,3,8,8,8,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1050,3,6,7,107,621,0,0,0,0,0,0,0,10,10,10,10,6,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1051,4,5,113,223,621,0,0,0,0,0,0,0,10,10,6,10,6,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1052,6,113,223,321,510,619,0,0,0,0,0,0,6,10,10,10,6,3,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
1053,3,6,7,107,621,0,0,0,0,0,0,0,30,30,30,30,15,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1054,4,5,113,223,621,0,0,0,0,0,0,0,30,30,15,30,15,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
517,112,234,362,422,628,0,0,0,0,0,0,0,8,4,3,3,8,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1056,3,6,7,107,621,0,0,0,0,0,0,0,55,55,55,55,25,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1057,4,5,113,223,621,0,0,0,0,0,0,0,55,55,25,55,25,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1058,6,113,223,321,510,619,0,0,0,0,0,0,25,55,55,55,25,15,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0
1059,3,6,7,107,621,0,0,0,0,0,0,0,10,10,10,10,6,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
1060,4,5,113,223,621,0,0,0,0,0,0,0,10,10,6,10,6,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,9,114,104,206,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
551,103,206,210,213,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
