0,"\xe3\x83\xac\xe3\x82\xb6\xe3\x83\xbc\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",,"\xe3\x83\xac\xe3\x82\xb6\xe3\x83\xbc\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",0,0,0,1,0,0,0,0,0,0,0,0,0
1,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",0,0,0,1,0,0,65538,65541,65538,49049,49053,49051,1
2,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x95\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x95\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,65542,65542,65542,49001,49002,49003,1
3,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,131078,131078,131078,49004,49005,49006,1
4,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xaf\xe3\x83\xac\xe3\x82\xb9\xe3\x83\x86\xe3\x83\x83\xe3\x83\x89\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xaf\xe3\x83\xac\xe3\x82\xb9\xe3\x83\x86\xe3\x83\x83\xe3\x83\x89\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,196614,196614,196614,49007,49008,49009,1
5,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",0,0,0,1,0,0,65538,131077,65538,49049,49056,49051,2
6,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x95\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x95\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,65543,65543,65543,49010,49011,49012,2
7,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,131079,131079,131079,49013,49014,49015,2
8,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xaf\xe3\x83\xac\xe3\x82\xb9\xe3\x83\x86\xe3\x83\x83\xe3\x83\x89\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",,"\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xaf\xe3\x83\xac\xe3\x82\xb9\xe3\x83\x86\xe3\x83\x83\xe3\x83\x89\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x89",0,0,0,1,0,0,196615,196615,196615,49016,49017,49018,2
9,"\xe3\x82\xa6\xe3\x83\xab\xe3\x83\x80\xe3\x83\x8f\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",,"\xe3\x82\xa6\xe3\x83\xab\xe3\x83\x80\xe3\x83\x8f\xe3\x83\xb3\xe3\x83\xbb\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xa",0,0,0,1,0,0,65538,196613,65538,49049,49059,49051,3
