0,,0,0,0,0
1,"\xe6\xad\xa6\xe5\x99\xa8",60102,0,0,0
2,"\xe8\xa3\xbd\xe4\xbd\x9c\xe9\x81\x93\xe5\x85\xb7",60113,0,0,0
3,"\xe6\x8e\xa1\xe9\x9b\x86\xe9\x81\x93\xe5\x85\xb7",60120,0,0,0
4,"\xe9\x98\xb2\xe5\x85\xb7",60126,0,0,0
5,"\xe3\x82\xa2\xe3\x82\xaf\xe3\x82\xbb\xe3\x82\xb5\xe3\x83\xaa",60135,0,0,0
6,"\xe8\x96\xac\xe5\x93\x81\xe3\x83\xbb\xe9\xa3\x9f\xe5\x93\x81",60136,0,0,0
7,"\xe7\xb4\xa0\xe6\x9d\x90",60137,0,0,0
8,"\xe3\x81\x9d\xe3\x81\xae\xe4\xbb\x96",60159,0,0,0
9,"\xe6\xa0\xbc\xe9\x97\x98\xe6\xad\xa6\xe5\x99\xa8",60101,1,1,2
10,"\xe7\x89\x87\xe6\x89\x8b\xe5\x89\xa3",60102,1,0,1
11,"\xe6\x96\xa7",60103,1,2,3
12,"\xe5\xbc\x93",60105,1,4,5
13,"\xe6\xa7\x8d",60104,1,3,4
14,"\xe5\x91\xaa\xe5\x85\xb7",60108,1,9,7
15,"\xe5\xb9\xbb\xe5\x85\xb7",60107,1,8,6
16,"\xe9\xad\x94\xe9\x81\x93\xe6\x9b\xb8",60109,1,10,26
17,"\xe7\x9b\xbe",60110,2,0,0
18,"\xe6\x8a\x95\xe6\x93\xb2\xe6\xad\xa6\xe5\x99\xa8",60111,0,0,0
19,"\xe6\x9c\xa8\xe5\xb7\xa5\xe9\x81\x93\xe5\x85\xb7",60112,1,12,8
20,"\xe9\x8d\x9b\xe5\x86\xb6\xe9\x81\x93\xe5\x85\xb7",60113,1,13,9
21,"\xe7\x94\xb2\xe5\x86\x91\xe9\x81\x93\xe5\x85\xb7",60114,1,14,10
22,"\xe5\xbd\xab\xe9\x87\x91\xe9\x81\x93\xe5\x85\xb7",60115,1,15,11
23,"\xe9\x9d\xa9\xe7\xb4\xb0\xe5\xb7\xa5\xe9\x81\x93\xe5\x85\xb7",60116,1,16,12
24,"\xe8\xa3\x81\xe7\xb8\xab\xe9\x81\x93\xe5\x85\xb7",60117,1,17,13
25,"\xe9\x8c\xac\xe9\x87\x91\xe9\x81\x93\xe5\x85\xb7",60118,1,18,14
26,"\xe8\xaa\xbf\xe7\x90\x86\xe9\x81\x93\xe5\x85\xb7",60119,1,19,15
27,"\xe6\x8e\xa1\xe6\x8e\x98\xe9\x81\x93\xe5\x85\xb7",60120,1,20,16
28,"\xe5\x9c\x92\xe8\x8a\xb8\xe9\x81\x93\xe5\x85\xb7",60121,1,21,17
29,"\xe6\xbc\x81\xe9\x81\x93\xe5\x85\xb7",60122,1,22,18
30,"\xe9\x87\xa3\xe3\x82\x8a\xe9\xa4\x8c",60123,1,23,18
31,"\xe9\xa0\xad\xe9\x98\xb2\xe5\x85\xb7",60124,2,1,0
32,"\xe8\x83\xb4\xe4\xb8\x8b\xe7\x9d\x80",60125,0,0,0
33,"\xe8\x83\xb4\xe9\x98\xb2\xe5\x85\xb7",60126,2,2,0
34,"\xe8\x84\x9a\xe4\xb8\x8b\xe7\x9d\x80",60127,0,0,0
35,"\xe8\x84\x9a\xe9\x98\xb2\xe5\x85\xb7",60128,2,3,0
36,"\xe6\x89\x8b\xe9\x98\xb2\xe5\x85\xb7",60129,2,4,0
37,"\xe8\xb6\xb3\xe9\x98\xb2\xe5\x85\xb7",60130,2,5,0
38,"\xe5\xb8\xaf\xe9\x98\xb2\xe5\x85\xb7",60131,2,6,0
39,"\xe9\xa6\x96\xe9\xa3\xbe\xe3\x82\x8a",60132,2,8,0
40,"\xe8\x80\xb3\xe9\xa3\xbe\xe3\x82\x8a",60133,2,9,0
41,"\xe8\x85\x95\xe8\xbc\xaa",60134,2,10,0
42,"\xe6\x8c\x87\xe8\xbc\xaa",60135,2,11,0
43,"\xe8\x96\xac\xe5\x93\x81",60136,3,0,0
44,"\xe9\xa3\x9f\xe6\x9d\x90",60137,3,1,0
45,"\xe8\xaa\xbf\xe7\x90\x86\xe5\x93\x81",60146,3,2,0
46,"\xe6\xb0\xb4\xe7\x94\xa3\xe7\x89\xa9",60138,3,3,0
47,"\xe7\x9f\xb3\xe6\x9d\x90",60139,3,4,0
48,"\xe9\x87\x91\xe5\xb1\x9e\xe6\x9d\x90",60140,3,5,0
49,"\xe6\x9c\xa8\xe6\x9d\x90",60141,3,6,0
50,"\xe5\xb8\x83\xe6\x9d\x90",60142,3,7,0
51,"\xe7\x9a\xae\xe9\x9d\xa9\xe6\x9d\x90",60143,3,8,0
52,"\xe9\xaa\xa8\xe6\x9d\x90",60144,3,9,0
53,"\xe9\x8c\xac\xe9\x87\x91\xe8\xa1\x93\xe6\x9d\x90",60145,3,10,0
54,"\xe6\x9f\x93\xe6\x96\x99",60147,3,11,0
55,"\xe9\x83\xa8\xe5\x93\x81",60148,3,12,0
56,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe4\xb8\x80\xe8\x88\xac)",60164,4,3,0
57,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2",60150,3,13,0
58,"\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xa",60151,3,14,0
59,"\xe8\xa7\xa6\xe5\xaa\x92",60152,3,15,0
60,"\xe9\x9b\x91\xe8\xb2\xa8",60153,3,16,0
61,"\xe3\x82\xbd\xe3\x82\xa6\xe3\x83\xab\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xa",60157,0,0,0
62,"\xe7\x9f\xa2",60153,0,0,0
63,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0",60158,0,0,0
64,"\xe3\x81\x9d\xe3\x81\xae\xe4\xbb\x96",60159,0,0,0
65,"\xe5\xa4\x96\xe8\xa3\x85\xe5\xbb\xba\xe6\x9d\x90",60160,4,0,0
66,"\xe5\x86\x85\xe8\xa3\x85\xe5\xbb\xba\xe6\x9d\x90",60161,4,1,0
67,"\xe5\xba\xad\xe5\x85\xb7",60168,4,2,0
68,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe6\xa4\x85\xe5\xad\x90\xe3\x83\xbb\xe5\xaf\x9d\xe5\x8f\xb0)",60165,4,4,0
69,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe5\x8f\xb0\xe5\xba\xa7)",60162,4,5,0
70,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe5\x8d\x93\xe4\xb8\x8a)",60163,4,6,0
71,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe5\xa3\x81\xe6\x8e\x9b)",60166,4,7,0
72,"\xe8\xaa\xbf\xe5\xba\xa6\xe5\x93\x81(\xe6\x95\xb7\xe7\x89\xa9)",60167,4,8,0
73,"\xe5\x8f\x8c\xe5\x89\xa3",60106,1,5,29
74,"\xe9\x9b\x91\xe8\xb2\xa8(\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xba\xe3\x83\x8a\xe3\x83\xab)",60154,3,17,0
75,"\xe3\x83\x9f\xe3\x83\x8b\xe3\x82\xaa\xe3\x83\xb3",60155,3,18,0
76,"\xe4\xb8\xa1\xe6\x89\x8b\xe5\x89\xa3",60170,1,6,32
77,"\xe9\x8a\x83",60172,1,7,31
78,"\xe5\xa4\xa9\xe7\x90\x83\xe5\x84\x80",60171,1,11,33
79,"\xe9\xa3\x9b\xe7\xa9\xba\xe8\x89\x87\xe9\x83\xa8\xe5\x93\x81",60169,3,19,0
80,,0,0,0,0
81,,0,0,0,0
82,,0,0,0,0
83,,0,0,0,0
84,,0,0,0,0
85,,0,0,0,0
86,,0,0,0,0
87,,0,0,0,0
88,,0,0,0,0
89,,0,0,0,0
90,,0,0,0,0
91,,0,0,0,0
92,,0,0,0,0
93,,0,0,0,0
94,,0,0,0,0
95,,0,0,0,0
96,,0,0,0,0
97,,0,0,0,0
98,,0,0,0,0
99,,0,0,0,0
100,,0,0,0,0
