0,,,0,255,255,0,False
11,"Steer","MOVE_AND_STEER",1,255,255,1,False
12,"Move Forward","MOVE_FORE",2,255,255,1,False
13,"Move Back / Walk Backwards","MOVE_BACK",3,255,255,1,False
14,"Move Left / Turn Left","MOVE_LEFT",4,255,255,1,False
15,"Move Right / Turn Right","MOVE_RIGHT",5,255,255,1,False
16,"Strafe Left","MOVE_STRIFE_L",6,255,255,1,False
17,"Strafe Right","MOVE_STRIFE_R",7,255,255,1,False
18,"Jump","JUMP",8,255,255,1,False
19,"Toggle between Run/Walk","WALK",9,255,255,1,False
20,"Turn On/Off Auto-run","AUTORUN_KEY",10,255,255,1,False
21,"Draw/Sheathe Weapon","SWARD",11,255,255,1,False
22,"Lock Camera on Target","CAMERA_FOCUS",12,255,255,1,False
23,"Flight - Descend","MOVE_DESCENT",13,255,255,1,False
24,"Flight - Ascend","MOVE_RETENTION",14,255,255,1,False
25,"Flight - Angular Ascent","MOVE_ANGLE_RISING",15,255,255,1,False
26,"Flight - Angular Descent","MOVE_ANGLE_DESCENT",16,255,255,1,False
27,,,0,255,255,0,False
28,,,0,255,255,0,False
29,,,0,255,255,0,False
30,,,0,255,255,0,False
31,,,0,255,255,0,False
32,,,0,255,255,0,False
33,,,0,255,255,0,False
34,,,0,255,255,0,False
35,,,0,255,255,0,False
36,,,0,255,255,0,False
37,,,0,255,255,0,False
38,,,0,255,255,0,False
39,,,0,255,255,0,False
40,,,0,255,255,0,False
41,,,0,255,255,0,False
42,,,0,255,255,0,False
43,,,0,255,255,0,False
44,,,0,255,255,0,False
45,,,0,255,255,0,False
46,,,0,255,255,0,False
47,,,0,255,255,0,False
48,,,0,255,255,0,False
49,,,0,255,255,0,False
51,"Point Camera Up","CAMERA_UP",17,255,255,1,False
52,"Point Camera Down","CAMERA_DOWN",18,255,255,1,False
53,"Point Camera to the Left","CAMERA_LEFT",19,255,255,1,False
54,"Point Camera to the Right","CAMERA_RIGHT",20,255,255,1,False
55,"Toggle between 1st/3rd Person Mode","CAMERA_MODE",21,255,255,1,False
56,"Flip Camera","CAMERA_BACKWARD",22,255,255,1,False
57,"Zoom Camera In / Previous Page","CAMERA_ZOOMIN",23,255,255,1,False
58,"Zoom Camera Out / Next Page","CAMERA_ZOOMOUT",24,255,255,1,False
59,"Return Camera to Saved Position","CAMERA_LOAD",25,255,255,1,False
