917504,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
917505,36,3,1823,0,0,0,1,0,0,0,0,False,False,False,False
917506,37,3,2457,0,0,0,1,0,0,0,0,False,False,False,False
917507,38,6,2233,0,0,0,1,0,0,0,0,False,False,False,False
917508,96,3,3017,0,0,0,1,0,0,0,0,False,False,False,False
917509,97,3,3772,0,0,0,1,0,0,0,0,False,False,False,False
917510,98,6,3967,0,0,0,1,0,0,0,0,False,False,False,False
917511,42,4,2703,0,0,0,1,0,0,0,0,False,False,False,False
917512,43,4,2233,0,0,0,1,0,0,0,0,False,False,False,False
917513,44,6,1895,0,0,0,1,0,0,0,0,False,False,False,False
917514,102,4,4097,0,0,0,1,0,0,0,0,False,False,False,False
917515,103,4,3774,0,0,0,1,0,0,0,0,False,False,False,False
917516,104,6,3547,0,0,0,1,0,0,0,0,False,False,False,False
917517,48,5,2408,0,0,0,1,0,0,0,0,False,False,False,False
917518,49,5,1825,1825,1825,0,1,1,1,0,2,False,False,False,False
917519,50,5,5371,0,0,0,3,0,0,0,0,False,False,False,False
917520,108,5,3576,0,0,0,1,0,0,0,0,False,False,False,False
917521,109,5,1688,1688,1688,0,1,1,1,0,2,False,False,False,False
917522,110,5,3043,0,0,0,1,0,0,0,0,False,False,False,False
917523,33,6,1998,0,0,0,1,0,0,0,0,False,False,False,False
917524,34,6,2406,0,0,0,1,0,0,0,0,False,False,False,False
917525,35,3,5364,0,0,0,3,0,0,0,0,False,False,False,False
917526,39,6,1825,0,0,0,1,0,0,0,0,False,False,False,False
917527,40,6,2000,0,0,0,1,0,0,0,0,False,False,False,False
917528,41,4,5367,0,0,0,3,0,0,0,0,False,False,False,False
917529,45,6,2004,0,0,0,1,0,0,0,0,False,False,False,False
917530,46,6,2703,2703,2703,0,1,1,1,0,2,False,False,False,False
917531,47,5,1827,0,0,0,1,0,0,0,0,False,False,False,False
917532,93,6,3771,0,0,0,1,0,0,0,0,False,False,False,False
917533,94,6,3537,0,0,0,1,0,0,0,0,False,False,False,False
917534,95,3,5276,0,0,0,3,0,0,0,0,False,False,False,False
917535,99,6,4308,0,0,0,1,0,0,0,0,False,False,False,False
917536,100,6,2672,0,0,0,1,0,0,0,0,False,False,False,False
917537,101,4,5277,0,0,0,3,0,0,0,0,False,False,False,False
917538,105,6,3559,0,0,0,1,0,0,0,0,False,False,False,False
917539,106,6,5277,0,0,0,5,0,0,0,2,False,False,False,False
917540,107,5,3788,0,0,0,1,0,0,0,0,False,False,False,False
917541,165,8,2523,0,0,0,1,0,0,0,0,False,False,False,False
917542,166,8,2331,2331,2331,0,1,1,1,0,2,False,False,False,False
917543,167,5,2537,0,0,0,1,0,0,0,0,False,False,False,False
917544,168,5,2318,0,0,0,1,0,0,0,0,False,False,False,False
917545,169,5,1609,1609,1609,0,1,1,1,0,2,False,False,False,False
917546,170,5,1694,0,0,0,1,0,0,0,0,False,False,False,False
917547,225,8,2241,0,0,0,1,0,0,0,0,False,False,False,False
917548,226,8,2239,2239,2239,0,1,1,1,0,2,False,False,False,False
917549,227,5,2498,0,0,0,1,0,0,0,0,False,False,False,False
917550,228,5,3557,0,0,0,1,0,0,0,0,False,False,False,False
917551,229,5,2712,2712,2712,0,1,1,1,0,2,False,False,False,False
917552,230,5,2472,0,0,0,1,0,0,0,0,False,False,False,False
917553,465,13,4433,0,0,0,1,0,0,0,0,False,False,False,False
917554,466,13,2061,2061,2061,0,1,1,1,0,2,False,False,False,False
917555,467,5,2063,0,0,0,1,0,0,0,0,False,False,False,False
917556,468,5,4209,0,0,0,1,0,0,0,0,False,False,False,False
917557,469,5,4430,4430,4430,0,1,1,1,0,2,False,False,False,False
917558,470,5,2111,0,0,0,1,0,0,0,0,False,False,False,False
917559,405,13,3987,0,0,0,1,0,0,0,0,False,False,False,False
917560,406,13,3336,3336,3336,0,1,1,1,0,2,False,False,False,False
917561,407,5,3053,0,0,0,1,0,0,0,0,False,False,False,False
917562,408,5,3568,0,0,0,1,0,0,0,0,False,False,False,False
917563,409,5,2700,2700,2700,0,1,1,1,0,2,False,False,False,False
917564,410,5,3052,0,0,0,1,0,0,0,0,False,False,False,False
917565,345,13,1963,0,0,0,1,0,0,0,0,False,False,False,False
917566,346,13,4597,0,0,0,5,0,0,0,2,False,False,False,False
917567,347,5,5477,0,0,0,3,0,0,0,0,False,False,False,False
917568,348,5,4575,0,0,0,3,0,0,0,0,False,False,False,False
917569,349,5,4595,0,0,0,5,0,0,0,2,False,False,False,False
917570,350,5,4576,0,0,0,3,0,0,0,0,False,False,False,False
917571,285,8,4746,0,0,0,1,0,0,0,0,False,False,False,False
917572,286,8,4697,0,0,0,3,0,0,0,2,False,False,False,False
917573,287,5,4662,0,0,0,1,0,0,0,0,False,False,False,False
917574,288,5,4698,0,0,0,1,0,0,0,0,False,False,False,False
917575,289,5,4709,0,0,0,3,0,0,0,2,False,False,False,False
917576,290,5,4710,0,0,0,1,0,0,0,0,False,False,False,False
917577,153,8,2342,0,0,0,1,0,0,0,0,False,False,False,False
917578,154,8,1605,0,0,0,1,0,0,0,0,False,False,False,False
917579,155,10,1684,0,0,0,1,0,0,0,0,False,False,False,False
917580,159,8,5057,0,0,0,5,0,0,0,0,False,False,False,False
917581,160,8,2433,0,0,0,1,0,0,0,0,False,False,False,False
917582,161,11,5092,0,0,0,1,0,0,0,0,False,False,False,False
917583,156,10,2393,0,0,0,1,0,0,0,0,False,False,False,False
917584,157,10,2419,0,0,0,1,0,0,0,0,False,False,False,False
917585,158,8,1753,0,0,0,1,0,0,0,0,False,False,False,False
917586,162,11,1686,0,0,0,1,0,0,0,0,False,False,False,False
917587,163,11,2420,0,0,0,1,0,0,0,0,False,False,False,False
917588,164,8,2370,0,0,0,1,0,0,0,0,False,False,False,False
917589,213,8,3972,0,0,0,1,0,0,0,0,False,False,False,False
