0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,False
1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Oui","Non",,0,False
2,"HOWTO_ABOUT_RENTAL_CHOCOBO",81,"LOGMSG_CHOCOBO_SUMMON_FAIL_FOR_BUDDY",1337,,0,,0,,0,,0,,0,,0,,0,,0,"Louer un chocobo",,,"WarpRentalChocobo",0,True
3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnLimsaLominsa",0,True
4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnGridania",0,True
5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnUldah",0,True
6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Oui","Non","WarpHousingEnterHouse",0,True
7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Oui","Non","WarpHousingExitHouse",0,True
8,"QUEST_WEDDING",67114,"ITEM_CHILD_TICKET",8699,,0,,0,,0,,0,,0,,0,,0,,0,,"Oui","Non","WarpWeddingPlaceDesk",0,False
9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnIshgard",0,True
