0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,"\xe3\x81\x8a\xe3\x81\xa9\xe3\x82\x8d\xe3\x81\x8f",0,689,0,0,0,674,674,0,0,402,64001,100,200,1,0,74,True
2,"\xe4\xb8\x8d\xe6\xba\x80\xe3\x82\x92\xe8\xa1\xa8\xe3\x81\x99",0,690,0,0,639,639,639,0,0,403,64002,101,201,1,0,69,True
3,"\xe6\x80\x92\xe3\x82\x8",0,691,0,0,664,664,664,0,0,404,64003,102,202,1,0,63,True
4,"\xe7\x85\xa7\xe3\x82\x8c\xe3\x82\x8",0,693,0,0,0,0,0,0,0,405,64004,103,203,1,0,26,True
5,"\xe3\x81\x8a\xe8\xbe\x9e\xe5\x84\x80\xe3\x81\x99\xe3\x82\x8",0,694,0,0,0,0,0,0,0,406,64005,104,204,1,0,1,True
6,"\xe5\xbf\x9c\xe6\x8f\xb4\xe3\x81\x99\xe3\x82\x8",0,695,0,0,0,675,675,0,0,407,64006,105,205,1,0,44,True
7,"\xe6\x8b\x8d\xe6\x89\x8b\xe3\x81\x99\xe3\x82\x8",0,696,0,0,656,645,676,0,0,408,64007,106,206,1,0,42,True
8,"\xe6\x89\x8b\xe3\x81\xbe\xe3\x81\xad\xe3\x81\x8d\xe3\x81\x99\xe3\x82\x8",0,697,0,0,0,0,0,0,0,409,64008,107,207,1,0,91,True
9,"\xe3\x81\xaa\xe3\x81\x90\xe3\x81\x95\xe3\x82\x81\xe3\x82\x8",0,698,0,0,0,677,677,0,0,410,64009,108,208,1,0,27,True
10,"\xe6\xb3\xa3\xe3\x81\x8f",0,699,0,0,0,678,678,0,0,411,64010,109,209,1,0,62,True
11,"\xe8\xb8\x8a\xe3\x82\x8",0,700,0,0,0,0,0,0,0,412,64011,110,210,1,0,31,True
12,"\xe5\x95\x8f\xe3\x81\x84\xe8\xa9\xb0\xe3\x82\x81\xe3\x82\x8",0,702,0,0,0,0,0,0,0,413,64012,111,211,1,0,75,True
13,"\xe5\xb1\x85\xe7\x9c\xa0\xe3\x82\x8a\xe3\x81\x99\xe3\x82\x8",0,703,0,0,657,646,679,0,0,414,64013,112,212,1,0,97,True
14,"\xe6\x82\x94\xe3\x81\x97\xe3\x81\x8c\xe3\x82\x8",0,704,0,0,0,0,0,0,0,415,64014,113,213,1,0,64,True
15,"\xe3\x81\x95\xe3\x82\x88\xe3\x81\x86\xe3\x81\xaa\xe3\x82\x89",0,705,0,0,637,680,680,0,0,416,64015,114,214,1,0,3,True
16,"\xe6\x89\x8b\xe3\x82\x92\xe6\x8c\xaf\xe3\x82\x8",0,706,0,0,663,652,681,0,0,417,64016,115,215,1,0,4,True
17,"\xe5\x91\x86\xe3\x82\x8c\xe3\x82\x8",0,707,0,0,660,649,682,0,0,418,64017,116,216,1,0,70,True
18,"\xe5\x96\x9c\xe3\x81\xb6",0,708,0,0,0,683,683,0,0,419,64018,117,217,1,0,22,True
19,"\xe3\x81\xb2\xe3\x81\x96\xe3\x81\xbe\xe3\x81\x9a\xe3\x81\x8f",0,710,0,0,0,0,0,0,0,420,64019,118,218,1,0,5,True
20,"\xe7\xac\x91\xe3\x81\x86",0,711,0,0,662,651,685,0,0,421,64020,119,219,1,0,20,True
21,"\xe5\xa4\xa7\xe7\xac\x91\xe3\x81\x84\xe3\x81\x99\xe3\x82\x8",0,712,0,0,638,635,686,0,0,422,64021,120,220,1,0,21,True
22,"\xe8\xa6\x8b\xe3\x82\x8f\xe3\x81\x9f\xe3\x81\x99",0,713,0,0,665,665,665,0,0,423,64022,121,221,1,0,101,True
23,"\xe3\x82\xa2\xe3\x83\x94\xe3\x83\xbc\xe3\x83\xa",0,715,0,0,0,745,745,0,0,424,64023,122,222,1,0,103,True
24,"\xe9\xa6\x96\xe3\x82\x92\xe6\xa8\xaa\xe3\x81\xab\xe6\x8c\xaf\xe3\x82\x8",0,716,0,0,666,666,666,0,0,425,64024,123,223,1,0,60,True
25,"\xe5\x90\xa6\xe5\xae\x9a\xe3\x81\x99\xe3\x82\x8",0,717,0,0,667,746,746,0,0,426,64025,124,224,1,0,61,True
26,"\xe6\x85\x8c\xe3\x81\xa6\xe3\x82\x8",0,719,0,0,0,0,0,0,0,427,64026,125,225,1,0,65,True
27,"\xe6\x8c\x87\xe3\x81\x95\xe3\x81\x99",0,720,0,0,0,687,687,0,0,428,64027,126,226,1,0,98,True
28,"\xe3\x81\xa4\xe3\x81\xa4\xe3\x81\x8f",0,721,0,0,0,748,748,0,3185,429,64028,127,227,1,0,99,True
29,"\xe7\xa7\xb0\xe8\xb3\x9b\xe3\x81\x99\xe3\x82\x8",0,723,0,0,636,749,749,0,0,430,64029,128,228,1,0,43,True
30,"\xe6\xb4\xbb\xe3\x82\x92\xe5\x85\xa5\xe3\x82\x8c\xe3\x82\x8",0,724,0,0,0,0,0,0,0,431,64030,129,229,1,0,28,True
31,"\xe6\x95\xac\xe7\xa4\xbc\xe3\x81\x99\xe3\x82\x8",0,725,0,0,0,750,750,0,0,432,64031,130,230,1,0,6,True
32,"\xe5\x8b\x95\xe8\xbb\xa2\xe3\x81\x99\xe3\x82\x8",0,729,0,0,0,751,751,0,0,433,64032,131,231,1,0,71,True
33,"\xe8\x82\xa9\xe3\x82\x92\xe3\x81\x99\xe3\x81\x8f\xe3\x82\x81\xe3\x82\x8",0,730,0,0,0,752,752,0,0,434,64033,132,232,1,0,72,True
34,"\xe5\x8a\xb1\xe3\x81\xbe\xe3\x81\x99",0,731,0,0,0,0,0,0,0,435,64034,133,233,1,0,24,True
35,"\xe3\x81\xaa\xe3\x81\xa0\xe3\x82\x81\xe3\x82\x8",0,732,0,0,0,753,753,0,0,436,64035,134,234,1,0,25,True
36,"\xe3\x82\x88\xe3\x82\x8d\xe3\x82\x81\xe3\x81\x8f",0,733,0,0,0,0,0,0,0,437,64036,135,235,1,0,73,True
37,"\xe4\xbc\xb8\xe3\x81\xb3\xe3\x82\x92\xe3\x81\x99\xe3\x82\x8",0,734,0,0,0,588,588,0,0,438,64037,136,236,1,0,100,True
38,"\xe3\x81\x99\xe3\x81\xad\xe3\x82\x8",0,735,0,0,0,0,0,0,0,439,64038,137,237,1,0,68,True
39,"\xe8\x80\x83\xe3\x81\x88\xe3\x82\x8",0,736,0,0,669,589,589,0,0,440,64039,138,238,1,0,94,True
40,"\xe3\x81\x8c\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x81\x99\xe3\x82\x8",0,737,0,0,670,590,590,0,0,441,64040,139,239,1,0,66,True
41,"\xe6\xad\x93\xe8\xbf\x8e\xe3\x81\x99\xe3\x82\x8",0,738,0,0,0,591,591,0,0,442,64041,140,240,1,0,2,True
42,"\xe3\x81\x86\xe3\x81\xaa\xe3\x81\x9a\xe3\x81\x8f",0,739,0,0,671,671,671,0,0,443,64042,141,241,1,0,40,True
43,"\xe8\x82\xaf\xe5\xae\x9a\xe3\x81\x99\xe3\x82\x8",0,740,0,0,672,592,592,0,0,444,64043,142,242,1,0,41,True
44,"\xe8\x87\xaa\xe5\x88\x86\xe3\x82\x92\xe8\xa6\x8b\xe3\x82\x8",0,714,0,0,0,744,744,0,0,445,64044,143,243,1,0,95,True
45,"\xe3\x83\x9d\xe3\x83\xbc\xe3\x82\xba\xe3\x82\x92\xe3\x81\xa8\xe3\x82\x8",0,722,0,0,0,0,0,0,0,446,64045,144,244,1,0,90,True
46,"\xe6\x8a\x95\xe3\x81\x92\xe3\x82\xad\xe3\x83\x83\xe3\x82\xb9",0,692,0,0,0,0,0,0,0,447,64049,148,248,1,0,30,True
47,"\xe5\x9c\x9f\xe4\xb8\x8b\xe5\xba\xa7",0,701,0,0,0,0,0,0,0,448,64051,150,250,1,0,76,True
48,"\xe3\x81\x99\xe3\x81\x94\xe3\x81\x8f\xe5\x96\x9c\xe3\x81\xb6",0,709,0,0,0,684,684,0,0,449,64052,151,251,1,0,23,True
49,"\xe3\x81\x99\xe3\x81\x94\xe3\x81\x8f\xe3\x81\x8c\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x81\x99\xe3\x82\x8",0,718,0,0,668,747,747,0,0,450,64053,152,252,1,0,67,True
50,"\xe5\xba\xa7\xe3\x82\x8",0,654,653,0,0,0,0,0,0,451,64054,0,0,2,1,96,True
51,"\xe7\xab\x8b\xe3\x81\xa1\xe4\xb8\x8a\xe3\x81\x8c\xe3\x82\x8",0,655,0,0,655,0,0,0,0,0,64054,0,0,2,1,0,True
52,"\xe5\xba\xa7\xe3\x82\x8",0,643,642,0,0,0,0,0,0,0,64054,0,0,2,2,0,False
