0,"0",1.0,1.0,0,2,1,False
1,"0",1.0,1.0,0,2,3,False
2,"Oh\xc3\xa9\x02\x1d\x01\x03! Aidez-moi\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
3,"Attention\xc2\xa0! Les anolis approchent\xc2\xa0!",5.0,1.0,0,2,3,False
4,"Les imps arrivent\x02\x1d\x01\x03! Ne les laissez surtout pas s'\xc3\xa9chapper\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
5,"Bordel\x02\x1d\x01\x03! Y en a trop\xc2\xa0!",5.0,1.0,0,2,3,False
6,"Les taons\xc2\xa0! Il y en a parrrtout\xc2\xa0!",5.0,1.0,0,2,3,False
7,"Sylphes en approche\xc2\xa0! Tous \xc3\xa0 vos armes\xc2\xa0!",5.0,1.0,0,2,3,False
8,"Mais d'o\xc3\xb9 viennent toutes ces cr\xc3\xa9atures\xc2\xa0!?",5.0,1.0,0,2,3,False
9,"Il faut s\xc3\xa9curiser les routes\xc2\xa0!",5.0,1.0,0,2,3,False
10,"Donnons une le\xc3\xa7on \xc3\xa0 ces racailles\xc2\xa0!",5.0,1.0,0,2,3,False
11,"Attention\x02\x1d\x01\x03! Ils en ont apr\xc3\xa8s les f\xc3\xa8ves\xc2\xa0!",5.0,1.0,0,2,3,False
12,"Haro\x02\x1d\x01\x03! Haro\x02\x1d\x01\x03! Des Ixali nous attaquent\xc2\xa0!",5.0,1.0,0,2,3,False
13,"Des ziz... ici\xc2\xa0!?",5.0,1.0,0,2,3,False
14,"Regardez, ils reviennent \xc3\xa0 la charge\xc2\xa0!",5.0,1.0,0,2,3,False
15,"Prudence. Quelque chose excite les opo-opo.",5.0,1.0,0,2,3,False
16,"\xc3\x87a va pas\xc2\xa0! Il faut changer de strat\xc3\xa9gie\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
17,"Pas de quartier\xc2\xa0!",5.0,1.0,0,2,3,False
18,"Quelqu'un pourrait-il nous aider\xc2\xa0?",5.0,1.0,0,2,3,False
19,"Mes marchandises\xc2\xa0! Ces fichus Gobelins se sont enfuis avec\xc2\xa0!",5.0,1.0,0,2,3,False
20,"Mazette\x02\x1d\x01\x03! Regardez tous ces golems\xc2\xa0!",5.0,1.0,0,2,3,False
21,"Les imps sont revenus\xc2\xa0! Prot\xc3\xa9gez les ruches\xc2\xa0!",5.0,1.0,0,2,3,False
22,bxc3\x80 ce rythme, on n'aura plus aucune fleur d'ici demain\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
23,bxc3\x80 l'assaut\x02\x1d\x01\x03! Interceptez les pilleurs ixali\xc2\xa0!",5.0,1.0,0,2,3,False
24,"Aidez-moi, s'il vous pla\xc3\xaet\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
25,bxc3\x80 l'attaaaque\x02\x1d\x01\x03!",5.0,1.0,0,2,3,False
26,"Aaarrh\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
27,"Yaaah\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
28,"Cr\xc3\xa8ve, charogne\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
29,"Sale b\xc3\xaate\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
30,"C'est pas fini\xc2\xa0!",5.0,1.0,0,2,2,False
31,"Mis\xc3\xa9rable vermine\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
32,"T'en veux encore\xc2\xa0!?",5.0,1.0,0,2,2,False
33,"Prends \xc3\xa7a\xc2\xa0!",5.0,1.0,0,2,2,False
34,"Raaaaaah\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
35,"Pr\xc3\xa9pare-toi \xc3\xa0 mourir\xc2\xa0!",5.0,1.0,0,2,2,False
36,"D\xc3\xa9gage, minable\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
37,"Je vais t'arracher les yeux\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
38,"Je vais te fairrre danser\xc2\xa0!",5.0,1.0,0,2,2,False
39,"Tu veux une audience avec le rrroi\xc2\xa0?",5.0,1.0,0,2,2,False
40,"Agenouille-toi devant ton souverrrain\xc2\xa0!",3.0,1.0,0,2,2,False
41,"Je veux t'entendrrre chanter\xc2\xa0!",3.0,1.0,0,2,2,False
42,"Approche un peu...",3.0,1.0,0,2,2,False
43,"Pourrrquoi me d\xc3\xa9fies-tu\xc2\xa0?",5.0,1.0,0,2,2,False
44,"Oh\x02\x1d\x01\x03! Quelle imperrrtinence\x02\x1d\x01\x03!",5.0,1.0,0,2,2,False
45,"Danse pour ton rrroi\xc2\xa0!",3.0,1.0,0,2,2,False
