0,"[LogKind\xe6\x9c\xaa\xe8\xa8\xad\xe5\xae\x9a]\x02\x13\x06\xfe\xff\xcc\xcc\xcc\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","None",,0,0
1,"\x02\x13\x06\xfe\xff\xcc\xcc\xcc\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Debug",,0,0
2,"\x02\x13\x06\xfe\xff\xff\x7f\x7f\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Urgent Information",,0,0
3,"\x02\x13\x06\xfe\xff\xb3\x8c\xff\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","General Information",,0,0
4,,,,0,0
5,,,,0,0
6,,,,0,0
7,,,,0,0
8,,,,0,0
9,,,,0,0
10,"\x02\x13\x03\xe9\x0e\x03\x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Say",,0,1
11,"\x02\x13\x03\xe9\x0f\x03\x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Shout",,0,1
12,"\x02\x13\x03\xe9\x10\x03>> \x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Tell",,0,1
13,"\x02\x13\x03\xe9\x10\x03\x02)\x03\xea\x02\x03 >> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Tell_Receive",,0,0
14,"\x02\x13\x03\xe9\x11\x03(\x02)\x03\xea\x02\x03) \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Party",,0,1
15,"\x02\x13\x03\xe9\x12\x03((\x02)\x03\xea\x02\x03)) \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Alliance",,0,1
16,"\x02\x13\x03\xe9\x13\x03[1]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [1]",,0,1
17,"\x02\x13\x03\xe9\x14\x03[2]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [2]",,0,1
18,"\x02\x13\x03\xe9\x15\x03[3]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [3]",,0,1
19,"\x02\x13\x03\xe9\x16\x03[4]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [4]",,0,1
20,"\x02\x13\x03\xe9\x17\x03[5]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [5]",,0,1
21,"\x02\x13\x03\xe9\x18\x03[6]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [6]",,0,1
22,"\x02\x13\x03\xe9\x19\x03[7]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [7]",,0,1
23,"\x02\x13\x03\xe9\x1a\x03[8]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [8]",,0,1
24,"\x02\x13\x03\xe9\x1b\x03[FC]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Free Company",,0,1
25,,,,0,0
26,,,,0,0
27,,,,0,0
28,"\x02\x13\x03\xe9\x1f\x03\x02)\x03\xea\x02\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Custom Emotes",,0,1
29,"\x02\x13\x03\xe9 \x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Standard Emotes",,50,1
30,"\x02\x13\x03\xe9!\x03\x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Yell",,0,1
31,,,,0,0
32,,,,0,0
33,,,,0,0
34,,,,0,0
35,,,,0,0
36,,,,0,0
37,,,,0,0
38,,,,0,0
39,,,,0,0
40,,,,0,0
41,"\x02\x13\x03\xe9%\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Damage",,50,2
42,"\x02\x13\x03\xe9&\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Failed Attacks",,50,2
43,bx02\x13\x03\xe9'\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Actions",,50,2
44,"\x02\x13\x03\xe9(\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Items",,50,2
45,"\x02\x13\x03\xe9)\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Healing Magic",,50,2
46,"\x02\x13\x03\xe9*\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Beneficial Effects",,50,2
47,"\x02\x13\x03\xe9+\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Detrimental Effects",,50,2
48,"\x02\x13\x03\xe9*\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03",,,50,0
49,"\x02\x13\x03\xe9+\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03",,,50,0
50,,,,0,0
51,,,,0,0
52,,,,0,0
53,,,,0,0
54,,,,0,0
55,,,,0,0
56,"\x02\x13\x03\xe9,\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Echo",,0,3
57,"\x02\x13\x03\xe9-\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","System Messages",,0,3
58,"\x02\x13\x03\xe9:\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","System Error Messages",,50,3
59,"\x02\x13\x03\xe9;\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Battle System Messages",,0,3
60,"\x02\x13\x03\xe9<\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Gathering System Messages",,0,3
61,"\x02\x13\x03\xe9=\x03\x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","NPC Say",,0,3
62,"\x02\x13\x03\xe9>\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Loot Notices",,0,3
63,,,,0,0
64,"\x02\x13\x03\xe9?\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Character Progress",,50,3
65,"\x02\x13\x03\xe9@\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Loot Messages",,0,3
66,"\x02\x13\x03\xe9A\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Crafting Messages",,50,3
67,"\x02\x13\x03\xe9B\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Gathering Messages",,50,3
68,"\x02\x13\x03\xe9=\x03\x02)\x03\xea\x02\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","NPC Announcements",,0,3
69,"\x02\x13\x03\xe9x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","FC Announcements",,0,3
70,"\x02\x13\x03\xe9x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","FC Login Messages",,0,0
71,"\x02\x13\x03\xe9-\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Retainer Sale Reports",,0,0
72,"\x02\x13\x03\xe9-\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Party Search Info",,0,0
73,"\x02\x13\x03\xe9-\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Sign Settings",,0,0
74,"\x02\x13\x03\xe9@\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Dice Rolls",,0,0
75,,,,0,0
76,,,,0,0
77,,,,0,0
78,,,,0,0
79,,,,0,0
80,"\x02\x13\x03\xe9\x10\x03[GM]\x02)\x03\xea\x02\x03 >> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","GM\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xaeTell",,0,0
