131072,,,0,0,0,0,1,1,0,0,False
131073,,,2040811,0,0,0,2,2,0,0,False
131074,,"Entrer dans la salle de commandement du Carquois\x02\x1d\x01\x03?",3884000,590352,590353,0,3,1,0,0,False
131075,,"Sortir de la salle de commandement du Carquois\x02\x1d\x01\x03?",3884182,0,0,0,1,1,0,0,False
131076,,"Sortir de la chaire du lotus\x02\x1d\x01\x03?",3878860,0,0,0,1,1,0,0,False
131077,"Aller \xc3\xa0 la jet\xc3\xa9e du Bouquet","Embarquer vers la jet\xc3\xa9e du Bouquet\x02\x1d\x01\x03?",1381039,590354,590355,0,4,1,0,0,False
131078,,"Embarquer vers Vieille Gridania\x02\x1d\x01\x03?",1381038,590356,590259,0,4,1,0,0,False
131079,,,4124796,0,0,0,5,3,0,0,False
131080,,,1359058,0,0,0,5,4,0,0,False
131081,,,4124801,0,0,0,5,5,0,0,False
131082,,"Voulez-vous sortir\x02\x1d\x01\x03?",4125264,0,0,0,1,1,0,0,False
131083,,"Voulez-vous sortir\x02\x1d\x01\x03?",2232680,0,0,0,1,1,0,0,False
131084,,"Voulez-vous sortir\x02\x1d\x01\x03?",4125288,0,0,0,1,1,0,0,False
131085,,"Sortir du hall d'argent\x02\x1d\x01\x03?",4107979,0,0,0,1,1,0,0,False
131086,,"Embarquer pour la crique du Croissant\x02\x1d\x01\x03?\x02\x10\x01\x03Co\xc3\xbbt\x02\x1d\x01\x03: 40 gils",4143657,590441,590620,590448,6,1,0,0,False
131087,,"Embarquer pour le Bazar argent\xc3\xa9\x02\x1d\x01\x03?\x02\x10\x01\x03Co\xc3\xbbt\x02\x1d\x01\x03: 40 gils",4143677,590442,590621,590449,6,1,0,0,False
131088,,"Entrer dans le refuge des sables\x02\x1d\x01\x03?",4107477,0,590450,0,7,1,0,0,False
131089,,"Sortir du refuge des sables\x02\x1d\x01\x03?",4132388,0,0,0,1,1,0,0,False
131090,,"Entrer dans le salon de l'Aube\x02\x1d\x01\x03?",4148347,0,590564,0,21,1,0,0,False
