0,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",0
1,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",10
2,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",40
3,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",100
4,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",190
5,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",310
6,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",490
7,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",730
8,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",1030
9,"Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables","Louveteau des temp\xc3\xaates","Louveteau du serpent","Louveteau des sables",1390
10,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",1810
11,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",2350
12,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",3010
13,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",3790
14,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",4690
15,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",5710
16,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",6910
17,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",8290
18,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",9850
19,"Hurleur des temp\xc3\xaates","Hurleur du serpent","Hurleur des sables","Hurleuse des temp\xc3\xaates","Hurleuse du serpent","Hurleuse des sables",11590
20,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",13510
21,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",15670
22,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",18070
23,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",20710
24,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",23590
25,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",26710
26,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",30130
27,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",33850
28,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",37870
29,"Grogneur des temp\xc3\xaates","Grogneur du serpent","Grogneur des sables","Grogneuse des temp\xc3\xaates","Grogneuse du serpent","Grogneuse des sables",42190
30,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",46810
31,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",51790
32,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",57130
33,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",62830
34,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",68890
35,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",75310
36,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",82150
37,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",89410
38,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",97090
39,"Harceleur des temp\xc3\xaates","Harceleur du serpent","Harceleur des sables","Harceleuse des temp\xc3\xaates","Harceleuse du serpent","Harceleuse des sables",105190
40,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",113710
41,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",122710
42,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",132190
43,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",142150
44,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",152590
45,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",163510
46,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",174970
47,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",186970
48,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",199510
49,"Traqueur des temp\xc3\xaates","Traqueur du serpent","Traqueur des sables","Traqueuse des temp\xc3\xaates","Traqueuse du serpent","Traqueuse des sables",212590
50,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",226210
51,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
52,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
53,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
54,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
55,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
56,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
57,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
58,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
59,"Pourchasseur des temp\xc3\xaates","Pourchasseur du serpent","Pourchasseur des sables","Pourchasseuse des temp\xc3\xaates","Pourchasseuse du serpent","Pourchasseuse des sables",0
60,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
61,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
62,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
63,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
64,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
65,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
66,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
67,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
68,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
69,"\xc3\x89gorgeur des temp\xc3\xaates","\xc3\x89gorgeur du serpent","\xc3\x89gorgeur des sables","\xc3\x89gorgeuse des temp\xc3\xaates","\xc3\x89gorgeuse du serpent","\xc3\x89gorgeuse des sables",0
70,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
71,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
72,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
73,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
74,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
75,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
76,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
77,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
78,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
79,"Loup des temp\xc3\xaates","Loup du serpent","Loup des sables","Louve des temp\xc3\xaates","Louve du serpent","Louve des sables",0
80,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
81,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
82,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
83,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
84,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
85,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
86,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
87,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
88,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
89,"Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables","Chef de meute des temp\xc3\xaates","Chef de meute du serpent","Chef de meute des sables",0
