0,,0,0
1,"\xe6\x8e\xa1\xe9\x9b\x86\xe9\x80\xa3\xe7\xb6\x9a\xe6\x88\x90\xe5\x8a\x9f\xe5\x9b\x9e\xe6\x95\xb0\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",0,0
2,"\xe6\x8e\xa1\xe9\x9b\x86\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\xac\xe3\x83\x83\xe3\x83\x88\xe3\x82\x92\xe5\x85\xa8\xe8\xa7\xa3\xe9\x99\xa4",0,0
3,,0,0
4,,0,0
5,,0,0
6,,0,0
7,,0,0
8,,0,0
9,,0,0
1034,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",2,5
1035,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8",2,6
1040,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",4,1
1041,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8d",4,2
1042,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x84",4,3
1043,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x84",4,4
1044,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",4,5
1045,"INT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8",4,6
1050,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",5,1
1051,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8d",5,2
1052,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x84",5,3
1053,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x84",5,4
1054,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",5,5
1055,"MND\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8",5,6
1060,"PIE\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",6,1
1030,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",2,1
1024,"VIT\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",3,5
1063,"PIE\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x84",6,4
1064,"PIE\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",6,5
1065,"PIE\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8",6,6
1031,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8d",2,2
1070,"\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",37,1
1071,"\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8d",37,2
1072,"\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x84",37,3
1032,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x84",2,3
1074,"\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8a",37,5
1075,"\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe4\xbb\xa5\xe4\xb8\x8",37,6
1033,"DEX\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x82\x88\xe3\x82\x8a\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x84",2,4
1080,"\xe6\xb0\xb7\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x8d",38,1
1081,"\xe6\xb0\xb7\xe5\xb1\x9e\xe6\x80\xa7\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8d",38,2
