2000000,,,,,0,0,0,1,0,0,0,83,85,0,0,1,0
2000001,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000006,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000009,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000010,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000011,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000012,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000013,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000015,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000020,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000021,"h\xc3\xb6lzern[a] Haarschmuck","h\xc3\xb6lzern[a] Haarschmuckst\xc3\xbccke","Dies ist der liebste Haarschmuck von Aunillies, vom Spielplatz Eichelmatz.","H\xc3\xb6lzerner Haarschmuck",4,2,0,1,0,0,0,83,85,22623,1,1,3
2000022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000023,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000024,"nigelnagelneu[a] Werkzeugkiste","nigelnagelneu[a] Werkzeugkisten","Diese Werkzeugkiste hat ein Zimmerer-Neuling unachtsam liegengelassen.","Nigelnagelneue Werkzeugkiste",3,1,0,1,1,0,65563,83,85,21002,1,1,3
2000025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000026,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
