2000000,,,,,0,0,0,1,0,0,0,83,85,0,0,1,0
2000001,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000006,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000009,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000010,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000011,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000012,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000013,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000015,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000020,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000021,"\xc3\xa9pingle \xc3\xa0 cheveux","\xc3\xa9pingles \xc3\xa0 cheveux","Cette charmante \xc3\xa9pingle \xc3\xa0 cheveux est la pr\xc3\xa9f\xc3\xa9r\xc3\xa9e de la jeune Aunillie, du verger de faines.","\xc3\x89pingle \xc3\xa0 cheveux",0,0,1,1,1,0,0,83,85,22623,1,1,3
2000022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000023,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000024,"caisse \xc3\xa0 outils","caisses \xc3\xa0 outils","Une caisse flambant neuve contenant un ensemble d'outils de menuiserie.","Caisse \xc3\xa0 outils",0,0,0,1,1,0,65563,83,85,21002,1,1,3
2000025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000026,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2000027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
