0,"0","0",,0,0,0,1,0,0
1,"dodo","dodos","D'abord introduits depuis l'\xc3\xaele de Mazlaya pour leurs \xc5\x93ufs par des Qiqirns, ces gros oiseaux incapables de voler sont d\xc3\xa9sormais \xc3\xa9lev\xc3\xa9s par les \xc3\x89orz\xc3\xa9ens pour leur d\xc3\xa9licieuse chair. Attention toutefois, un dodo crachera une substance soporifique s'il se sent menac\xc3\xa9\x02\x1d\x01\x03!",0,0,0,1,0,0
2,"tomberry","tomberrys","On sait peu de choses sur ces cr\xc3\xa9atures qui hantent les ruines de Nym, une cit\xc3\xa9 qui a connu son apog\xc3\xa9e \xc3\xa0 la 5e \xc3\xa8re astrale, mais leurs v\xc3\xaatements et leurs outils laissent supposer qu'elles sont intelligentes. De vieilles tablettes de pierre indiqueraient que les tomberrys sont porteurs d'une terrible maladie.",0,0,0,1,0,0
3,"pampa","pampas","S'\xc3\xa9tant adapt\xc3\xa9s pour survivre \xc3\xa0 leur habitat aride et dangereux, ces cactus ambulants ont la facult\xc3\xa9 de conserver de l'humidit\xc3\xa9 dans leur organisme et peuvent se d\xc3\xa9fendre d'\xc3\xa9ventuels pr\xc3\xa9dateurs en lan\xc3\xa7ant une multitude d'\xc3\xa9pines douloureuses.",0,0,0,1,0,0
4,"spriggan","spriggans","Ces cr\xc3\xa9atures que l'on rencontre dans les grottes et les carri\xc3\xa8res d'\xc3\x89orz\xc3\xa9a semblent toujours avoir des pierres pr\xc3\xa9cieuses sur elles, si bien que les mineurs pensent qu'elles portent chance. Si le Codex des pierres les classifie comme arcanas, c'est parce que les spriggans ne seraient que le vaisseau de la volont\xc3\xa9 de la terre.",0,0,0,1,0,0
5,"pudding","puddings","Ces \xc3\xaatres g\xc3\xa9latineux proviennent de l'agglom\xc3\xa9ration de r\xc3\xa9sidus issus du n\xc3\xa9ant. Bien que capables d'imiter des voix humaines pour attirer des proies, ils ne semblent pas \xc3\xaatre particuli\xc3\xa8rement intelligents et se placent au dixi\xc3\xa8me rang parmi les douze que compte la hi\xc3\xa9rarchie des d\xc3\xa9mons.",0,0,0,1,0,0
6,"bombo","bombos","Appartenant au onzi\xc3\xa8me rang de la hi\xc3\xa9rarchie du n\xc3\xa9ant, ces \xc3\xaatres compos\xc3\xa9s de gaz et de feu ont besoin des huiles et graisses des v\xc3\xa9g\xc3\xa9taux, des animaux ou m\xc3\xaame des humains, afin de maintenir leur combustion. Les grenados sont une vari\xc3\xa9t\xc3\xa9 plus explosive et plus pr\xc3\xa9pond\xc3\xa9rante.",0,0,0,1,0,0
7,"mandragore","mandragores","Les myst\xc3\xa9rieuses mandragores ont \xc3\xa9t\xc3\xa9 observ\xc3\xa9es pour la premi\xc3\xa8re fois apr\xc3\xa8s la 7e \xc3\xa8re ombrale, mais nul ne sait si elles existaient avant le Fl\xc3\xa9au. Des \xc3\xa9tudes pr\xc3\xa9liminaires sugg\xc3\xa8rent que ces cr\xc3\xa9atures v\xc3\xa9g\xc3\xa9tales seraient dou\xc3\xa9es d'intelligence et poss\xc3\xa9deraient une forme avanc\xc3\xa9e de communication non verbale.",0,0,0,1,1,0
8,"coblyn","coblyns","Ces cr\xc3\xa9atures d'apparence \xc3\xa9tonnante se d\xc3\xa9placent sur leurs tentacules en qu\xc3\xaate de minerai. Selon les \xc3\xa9rudits gridaniens, il s'agirait d'animaux fusionnant la roche pour se cr\xc3\xa9er une carapace. Cette th\xc3\xa9orie est r\xc3\xa9fut\xc3\xa9e \xc3\xa0 Ul'dah, o\xc3\xb9 l'on consid\xc3\xa8re que les coblyns sont plut\xc3\xb4t des amas de mati\xc3\xa8re g\xc3\xa9ologique intelligent qui auraient d\xc3\xa9velopp\xc3\xa9 des tissus biologiques.",0,0,0,1,0,0
9,"morbol","morbols","Se d\xc3\xa9pla\xc3\xa7ant sur leurs racines gluantes, ces horribles cr\xc3\xa9atures v\xc3\xa9g\xc3\xa9tales se montrent particuli\xc3\xa8rement agressives et dangereuses, tuant animaux et plantes gr\xc3\xa2ce \xc3\xa0 une haleine putride et \xc3\xa0 des sarments puissants. Elles peuvent occasionnellement \xc3\xa9mettre un parfum doux et soporifique. Les crocs-\xc3\xa9pines qui garnissent leurs gueules servent \xc3\xa0 immobiliser leurs proies lors de la digestion.",0,0,0,1,0,0
10,"coeurl","coeurls","Natifs du Proche-Orient, ces carnivores quadrup\xc3\xa8des capturent leurs proies en envoyant des d\xc3\xa9charges \xc3\xa9lectriques avec les tr\xc3\xa8s longues moustaches qui ornent leur museau. Les sp\xc3\xa9cimens sauvages que l'on trouve en \xc3\x89orz\xc3\xa9a descendraient de b\xc3\xaates de combat \xc3\xa9chapp\xc3\xa9es d'une \xc3\xaele dans le golfe de Rothlyt.",0,0,0,1,0,0
11,"ahriman","ahrimans","Les ahrimans sont des \xc3\xaatres du n\xc3\xa9ant qui se manifestent dans le monde physique en enveloppant leur essence dans des yeux d'animaux. Ils poss\xc3\xa8dent de grandes capacit\xc3\xa9s magiques et volent en s'agrippant aux courants d'\xc3\xa9ther a\xc3\xa9riens avec leurs griffes. Ces cr\xc3\xa9atures appartiendraient aux cinqui\xc3\xa8me et sixi\xc3\xa8me rangs de la hi\xc3\xa9rarchie des d\xc3\xa9mons.",0,0,1,1,0,0
12,"goobbue","goobbues","Ces imposantes cr\xc3\xa9atures ont une relation symbiotique avec la mousse et le lichen qui poussent sur leur t\xc3\xaate, ces derniers offrant une forme de camouflage en \xc3\xa9change d'un arrosage manuel pendant les saisons les plus s\xc3\xa8ches. Bien qu'ils aient l'air placide, les goobbues se r\xc3\xa9v\xc3\xa8lent des pr\xc3\xa9dateurs implacables lorsqu'ils sont affam\xc3\xa9s.",0,0,0,1,0,0
13,"chocobo","chocobos","Ces grands oiseaux terrestres sont connus pour leur v\xc3\xa9locit\xc3\xa9 et sont utilis\xc3\xa9s comme b\xc3\xaates de somme ou montures par les \xc3\x89orz\xc3\xa9ens depuis les temps anciens. Le Coerthas est r\xc3\xa9put\xc3\xa9 \xc3\xaatre la principale r\xc3\xa9gion productrice de ces animaux, mais il existerait une for\xc3\xaat des chocobos dans les montagnes d'Abalathia, o\xc3\xb9 vivrait un important troupeau de sp\xc3\xa9cimens sauvages.",0,0,0,1,0,0
14,"Amalj'aa","Amalj'aa","Les Amalj'aa sont un peuple d'hommes-b\xc3\xaates nomades originaires des prairies du Paglth'an, o\xc3\xb9 ils vivent de la chasse d'animaux sauvages. Ennemis h\xc3\xa9r\xc3\xa9ditaires d'Ul'dah, ils sont entra\xc3\xaen\xc3\xa9s dans les arts de la guerre d\xc3\xa8s leur plus jeune \xc3\xa2ge, quel que soit leur sexe. Ils poss\xc3\xa8dent \xc3\xa9galement une grande ma\xc3\xaetrise de la m\xc3\xa9tallurgie, leurs armes \xc3\xa9tant tr\xc3\xa8s appr\xc3\xa9ci\xc3\xa9es des collectionneurs.",0,0,1,1,0,0
15,"Ixal","Ixali","Les Ixali sont une tribu agressive ayant pour domaine les ravins venteux de Xephatol. Bien qu'ils ne soient plus capables de voler depuis longtemps, ces hommes-b\xc3\xaates \xc3\xa0 plumes sont tr\xc3\xa8s fiers de leurs ailes atrophi\xc3\xa9es. D\xc3\xa9sireux de r\xc3\xa9tablir leur pr\xc3\xa9sence dans Sombrelinceul pour en exploiter les ressources sylvestres, ils sont en conflit avec les habitants de Gridania.",0,0,1,1,0,0
16,"Sylphe","Sylphes","Dans les profondeurs de Sombrelinceul, au nord de Gridania, vit le peuple reclus des Sylphes. Malgr\xc3\xa9 leur apparence de poup\xc3\xa9es v\xc3\xaatues de feuilles et leur comportement enfantin, ils n'h\xc3\xa9sitent pas \xc3\xa0 user de leur magie pour tourmenter malicieusement les voyageurs, causant nombre de traumatismes et de trag\xc3\xa9dies chez ceux qui ont eu le malheur de s'aventurer trop loin dans la for\xc3\xaat.",0,0,0,1,0,0
17,"Kobold","Kobolds","Les Kobolds sont une tribu d'hommes-taupes qui vit dans un labyrinthe de tunnels sous le volcan O'Ghomoro, au nord de l'\xc3\xaele de Vylbrand. Persuad\xc3\xa9s que les minerais sont un don fait par le Primordial Titan, ils ont d\xc3\xa9velopp\xc3\xa9 leur savoir alchimique pour deviner sa volont\xc3\xa9. Bien que ces hommes-b\xc3\xaates et les Lims\xc3\xa9ens aient conclu un pacte autrefois, cela n'emp\xc3\xaache pas les deux peuples de s'affronter r\xc3\xa9guli\xc3\xa8rement.",0,0,0,1,0,0
18,"Sahuagin","Sahuagins","Ces hommes-b\xc3\xaates aquatiques habitent dans une ville situ\xc3\xa9e sous l'oc\xc3\xa9an Indigo. Ils peuvent tout aussi bien respirer dans l'air que dans l'eau, et nager avec aise gr\xc3\xa2ce \xc3\xa0 leurs membres palm\xc3\xa9s. La soci\xc3\xa9t\xc3\xa9 sahuagine est pyramidale, un individu tenant lieu de reine se trouvant au sommet de la hi\xc3\xa9rarchie. Ennemis h\xc3\xa9r\xc3\xa9ditaires des Lims\xc3\xa9ens, mentionner le nom de ces hommes-poissons est mal vu dans la Cit\xc3\xa9 maritime.",0,0,0,1,0,0
19,"Tataru","Tataru",bxe2\x80\x9c\xe2\x99\xaaLa la laaa, une jolie rose a fleuri au beau milieu du d\xc3\xa9sert\x02\x10\x01\x03\xe2\x99\xaaLa la la la laaa, une rose symbole de l'amour,\x02\x10\x01\x03\xe2\x99\xaaMon c\xc5\x93ur en est tout chamboul\xc3\xa9\x02\x1d\x01\x03!\x02\x10\x01\x03\xe2\x99\xaaEt \xc3\xa7a fait boum, boum, tra la la, bobom bobom, la la la la...\xe2\x80\x9d",0,0,0,1,1,1
20,"Mog","Mogs","Ces \xc3\xa9tranges cr\xc3\xa9atures poilues qui vivent dans la for\xc3\xaat de Sombrelinceul sont invisibles au commun des mortels du fait de leur magie particuli\xc3\xa8re. Toutefois, ceux qui ont eu la chance de les apercevoir racontent que les Mogs aiment chanter et danser. Selon une ancienne l\xc3\xa9gende, ils auraient autrefois eu un roi, mais personne ne sait si c'est vrai.",0,0,0,1,0,0
21,"sir\xc3\xa8ne","sir\xc3\xa8nes","Cette cr\xc3\xa9ature l\xc3\xa9gendaire est tristement connue pour avoir charm\xc3\xa9 nombre de marins avec ses chants, causant la disparition d'\xc3\xa9quipages entiers. Le roi des pirates Barbe-Brume l'aurait tu\xc3\xa9e autrefois, mais de r\xc3\xa9centes rumeurs font \xc3\xa9tat d'une silhouette f\xc3\xa9minine hantant les c\xc3\xb4tes nosc\xc3\xa9ennes accompagn\xc3\xa9e d'une horde d'hommes \xc3\xa0 l'\xc3\xa2me corrompue.",0,0,0,1,1,0
22,"Orthros & Typhon","Orthros & Typhon","Ces deux \xc3\xaatres du n\xc3\xa9ant \xc3\xa0 l'allure pour le moins bizarre seraient apparus suite \xc3\xa0 une exp\xc3\xa9rience de la guilde des occultistes qui a mal tourn\xc3\xa9. Malgr\xc3\xa9 leur nature, Orthros et Typhon ont choisi de s'assimiler \xc3\xa0 la soci\xc3\xa9t\xc3\xa9 humaine, l'un travaillant comme r\xc3\xa9ceptionniste au Colis\xc3\xa9e et l'autre au Gold Saucer des Manderville.",0,0,1,1,0,1
23,"mur d\xc3\xa9monique","murs d\xc3\xa9moniques","Ces gardiens effrayants sont des murs sur lesquels des signes arcaniques ont \xc3\xa9t\xc3\xa9 trac\xc3\xa9s avec du sang et auxquels la vie a \xc3\xa9t\xc3\xa9 insuffl\xc3\xa9e gr\xc3\xa2ce une magie ancienne. Bien que leurs ma\xc3\xaetres aient p\xc3\xa9ri il y a tr\xc3\xa8s longtemps, ces sentinelles d\xc3\xa9moniaques continuent de prot\xc3\xa9ger les ruines auxquelles elles sont li\xc3\xa9es, ce qui ne manque jamais de surprendre et horrifier ceux qui s'y aventurent.",0,0,0,1,0,0
24,"succube","0","Les succubes sont des d\xc3\xa9mons qui s'incarnent dans des corps de belles femmes pour mieux s\xc3\xa9duire les humains. Si l'on en croit certains sp\xc3\xa9cialistes des arts occultes, ils conserveraient parfois la personnalit\xc3\xa9 et les souvenirs de leurs vaisseaux et appartiendraient aux troisi\xc3\xa8me et quatri\xc3\xa8me rangs de la hi\xc3\xa9rarchie du n\xc3\xa9ant.",0,0,0,1,0,0
25,"chim\xc3\xa8re","0","Ces cr\xc3\xa9atures cauchemardesques m\xc3\xaalent les attributs physiques du lion, du bouc et du dragon. Elles poss\xc3\xa8dent trois t\xc3\xaates, une paire d'ailes puissantes et une queue se terminant par un aiguillon empoisonn\xc3\xa9. Leurs origines ont fait l'objet de nombreuses pol\xc3\xa9miques, certains consid\xc3\xa9rant que les chim\xc3\xa8res sont des abominations cr\xc3\xa9\xc3\xa9es par les dieux, d'autres pr\xc3\xa9f\xc3\xa9rant croire au produit de quelque sorcellerie impie.",0,0,0,1,0,0
26,"dragon bleu","0","Descendant directement des sept dragons anciens, la prog\xc3\xa9niture de Midgardsormr, ces cr\xc3\xa9atures fabuleuses, dont la long\xc3\xa9vit\xc3\xa9 d\xc3\xa9passe ais\xc3\xa9ment le millier d'ann\xc3\xa9es, ont pris cette couleur particuli\xc3\xa8re qui les distingue de leurs cong\xc3\xa9n\xc3\xa8res suite \xc3\xa0 une lente \xc3\xa9volution. Aucun humain n'a toutefois eu la chance d'aller les \xc3\xa9tudier d'assez pr\xc3\xa8s pour observer d'autres diff\xc3\xa9rences \xc3\xa9ventuelles.",0,0,0,1,0,0
27,"Bugaal Ja","Bugaal Ja",bxe2\x80\x9cAh\x02\x1d\x01\x03! Miracle\x02\x1d\x01\x03! Qu'un tel jour viendrait, je ne croyais pas\x02\x1d\x01\x03! Comprendre la beaut\xc3\xa9 de la danse traditionnelle mamool ja, quelqu'un a enfin su\x02\x1d\x01\x03! De joie, mon c\xc5\x93ur est rempli\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
28,"Momodi","Momodi",bxe2\x80\x9cSi vous avez besoin de conseils, je suis l\xc3\xa0 pour vous. Cela dit, ne venez pas m'emb\xc3\xaater au moindre p\xc3\xa9pin. Par contre, je suis toujours pr\xc3\xaate \xc3\xa0 \xc3\xa9couter vos probl\xc3\xa8mes amoureux, hi hi hi.\xe2\x80\x9d",0,0,0,1,0,1
29,"Baderon","Baderon","\xe2\x80\x9cJe sais, je sais... Puisque vous \xc3\xaates l\xc3\xa0, que diriez-vous de prendre un bon verre de rhum\x02\x1d\x01\x03? Je viens juste de recevoir une nouvelle cargaison.  Installez-vous donc \xc3\xa0 la table derri\xc3\xa8re, je vous apporte \xc3\xa7a tout de suite.\xe2\x80\x9d",0,0,0,1,0,1
30,"Miounne","Miounne",bxe2\x80\x9cIl y a cinq ans, \xc3\x89orz\xc3\xa9a a \xc3\xa9t\xc3\xa9 gravement touch\xc3\xa9e par le \x02\x1a\x02\x02\x03septi\xc3\xa8me fl\xc3\xa9au\x02\x1a\x02\x01\x03. Un \xc3\xa9norme dragon noir est sorti de l'astre Dalamud et a tout d\xc3\xa9vast\xc3\xa9, br\xc3\xbblant la terre dans un oc\xc3\xa9an de flammes...\xe2\x80\x9d",0,0,0,1,0,1
31,"Livia","Livia",bxe2\x80\x9cPlut\xc3\xb4t que de t'inqui\xc3\xa9ter de ce genre de parasite, tu ferais mieux de te soucier de terminer ton travail, Nero. Nous sommes l\xc3\xa0 pour accomplir la volont\xc3\xa9 de Gaius, je te le rappelle. Si jamais tu lambines et que tu le d\xc3\xa9\xc3\xa7ois... je me ferai un plaisir de te tuer de mes propres mains.\xe2\x80\x9d",0,0,0,1,0,1
