0,"\xe9\x9b\xb2\xe6\xb5\xb701","\xe9\x9b\xb2\xe6\xb5\xb701",7416,1,180,13,371,831,1,0,0,0,0
1,"\xe9\x9b\xb2\xe6\xb5\xb702","\xe9\x9b\xb2\xe6\xb5\xb702",7416,1,180,13,615,800,1,0,0,0,0
2,"\xe9\x9b\xb2\xe6\xb5\xb703","\xe9\x9b\xb2\xe6\xb5\xb703",19467,1,180,13,156,800,4,0,0,0,0
3,"\xe9\x9b\xb2\xe6\xb5\xb704","\xe9\x9b\xb2\xe6\xb5\xb704",32630,1,180,13,787,834,7,0,0,0,0
4,"\xe9\x9b\xb2\xe6\xb5\xb705","\xe9\x9b\xb2\xe6\xb5\xb705",53089,2,360,13,492,720,10,0,0,0,0
5,"\xe9\x9b\xb2\xe6\xb5\xb706","\xe9\x9b\xb2\xe6\xb5\xb706",71749,2,360,13,334,653,14,0,0,0,0
6,"\xe9\x9b\xb2\xe6\xb5\xb707","\xe9\x9b\xb2\xe6\xb5\xb707",82762,2,360,13,587,645,17,0,0,0,0
7,"\xe9\x9b\xb2\xe6\xb5\xb708","\xe9\x9b\xb2\xe6\xb5\xb708",102243,3,540,13,516,544,20,0,0,0,0
8,"\xe9\x9b\xb2\xe6\xb5\xb709","\xe9\x9b\xb2\xe6\xb5\xb709",122364,3,540,13,380,493,24,0,0,0,0
9,"\xe9\x9b\xb2\xe6\xb5\xb710","\xe9\x9b\xb2\xe6\xb5\xb710",140162,3,540,13,721,629,27,0,0,0,0
10,"\xe9\x9b\xb2\xe6\xb5\xb711","\xe9\x9b\xb2\xe6\xb5\xb711",162062,4,720,13,185,567,30,0,0,0,0
11,"\xe9\x9b\xb2\xe6\xb5\xb712","\xe9\x9b\xb2\xe6\xb5\xb712",184287,4,720,13,906,642,34,0,0,0,0
12,"\xe9\x9b\xb2\xe6\xb5\xb713","\xe9\x9b\xb2\xe6\xb5\xb713",204310,4,720,13,202,434,37,0,0,0,0
