0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,False,False,False,False
1,"atr_parts_tail",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,0,0,0,True,False,False,False,False,False,False,False
2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642,642,0,0,False,False,False,False,True,True,False,False
3,"atr_parts_heart",,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507,0,0,0,False,False,False,False,False,False,False,False
4,"atr_parts_heart",,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508,0,0,0,False,False,False,False,False,False,False,False
5,"atr_parts_heart",,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509,0,0,0,False,False,False,False,False,False,False,False
6,"atr_parts_breast",,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042,0,0,0,True,False,False,False,False,False,False,False
7,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689,0,0,0,False,False,False,False,False,False,False,False
8,,,,,0.0,0.0,0.0,0.0,2.4000000953674316,2.4000000953674316,0.0,0.0,0.0,0.0,0.0,0.0,2766,2767,0,0,False,False,False,False,False,False,False,False
9,"atr_parts_a","atr_parts_","atr_parts_c",,1.5,0.0,-0.8999999761581421,0.0,0.0,0.30000001192092896,-0.800000011920929,0.0,0.0,0.0,0.0,0.0,3350,3351,3352,0,True,True,True,False,False,False,False,False
10,,,,,0.800000011920929,-0.699999988079071,0.699999988079071,-0.699999988079071,2.700000047683716,2.700000047683716,2.0,2.0,3.0,3.0,3.0,3.0,3604,3603,3605,3606,False,False,False,False,True,True,True,True
11,"atr_parts_c","atr_parts_d","atr_parts_a","atr_parts_",7.0,-7.0,7.0,-7.0,-7.0,-7.0,7.0,7.0,3.0,3.0,3.0,3.0,4106,4105,4104,4103,True,True,True,True,False,False,False,False
12,"atr_parts_c","atr_parts_d","atr_parts_a","atr_parts_",7.0,-7.0,7.0,-7.0,-7.0,-7.0,7.0,7.0,3.0,3.0,3.0,3.0,4110,4109,4108,4107,True,True,True,True,False,False,False,False
13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229,4230,0,0,False,False,False,False,True,True,False,False
14,"atr_parts_a",,,,-1.2999999523162842,-1.2999999523162842,0.0,0.0,0.6000000238418579,0.6000000238418579,0.0,0.0,3.0,3.0,0.0,0.0,4421,4422,0,0,True,False,False,False,False,False,False,False
15,"atr_parts_a",,,,-1.2999999523162842,-1.2999999523162842,0.0,0.0,0.6000000238418579,0.6000000238418579,0.0,0.0,3.0,3.0,0.0,0.0,4423,4424,0,0,True,False,False,False,False,False,False,False
16,"atr_parts_breast",,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657,0,0,0,True,False,False,False,False,False,False,False
17,,,,,3.200000047683716,-3.200000047683716,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,3.0,3.0,0.0,0.0,4276,4277,0,0,False,False,False,False,False,False,False,False
18,"atr_parts_heart",,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667,0,0,0,False,False,False,False,False,False,False,False
