0,,,,,,0,0,0,1,0,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,10,10,0,100,0,0,0,-1,True
1,"Gesellschafts-Chocobo","Gesellschafts-Chocobos","Ruf deinen von deiner Staatlichen Gesellschaft ausgegebenen Kampf-Chocobo herbei.","Diese Tiere wachsen im Stadtstaat von Ishgard auf und eignen sich sowohl zum Reiten als auch f\xc3\xbcr die Schlacht. Um dem K\xc3\xb6rperbau von Roegadyn und Lalafell gerecht zu werden, werden auch besonders kr\xc3\xa4ftige und sehr kleine\x02\x10\x01\x03Varianten gez\xc3\xbcchtet.","Schlafende Chocobos soll man nicht wecken. Warum? Weil\x02\x10\x01\x03sie einen noch strengeren K\xc3\xb6rpergeruch entwickeln, wenn\x02\x10\x01\x03sie nicht ausgeschlafen sind.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Volksmund\x02\x1a\x02\x01\x03",4,1,0,1,0,0,"SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65536,65536,65537,0,2,374,0,62,4401,0,2,45,15,20,20,1,100,0,0,0,0,True
2,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65537,65537,65537,65537,3,0,0,61,0,0,0,45,15,20,20,0,100,0,0,0,-1,True
3,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65552,65552,65537,0,3,0,0,61,0,0,0,45,15,2,9,0,100,0,0,0,-1,True
4,"Goobbue","Goobbuen","Benutz dein Goobbue-Horn, das dir der Fahrende S\xc3\xa4nger gab, um dein moosiges Reittier herbeizurufen.","Wie diese wilde Kreaturen zu z\xc3\xa4hmen sind, war lange Zeit ein Mysterium. Bis ein sagenumwobener fahrender S\xc3\xa4nger in den letzten Tagen vor der Katastrophe durch Eorzea wanderte und es dessen Bewohnern n\xc3\xa4herbrachte.","Mmmm, was f\xc3\xbcr Delikatessen! Wenn ich\x02\x10\x01\x03doch nur den Magen einer Goobbue h\xc3\xa4tte,\x02\x10\x01\x03dann k\xc3\xb6nnte ich noch mehr essen.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Nanamo\x02\x1a\x02\x01\x03",3,1,0,1,1,0,"SE_Bt_Etc_GuuBooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GuuBooBye",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,0,1,0,0,4,0,0,121,4403,1,0,45,15,15,9,4,100,0,0,0,1,True
5,"Legacy-Chocobo","Legacy-Chocobos","F\xc3\xbcnf Jahre und eine ersch\xc3\xbctternde Katastrophe konnten die Bande zwischen euch nicht sprengen: Ein Pfiff, und dein treuer Chocobo ist zur Stelle wie in alten Zeiten.","In den f\xc3\xbcnf Jahren nach deinem pl\xc3\xb6tzlichen Verschwinden in Carteneau hat dieser treue Chocobo jeden Moment damit zugebracht, auf der Suche nach seinem verlorenen Meister durch die Lande zu streifen. Seine zahlreichen\x02\x10\x01\x03Abenteuer sind fantastisch\x02\x10\x01\x03und herzzerrei\xc3\x9fend ...","Bis vor kurzem wurde die Chocobo-Zucht nur in Ishgard betrieben. Dort wurde\x02\x10\x01\x03alles sehr streng reguliert. Es gab zum Beispiel ein striktes Exportverbot f\xc3\xbcr\x02\x10\x01\x03weibliche Chocobos, um die Monopolstellung Ishgards nicht zu gef\xc3\xa4hrden.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Keitha\x02\x1a\x02\x01\x03",4,1,0,1,0,0,"SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65545,65545,65545,65545,2,374,0,62,4402,0,2,45,15,20,20,1,100,0,0,0,2,True
6,"Magitek-Kampfmaschine","Magitek-Kampfmaschinen","Ruf deine von den Garlond-Metallwerken modifizierte Magitek-Kampfmaschine herbei.","Dieser garleischen Magitek-Kampfr\xc3\xbcstung wurde das urspr\xc3\xbcngliche Kontrollsystem entfernt und durch einen neuen, modifizierten Kern ersetzt, den Cid von den Garlond-Metallwerken entwickelt hat.","Der Pfirsichduft weckt auch in mir wohlige Erinnerungen. Ganz Doma war im\x02\x10\x01\x03Fr\xc3\xbchling bedeckt von der Pracht rosafarbener Bl\xc3\xbcten. Nun, bis die Garlear mit ihren\x02\x10\x01\x03Magitek-Kampfmaschinen alles niedertraten, was in unserem sch\xc3\xb6nen Land wuchs.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Houzan\x02\x1a\x02\x01\x03",3,1,0,1,1,0,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,131073,0,0,2,0,0,262,4406,2,0,45,15,0,10,3,77,0,0,0,3,True
7,,,,,,0,0,0,1,0,0,,,,1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,311,0,1,0,0,5,0,0,121,0,0,0,45,15,0,0,0,100,0,0,0,-1,True
8,"Coeurl","Coeurls","Ruf deinen flinken Coeurl herbei, der darauf trainiert wurde, dich als \x02\x08$\xe9\x05\xff\x10seine Meisterin\xff\x0fseinen Meister\x03 zu erkennen und nicht als Mahlzeit.","Diese Spezies stammt aus dem Nahen Osten und hat sich erst vor kurzem auch in Eorzea verbreitet. Die Tiere wurden von Adeligen aus Ul'dah aus fernen L\xc3\xa4ndern wie Thavnair importiert, um sie als Haustiere zu halten. Jedoch gibt es nur eine Handvoll ausgebildeter B\xc3\xa4ndiger, die sie abzurichten verm\xc3\xb6gen.","Erst letzte Woche wurde ein Neuling von einem Coeurl\x02\x10\x01\x03in St\xc3\xbccke gerissen. Kein sch\xc3\xb6ner Anblick, das sage ich dir.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Orwen\x02\x1a\x02\x01\x03",4,1,0,1,0,0,"SE_Bt_Etc_CuahrWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_CuahrBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.100000023841858,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,70,0,1,0,0,2,0,0,121,4405,0,0,45,15,20,10,5,60,0,0,0,4,True
9,"Ahriman","Ahrimans","Ruf deinen Ahriman herbei, den m\xc3\xa4chtige Magie dazu brachte, sich ohne Murren von dir reiten zu lassen. ","Obwohl man wenig \xc3\xbcber das Reich des Nichts und dessen Kreaturen wei\xc3\x9f, haben Gelehrte entdeckt, dass es eine strikte Hierarchie unter den Nichtsgesandten gibt, die aus zw\xc3\xb6lf R\xc3\xa4ngen besteht. Ahriman geh\xc3\xb6ren mutma\xc3\x9flich zum f\xc3\xbcnften davon, was sie zu formidablen Gegnern macht.","Sprachforscher vermuten, dass gefr\xc3\xa4\xc3\x9fige Ahriman der\x02\x10\x01\x03Ursprung f\xc3\xbcr die Redensart \xe2\x80\x9eDas Auge isst mit.\xe2\x80\x9c sind.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Enyklop\xc3\xa4die Eorzea\x02\x1a\x02\x01\x03",4,1,0,1,0,0,"SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,167,0,1,0,0,2,0,0,121,4404,0,0,45,15,20,10,6,100,0,0,0,5,True
10,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65536,65536,65537,0,3,0,0,121,0,0,0,45,15,20,20,0,100,0,0,0,-1,True
11,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65538,65541,65537,65538,3,0,0,121,0,0,0,45,15,20,20,0,100,0,0,0,-1,True
12,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65538,131077,65537,65538,3,0,0,121,0,0,0,45,15,20,20,0,100,0,0,0,-1,True
13,,,,,,0,0,0,1,0,0,,,"SE_Bt_Etc_ChocoboBye",1.0,1.0499999523162842,0.6000000238418579,0.8999999761581421,1.100000023841858,1.0800000429153442,0.8999999761581421,1.0,0.6000000238418579,0.8500000238418579,1.100000023841858,0.8199999928474426,1,65538,196613,65537,65538,3,0,0,121,0,0,0,45,15,20,20,0,100,0,0,0,-1,True
14,,,,,,0,0,0,1,0,0,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,65537,0,0,2,0,0,121,0,0,0,45,15,0,10,0,77,0,0,0,-1,True
