0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
6,5,0,0,16,0,0,12,0,0,20,0,0,15,0,0,True,False,False
7,4,0,0,16,0,0,12,0,0,20,0,0,15,0,0,True,False,False
8,2,0,0,16,0,0,12,0,0,20,0,0,15,0,0,True,False,False
9,3,0,0,16,0,0,12,0,0,20,0,0,15,0,0,True,False,False
10,1,0,0,16,0,0,12,0,0,20,0,0,15,0,0,True,False,False
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
12,5,0,0,16,0,0,27,0,0,20,0,0,34,0,0,True,False,False
13,4,0,0,16,0,0,27,0,0,20,0,0,34,0,0,True,False,False
14,2,0,0,16,0,0,27,0,0,20,0,0,34,0,0,True,False,False
15,3,0,0,16,0,0,28,0,0,20,0,0,35,0,0,True,False,False
16,1,0,0,16,0,0,27,0,0,20,0,0,34,0,0,True,False,False
17,37,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
18,42,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
19,39,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
20,40,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
21,41,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
22,38,0,0,16,0,0,22,0,0,20,0,0,27,0,0,True,False,False
23,1,2,4,20,20,20,34,34,34,20,20,20,34,34,34,True,True,True
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False
25,5,0,0,16,0,0,49,0,0,20,0,0,61,0,0,True,False,False
26,4,0,0,16,0,0,49,0,0,20,0,0,61,0,0,True,False,False
27,2,0,0,16,0,0,49,0,0,20,0,0,61,0,0,True,False,False
28,3,0,0,16,0,0,50,0,0,20,0,0,62,0,0,True,False,False
29,1,0,0,16,0,0,49,0,0,20,0,0,61,0,0,True,False,False
30,37,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
31,42,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
32,39,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
33,40,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
34,41,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
35,38,0,0,16,0,0,37,0,0,20,0,0,46,0,0,True,False,False
36,5,0,0,16,0,0,67,0,0,20,0,0,84,0,0,True,False,False
37,4,0,0,16,0,0,67,0,0,20,0,0,84,0,0,True,False,False
38,2,0,0,16,0,0,67,0,0,20,0,0,84,0,0,True,False,False
39,3,0,0,16,0,0,70,0,0,20,0,0,87,0,0,True,False,False
40,1,0,0,16,0,0,67,0,0,20,0,0,84,0,0,True,False,False
41,37,0,0,16,0,0,64,0,0,20,0,0,80,0,0,True,False,False
42,42,0,0,16,0,0,64,0,0,20,0,0,80,0,0,True,False,False
43,39,0,0,16,0,0,64,0,0,20,0,0,80,0,0,True,False,False
44,40,0,0,16,0,0,64,0,0,20,0,0,80,0,0,True,False,False
