0,,0,0,0,0,0,True
1,"\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x8f\xe8\x82\xb2\xe3\x81\xa4\xe6\xb5\xb7\xe8\x97\xbb\xe3\x80\x82\xe3\x81\x9d\xe3\x81\xae\xe5\x90\x8d\xe3\x81\xaf1\xe3\x83\x9e\xe3\x83\xab\xe3\x83\xa0(\xe7\xb4\x841600m)\xe3\x82\x82\xe3\x81\xae\xe9\x95\xb7\xe3\x81\x95\xe3\x81\xae\xe3\x82\xb1\xe3\x83\xab\xe3\x83\x97\xe3\x81\x8c\xe6\x89\x93\xe3\x81\xa1\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x89\xe3\x82\x8c\xe3\x81\x9f\xe3\x80\x81\xe3\x81\xa8\xe3\x81\xae\xe8\xa8\x80\xe3\x81\x84\xe4\xbc\x9d\xe3\x81\x88\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8",4776,128,0,4,0,True
2,"\xe9\x87\x9d\xe3\x81\x8c\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xa6\xe3\x82\x82\xe9\x87\xa3\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x81\xe3\x81\xa8\xe8\xa8\x80\xe3\x82\x8f\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xbb\xe3\x81\xa9\xe9\xa3\x9f\xe6\xac\xb2\xe6\x97\xba\xe7\x9b\x9b\xe3\x80\x82\xe7\x9b\xae\xe3\x81\xae\xe5\x89\x8d\xe3\x81\xab\xe5\x8b\x95\xe3\x81\x8f\xe7\x89\xa9\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8c\xe3\x81\xb0\xe3\x80\x81\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa7\xe3\x82\x82\xe3\x83\x8f\xe3\x82\xb5\xe3\x83\x9f\xe3\x81\xa7\xe6\x8d\x95\xe3\x82\x89\xe3\x81\x88\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8",4925,148,0,2,2,True
3,"\xe7\xb9\x81\xe6\xae\x96\xe6\x9c\x9f\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\xe9\xa0\xad\xe3\x82\x84\xe8\x85\xb9\xe3\x80\x81\xe5\xb0\xbe\xe3\x81\xb3\xe3\x82\x8c\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\x8c\xe8\x89\xb2\xe9\xae\xae\xe3\x82\x84\xe3\x81\x8b\xe3\x81\xab\xe5\xa4\x89\xe8\x89\xb2\xe3\x80\x82\xe3\x81\x93\xe3\x81\xae\xe5\xa9\x9a\xe5\xa7\xbb\xe8\x89\xb2\xe3\x81\xae\xe7\xbe\x8e\xe3\x81\x97\xe3\x81\x95\xe3\x82\x86\xe3\x81\x88\xe3\x81\xab\xe3\x80\x81\xe8\xa6\xb3\xe8\xb3\x9e\xe9\xad\x9a\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe4\xba\xba\xe6\xb0\x97\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84",4926,134,0,3,2,True
4,"\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe5\xa4\xa7\xe5\x9e\x8b\xe9\xad\x9a\xe3\x81\xae\xe3\x82\xa8\xe3\x82\xb5\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe9\xa3\x9f\xe7\x89\xa9\xe9\x80\xa3\xe9\x8e\x96\xe3\x82\x92\xe6\x94\xaf\xe3\x81\x88\xe3\x82\x8b\xe3\x80\x82\xe6\xbc\x81\xe5\xb8\xab\xe3\x81\xab\xe3\x81\xa8\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xaf\xe3\x80\x81\xe9\x87\xa3\xe3\x82\x8a\xe9\xa4\x8c\xe3\x81\xae\xe6\x9d\x90\xe6\x96\x99\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe9\xa6\xb4\xe6\x9f\x93\xe3\x81\xbf\xe6\xb7\xb1\xe3\x81\x84\xe5\xad\x98\xe5\x9c\xa8",4869,134,0,3,0,True
5,"\xe3\x82\xad\xe3\x82\xad\xe3\x83\xab\xe3\x83\xb3\xe3\x81\xae\xe8\x88\xb9\xe4\xb9\x97\xe3\x82\x8a\xe3\x81\x8c\xe3\x80\x81\xe8\x88\xb9\xe5\x80\x89\xe3\x81\xa7\xe8\x85\x90\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x93\xe3\x81\xae\xe9\xad\x9a\xe3\x82\x92\xe7\x99\xba\xe8\xa6\x8b\xe3\x80\x82\xe9\xa3\x9f\xe3\x81\xb9\xe3\x81\x9f\xe3\x81\xa8\xe3\x81\x93\xe3\x82\x8d\xe7\xbe\x8e\xe5\x91\xb3\xe3\x81\xa7\xe3\x81\x82\xe3\x81\xa3\xe3\x81\x9f\xe3\x80\x82\xe3\x81\x93\xe3\x82\x8c\xe3\x81\x8c\xe5\xa1\xa9\xe8\x94\xb5\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xa7\xe3\x83\x93\xe3\x81\xae\xe5\xa7\x8b\xe3\x81\xbe\xe3\x82\x8a",4870,134,0,3,0,True
6,"\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9\xe3\x81\xae\xe6\xb0\x91\xe8\xa9\xb1\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8c\xe3\x81\xb0\xe3\x80\x81\xe6\x98\x94\xe3\x81\xaf\xe7\xa9\xba\xe3\x82\x92\xe8\x88\x9e\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x9f\xe3\x81\x8c\xe3\x80\x81\xe5\x82\xb2\xe6\x85\xa2\xe3\x81\x95\xe3\x82\x86\xe3\x81\x88\xe3\x81\xab\xe7\xa5\x9e\xe3\x80\x85\xe3\x81\xab\xe7\xbd\xb0\xe3\x81\x9b\xe3\x82\x89\xe3\x82\x8c\xe6\xb0\xb4\xe5\xba\x95\xe3\x82\x92\xe9\x80\x99\xe3\x81\x86\xe3\x82\x88\xe3\x81\x86\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86",4927,148,0,4,2,True
7,"\xe9\x87\xa3\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\x9f\xe3\x81\xa8\xe3\x81\x8d\xe3\x80\x81\xe7\xa8\x80\xe3\x81\xab\xe8\x83\x8c\xe3\x81\xb3\xe3\x82\x8c\xe3\x81\xa8\xe9\xaa\xa8\xe3\x82\x92\xe3\x81\x93\xe3\x81\x99\xe3\x82\x89\xe3\x81\x9b\xe3\x81\xa6\xe3\x80\x8c\xe3\x82\xae\xe3\x82\xae\xe3\x82\xae\xe3\x82\xae\xe3\x82\xae\xe3\x80\x8d\xe3\x81\xa8\xe4\xbd\x8e\xe3\x81\x84\xe9\x9f\xb3\xe3\x82\x92\xe7\x99\xba\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\xe9\x87\xa3\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x8c\xe6\x82\x94\xe3\x81\x97\xe3\x81\x84\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84",4928,134,0,4,2,True
8,"\xe6\x8c\x87\xe3\x81\xbb\xe3\x81\xa9\xe3\x81\xae\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x95\xe3\x81\xae\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\xaa\xe6\xb5\xb7\xe8\x80\x81\xe3\x80\x82\xe7\x85\xae\xe8\xbe\xbc\xe3\x81\xbf\xe6\x96\x99\xe7\x90\x86\xe3\x81\xae\xe5\x85\xb7\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xab\xe7\x94\xa8\xe3\x81\x84\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xbb\xe3\x81\x8b\xe3\x80\x81\xe9\x87\xa3\xe3\x82\x8a\xe9\xa4\x8c\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x82\xe5\xba\x83\xe3\x81\x8f\xe5\x88\xa9\xe7\x94\xa8\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8",4871,134,0,4,0,True
9,"\xe9\x99\xbd\xe5\x85\x89\xe3\x82\x92\xe6\xb5\xb4\xe3\x81\xb3\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xaa\xe3\x81\x84\xe7\x92\xb0\xe5\xa2\x83\xe3\x82\x92\xe6\xa3\xb2\xe6\x81\xaf\xe5\x9c\xb0\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x9f\xe3\x82\x81\xe3\x80\x81\xe7\x94\xb2\xe6\xae\xbb\xe3\x81\x8c\xe7\x99\xbd\xe3\x81\x8f\xe9\x80\x80\xe8\x89\xb2\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x80\x82\xe7\x89\xb9\xe3\x81\xab\xe8\x84\xb1\xe7\x9a\xae\xe7\x9b\xb4\xe5\xbe\x8c\xe3\x81\xaf\xe3\x80\x81\xe3\x81\xbb\xe3\x81\xbc\xe9\x80\x8f\xe6\x98\x8e\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8",4929,148,0,5,2,True
10,"\xe5\xb2\xa9\xe3\x81\xae\xe3\x82\x88\xe3\x81\x86\xe3\x81\xab\xe3\x82\x82\xe8\xa6\x8b\xe3\x81\x88\xe3\x82\x8b\xe3\x81\x8c\xe3\x80\x81\xe6\xad\xb4\xe3\x81\xa8\xe3\x81\x97\xe3\x81\x9f\xe7\x94\x9f\xe7\x89\xa9\xe3\x80\x82\xe7\xa3\xa8\xe3\x81\x8d\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x81\xa8\xe7\x99\xbd\xe3\x81\x8f\xe7\xbe\x8e\xe3\x81\x97\xe3\x81\x84\xe5\x85\x89\xe6\xb2\xa2\xe3\x82\x92\xe6\x94\xbe\xe3\x81\xa4\xe3\x81\x9f\xe3\x82\x81\xe3\x80\x81\xe3\x80\x8c\xe6\xb5\xb7\xe3\x81\xae\xe5\xae\x9d\xe7\x9f\xb3\xe3\x80\x8d\xe3\x81\xa8\xe3\x82\x82\xe5\x91\xbc\xe3\x81\xb0\xe3\x82\x8c\xe3\x82\x8",5460,134,0,5,0,True
11,"\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa6\xe3\x83\x88\xe9\x87\xa3\xe3\x82\x8a\xe3\x81\xae\xe5\x85\xa5\xe9\x96\x80\xe9\xad\x9a\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe4\xba\xba\xe6\xb0\x97\xe3\x81\xae\xe9\xad\x9a\xe3\x80\x82\xe3\x81\xa0\xe3\x81\x8c\xe3\x80\x81\xe6\x8a\x80\xe3\x82\x92\xe6\xa5\xb5\xe3\x82\x81\xe3\x81\x9f\xe6\xbc\x81\xe5\xb8\xab\xe3\x82\x82\xe3\x80\x81\xe6\x99\xa9\xe5\xb9\xb4\xe3\x81\xaf\xe3\x81\x93\xe3\x81\xae\xe9\xad\x9a\xe3\x81\xa8\xe5\x90\x91\xe3\x81\x8d\xe5\x90\x88\xe3\x81\x86\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe5\xa5\xbd\xe3\x82\x80\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86",4930,134,0,5,2,True
12,"\xe3\x81\x94\xe3\x81\x8f\xe4\xb8\x80\xe8\x88\xac\xe7\x9a\x84\xe3\x81\xaa\xe3\x82\xaf\xe3\x83\xa9\xe3\x82\xb2\xe3\x80\x82\xe3\x82\xb7\xe3\x83\xa3\xe3\x83\xbc\xe3\x83\xac\xe3\x82\xa2\xe3\x83\xb3\xe3\x81\xae\xe5\x8d\x9a\xe7\x89\xa9\xe5\xad\xa6\xe8\x80\x85\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8a\xe3\x80\x81\xe4\xb9\x9d\xe6\xae\xb5\xe9\x9a\x8e\xe3\x81\xab\xe5\xa4\x89\xe6\x85\x8b\xe3\x81\x97\xe3\x81\xa4\xe3\x81\xa4\xe6\x88\x90\xe9\x95\xb7\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe8\xa7\xa3\xe6\x98\x8e\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8",4872,134,0,6,0,True
13,"\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xab\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe5\xb3\xb6\xe3\x81\xab\xe3\x81\x8a\xe3\x81\x84\xe3\x81\xa6\xe3\x80\x81\xe9\x99\xb8\xe5\xb0\x81\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe3\x82\xb4\xe3\x83\x93\xe3\x83\xbc\xe3\x81\xae\xe4\xb8\x80\xe7\xa8\xae\xe3\x80\x82\xe3\x82\xb4\xe3\x83\x93\xe3\x83\xbc\xe3\x81\xaf\xe6\xa3\xb2\xe6\x81\xaf\xe5\x9f\x9f\xe3\x81\xab\xe3\x82\x88\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xe5\xa4\x9a\xe6\xa7\x98\xe3\x81\xaa\xe8\x89\xb2\xe5\x90\x88\xe3\x81\x84\xe3\x81\xae\xe3\x82\x82\xe3\x81\xae\xe3\x81\x8c\xe3\x81\x84\xe3\x82\x8",4931,134,0,6,2,True
