0,0,0,0,0,0,0,False,False,False
1,1558,164,165,166,0,0,True,True,True
2,1559,167,168,329,0,0,True,True,True
3,1560,169,170,171,0,0,True,True,True
4,1561,172,173,174,0,0,True,True,True
5,1562,175,176,177,0,0,True,True,True
6,1563,178,179,180,0,0,True,True,True
7,1564,181,182,183,0,0,True,True,True
8,1565,184,185,0,0,0,True,True,True
9,1566,186,187,188,0,0,True,True,True
10,1567,189,190,191,0,0,True,True,True
11,1568,192,193,0,0,0,True,True,True
12,1569,194,195,196,0,0,True,True,True
13,1570,197,198,199,0,0,True,True,True
14,1571,200,201,202,0,0,True,True,True
15,1572,203,204,0,0,0,True,True,True
16,1573,205,206,0,0,0,True,True,True
17,1574,207,208,209,0,0,True,True,True
18,1575,210,211,212,0,0,True,True,True
19,1576,213,328,0,0,0,True,True,True
20,1577,216,217,218,0,0,True,True,True
21,1578,219,220,221,0,0,True,True,True
22,1579,222,223,224,0,0,True,True,True
23,1580,225,226,0,0,0,True,True,True
24,1581,227,228,229,0,0,True,True,True
25,1582,230,231,0,0,0,True,True,True
26,1583,232,233,0,0,0,True,True,True
27,1584,234,0,0,0,0,True,True,True
28,1585,235,0,0,0,0,True,True,True
29,1588,247,248,249,0,0,True,True,True
30,1589,250,251,252,0,0,True,True,True
31,1587,253,0,0,0,0,True,True,True
32,1586,254,0,0,0,0,True,True,True
33,1590,255,256,0,0,0,True,True,True
34,1591,308,309,310,0,0,True,True,True
35,1592,311,312,313,0,0,True,True,True
36,1593,314,315,0,0,0,True,True,True
37,1594,316,317,318,0,0,True,True,True
38,1595,319,320,321,0,0,True,True,True
39,1596,322,323,324,0,0,True,True,True
40,1597,325,326,327,0,0,True,True,True
41,0,0,0,0,0,0,False,False,False
42,0,0,0,0,0,0,False,False,False
43,0,0,0,0,0,0,False,False,False
44,0,0,0,0,0,0,False,False,False
45,0,0,0,0,0,0,False,False,False
46,0,0,0,0,0,0,False,False,False
47,0,0,0,0,0,0,False,False,False
48,0,0,0,0,0,0,False,False,False
49,0,0,0,0,0,0,False,False,False
50,0,0,0,0,0,0,False,False,False
