0,,0,5728,2,True
1,"Snow White",14999504,5729,2,True
2,"Ash Grey",11315362,5730,2,True
3,"Goobbue Grey",9013124,5731,2,True
4,"Slate Grey",6645093,5732,2,True
5,"Charcoal Grey",4736834,5733,2,True
6,"Soot Black",2828579,5734,2,True
7,"Rose Pink",15114134,5735,4,True
8,"Lilac Purple",8612201,5736,4,True
9,"Rolanberry Red",5969705,5737,4,True
10,"Dalamud Red",7871002,5738,4,True
11,"Rust Red",6431239,5739,4,True
12,"Wine Red",4527377,5740,4,True
13,"Coral Pink",13397086,5741,4,True
14,"Blood Red",9517863,5742,4,True
15,"Salmon Pink",14985866,5743,4,True
16,"Sunset Orange",12016685,5744,5,True
17,"Mesa Red",8206598,5745,5,True
18,"Bark Brown",6966071,5746,5,True
19,"Chocolate Brown",7224612,5747,5,True
20,"Russet Brown",5188895,5748,5,True
21,"Kobold Brown",3154203,5749,5,True
22,"Cork Brown",13209942,5750,5,True
23,"Qiqirn Brown",10055231,5751,5,True
24,"Opo-opo Brown",8084525,5752,5,True
25,"Aldgoat Brown",10651484,5753,5,True
26,"Pumpkin Orange",12940324,5754,5,True
27,"Acorn Brown",9328667,5755,5,True
28,"Orchard Brown",6570518,5756,5,True
29,"Chestnut Brown",4008205,5757,5,True
30,"Gobbiebag Brown",12166281,5758,5,True
31,"Shale Brown",9601388,5759,5,True
32,"Mole Brown",6378053,5760,5,True
33,"Loam Brown",4141865,5761,5,True
34,"Bone White",15455136,5762,6,True
35,"Ul Brown",12034928,5763,6,True
36,"Desert Yellow",14398551,5764,6,True
37,"Honey Yellow",16434731,5765,6,True
38,"Millioncorn Yellow",14982708,5766,6,True
39,"Coeurl Yellow",12355588,5767,6,True
40,"Cream Yellow",15914864,5768,6,True
41,"Halatali Yellow",10847280,5769,6,True
42,"Raisin Brown",4207377,5770,6,True
43,"Mud Green",5788208,5771,7,True
44,"Sylph Green",12303242,5772,7,True
45,"Lime Green",11251796,5773,7,True
46,"Moss Green",7369510,5774,7,True
47,"Meadow Green",9149539,5775,7,True
48,"Olive Green",4936242,5776,7,True
49,"Marsh Green",3290657,5777,7,True
50,"Apple Green",10204003,5778,7,True
51,"Cactuar Green",6652481,5779,7,True
52,"Hunter Green",2640684,5780,7,True
53,"Ochu Green",4219705,5781,7,True
54,"Adamantoise Green",6255960,5782,7,True
55,"Nophica Green",3886396,5783,7,True
56,"Deepwood Green",1976865,5784,7,True
57,"Celeste Green",9878969,5785,7,True
58,"Turquoise Green",4420210,5786,7,True
59,"Morbol Green",2049606,5787,7,True
60,"Ice Blue",11715790,5788,8,True
61,"Sky Blue",8630482,5789,8,True
62,"Seafog Blue",6586784,5790,8,True
63,"Peacock Blue",3893382,5791,8,True
64,"Rhotano Blue",1850708,5792,8,True
65,"Corpse Blue",9345964,5793,8,True
66,"Ceruleum Blue",5199718,5794,8,True
67,"Woad Blue",3094609,5795,8,True
68,"Ink Blue",1711911,5796,8,True
69,"Raptor Blue",5996480,5797,8,True
70,"Othard Blue",3102857,5798,8,True
71,"Storm Blue",2310514,5799,8,True
72,"Void Blue",1124676,5800,8,True
73,"Royal Blue",2568295,5801,8,True
74,"Midnight Blue",1579319,5802,8,True
75,"Shadow Blue",3618631,5803,8,True
76,"Abyssal Blue",3222871,5804,8,True
77,"Lavender Purple",8880046,5805,9,True
78,"Gloom Purple",5326176,5806,9,True
79,"Currant Purple",3288123,5807,9,True
80,"Iris Purple",12033724,5808,9,True
81,"Grape Purple",3877437,5809,9,True
82,"Lotus Pink",16699125,5810,9,True
83,"Colibri Pink",14457802,5811,9,True
84,"Plum Purple",7950956,5812,9,True
85,"Regal Purple",6697038,5813,9,True
86,,0,0,0,True
87,,0,0,0,True
88,,0,0,0,True
89,,0,0,0,True
90,,0,0,0,True
91,,0,0,0,True
92,,0,0,0,True
93,,0,0,0,True
94,,0,0,0,True
95,,0,0,0,True
96,,0,0,0,True
97,,0,0,0,True
98,,0,0,0,True
99,,0,0,0,True
100,,0,0,0,True
101,"Pure White",16382196,8732,10,True
102,"Jet Black",1973790,8733,10,True
103,"Pastel Pink",16632006,8734,10,True
104,"Dark Red",3283225,8735,0,True
105,"Dark Brown",2629916,8736,0,True
106,"Pastel Green",12242858,8737,10,True
107,"Dark Green",1387564,8738,0,True
108,"Pastel Blue",9872601,8739,10,True
109,"Dark Blue",1187629,8740,0,True
110,"Pastel Purple",12301786,8741,10,True
111,"Dark Purple",2301990,8742,0,True
112,"Metallic Silver",10987431,8743,10,True
113,"Metallic Gold",15590973,8744,10,True
114,"Metallic Red",11935051,8745,10,True
115,"Metallic Orange",14978095,8746,0,True
116,"Metallic Yellow",16046662,8747,0,True
117,"Metallic Green",2271063,8748,10,True
118,"Metallic Sky Blue",6214886,8749,0,True
119,"Metallic Blue",5264089,8750,10,True
120,"Metallic Purple",10708674,8751,0,True
