0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,0,0,65581,65581,65581,3735553,65581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,0,0,262189,262189,262189,3735553,262189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,0,0,458797,458797,458797,3735553,458797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,21474967953,0,5570574,327696,65536,3866634,4390925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,25770000785,0,5701646,1179664,65536,3997706,4521997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,4295623057,0,9240592,1966096,65536,4456458,4784141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,0,0,9895952,2424848,65536,3932163,5898253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,0,0,786456,3145744,65536,4456451,6160397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,0,0,196653,196653,196653,3735553,196653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,0,0,393261,393261,393261,3735553,393261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11,0,0,589869,589869,589869,3735553,589869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,12887457993,4295360613,7340045,196618,6815749,3735562,8192010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,17179934922,25770328165,8192013,720906,7667717,3997706,8257546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
14,4296016073,21475229797,12517386,2359306,9109509,5177354,8323082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15,0,0,13500426,2621450,9175045,5046282,9830410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
16,0,0,13107210,3407882,9568261,5439498,9895946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,0,0,131117,131117,131117,3735553,131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,0,0,327725,327725,327725,3735553,327725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19,0,0,524333,524333,524333,3735553,524333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20,34359935477,0,10354692,524297,6553609,65545,65545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
21,21474902517,0,10682372,851977,6881289,4915209,10092553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,4295492085,0,14352393,1507337,7274505,4980745,10158089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
23,0,0,14024713,2490377,7340041,5046281,10223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24,0,0,16384009,4194313,8519689,5701641,12582921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,12884967825,0,8585231,1703951,5111816,3735567,5898255,0,0,0,0,0,0,0,75,75,75,75,75,0,0,0,0,0,False
26,8591966609,0,7536655,393231,65544,65551,4915215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,8590001836,0,1441812,196728,196728,196728,196728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
28,4295034540,0,262164,1966114,7536647,4063237,10027013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
29,8590267973,0,2097182,131152,3080205,65616,65616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
30,8590005829,0,65566,3342366,65536,3604484,7340036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,12884972525,0,131145,131145,131145,131145,65609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
32,8590005229,0,3604501,589826,5898242,3538946,7929858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,12884972625,0,131148,131148,65612,65612,131148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
34,8590005329,0,9961476,262146,5898242,5373954,7929858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
35,12884974625,0,65559,1703942,7536645,65606,65606,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,False
