0,1,0,0,0,0
1,1,0,0,0,0
2,1,1060,1619,1,2
3,1,1060,1691,1,2
4,1,1060,1761,1,2
5,1,1060,1830,1,2
6,1,1060,1903,1,2
7,1,1060,2008,1,2
8,1,1060,2114,1,2
9,1,1060,2154,1,2
10,1,1060,9191,1,2
11,1,1770,1630,4,2
12,1,1770,1703,4,2
13,1,1770,1773,4,2
14,1,1770,1842,4,2
15,1,1770,1912,4,2
16,1,1770,2018,4,2
17,1,1770,2074,4,2
18,1,1770,2163,4,2
19,1,1770,9200,4,2
20,1,1770,10420,4,2
21,1,1770,10482,4,2
22,1,1770,10544,4,2
23,1,2970,1646,6,2
24,1,2970,1714,6,2
25,1,2970,1784,6,2
26,1,2970,1853,6,2
27,1,2970,1923,6,2
28,1,2970,2029,6,2
29,1,2970,2127,6,2
30,1,2970,2172,6,2
31,1,2970,9207,6,2
32,1,2970,10423,6,2
33,1,2970,10485,6,2
34,1,2970,10547,6,2
35,1,3530,1654,7,2
36,1,3530,1721,7,2
37,1,3530,1791,7,2
38,1,3530,1790,7,2
39,1,3530,1859,7,2
40,1,3530,1860,7,2
41,1,3530,1929,7,2
42,1,3530,2034,7,2
43,1,3530,2085,7,2
44,1,3530,2086,7,2
45,1,3530,2179,7,2
46,1,3530,9212,7,2
47,1,3530,10426,7,2
48,1,3530,10488,7,2
49,1,3530,10550,7,2
50,1,4200,1726,8,2
51,1,4200,1794,8,2
52,1,4200,1865,8,2
53,1,4200,1935,8,2
54,1,4200,2037,8,2
55,1,4200,2091,8,2
56,1,4200,2182,8,2
57,1,4200,9217,8,2
58,1,4200,10429,8,2
59,1,4200,10491,8,2
60,1,4200,10553,8,2
61,1,7040,1668,9,2
62,1,7040,1738,9,2
63,1,7040,1808,9,2
64,1,7040,1877,9,2
65,1,7040,1947,9,2
66,1,7040,1990,9,2
67,1,7040,2100,9,2
68,1,7040,2197,9,2
69,1,7040,2198,9,2
70,1,7040,9222,9,2
71,1,7040,10432,9,2
72,1,7040,10494,9,2
73,1,7040,10556,9,2
74,1,680,2716,1,3
75,1,1040,3048,1,3
76,1,660,3566,1,3
77,1,730,3797,1,3
78,1,1390,3073,2,3
79,1,1390,3072,2,3
80,1,970,3815,2,3
81,1,970,3814,2,3
82,1,970,3816,2,3
83,1,560,3994,2,3
84,1,540,4437,2,3
85,1,1520,2253,3,3
86,1,1470,3084,3,3
87,1,1470,3082,3,3
88,1,1470,3085,3,3
89,1,1470,3083,3,3
90,1,1050,3592,3,3
91,1,1080,3359,3,3
92,1,1080,3360,3,3
93,1,720,4319,3,3
94,1,1050,3593,3,3
95,1,1050,3591,3,3
96,1,1280,2761,4,3
97,1,1960,3113,4,3
98,1,1960,3114,4,3
99,1,1960,3112,4,3
100,1,1360,3375,4,3
101,1,1210,4123,4,3
102,1,1620,3393,5,3
103,1,1620,3392,5,3
104,1,1620,3391,5,3
105,1,1110,4027,5,3
106,1,1190,4229,5,3
107,1,2540,2266,6,3
108,1,1960,3633,6,3
109,1,1960,3635,6,3
110,1,1960,3634,6,3
111,1,1710,4128,6,3
112,1,3380,2275,7,3
113,1,3280,3156,7,3
114,1,3280,3155,7,3
115,1,3280,3154,7,3
116,1,2710,3876,7,3
117,1,2710,3877,7,3
118,1,2710,3875,7,3
119,1,1710,4355,7,3
120,1,4020,2283,8,3
121,1,4020,2284,8,3
122,1,2860,2843,8,3
123,1,2860,2842,8,3
124,1,2860,2845,8,3
125,1,2860,2844,8,3
126,1,3040,3437,8,3
127,1,3040,3436,8,3
128,1,3040,3438,8,3
129,1,2500,4252,8,3
130,1,1900,4490,8,3
131,1,1900,4491,8,3
132,1,2010,4495,8,3
133,1,4800,2917,9,3
134,1,7340,3246,9,3
135,1,4650,3703,9,3
136,1,5100,3924,9,3
137,5,60,5594,1,1
138,5,170,5595,1,1
139,5,350,5596,1,1
140,1,120,4564,1,1
141,1,290,4566,1,1
142,5,1000,7796,1,1
143,1,2000,6017,1,1
144,1,250,5881,1,1
145,1,1010,4568,2,1
146,1,1710,4567,2,1
147,1,1440,4632,3,1
148,1,1440,4633,3,1
149,5,690,5597,4,1
150,5,1150,5598,4,1
151,5,1725,10386,9,1
152,1,4000,6020,5,1
153,1,2850,4561,5,1
154,1,6000,6021,6,1
155,1,2300,4634,7,1
156,1,2300,4635,7,1
157,1,2730,4636,8,1
158,1,8000,6022,8,1
159,1,500,6141,8,1
160,1,1000,7060,8,1
161,1,1500,7059,8,1
162,1,5050,6526,8,1
163,1,6900,6553,8,1
164,1,8300,6538,8,1
165,1,6700,6556,8,1
166,1,9070,6545,8,1
167,1,1100,6662,8,1
168,1,4900,6656,8,1
169,1,6800,6470,8,1
170,10,200,6151,9,1
171,10,200,6153,9,1
172,10,200,6154,9,1
173,1,200,5530,9,1
174,1,200,5531,9,1
175,1,200,5502,9,1
176,1,200,5501,9,1
177,1,200,5261,9,1
178,1,200,5119,9,1
179,1,200,5274,9,1
180,1,200,5532,9,1
181,1,1500,7596,9,1
182,1,1500,7597,9,1
183,1,1500,7598,9,1
184,1,1500,7599,9,1
185,1,1500,7600,9,1
186,1,1500,7601,9,1
187,1,450,7806,9,1
188,10,300,7602,9,1
189,10,300,7603,9,1
190,10,300,7604,9,1
191,10,300,7605,9,1
192,1,2250,9367,9,1
193,1,2250,9368,9,1
194,1,2250,9370,9,1
195,9,2250,9366,9,1
196,9,2250,9369,9,1
197,9,2250,9371,9,1
198,9,2250,9372,9,1
199,1,20000,6170,9,1
200,1,48000,7799,9,1
201,1,19150,7095,9,1
202,1,10950,7133,9,1
203,1,10950,7143,9,1
204,1,14470,6600,9,1
205,1,20000,9539,9,1
206,1,4000,10124,9,1
207,1,600,10112,9,1
208,1,600,10113,9,1
209,1,600,10114,9,1
210,1,600,10115,9,1
211,1,600,10116,9,1
212,1,600,10117,9,1
213,1,600,10118,9,1
214,1,600,10119,9,1
215,1,600,10120,9,1
216,1,600,10121,9,1
217,1,600,10122,9,1
218,1,0,0,0,0
219,1,0,0,0,0
220,1,1060,1618,1,2
221,1,1060,1690,1,2
222,1,1060,1760,1,2
223,1,1060,1829,1,2
224,1,1060,1902,1,2
225,1,1060,2007,1,2
226,1,1060,2113,1,2
227,1,1060,2153,1,2
228,1,1060,9190,1,2
229,1,1770,1629,4,2
230,1,1770,1702,4,2
231,1,1770,1772,4,2
232,1,1770,1841,4,2
233,1,1770,1911,4,2
234,1,1770,2017,4,2
235,1,1770,2073,4,2
236,1,1770,2162,4,2
237,1,1770,9199,4,2
238,1,1770,10419,4,2
239,1,1770,10481,4,2
240,1,1770,10543,4,2
241,1,2970,1645,6,2
