0,,,,,0,0,0,0,0,0
1,"\xe4\xba\x8c\xe7\xad\x89\xe7\x89\x99\xe5\x85\xb5",,,,0,0,0,0,0,0
2,"\xe4\xb8\x80\xe7\xad\x89\xe7\x89\x99\xe5\x85\xb5",,,,0,0,0,0,0,0
3,"\xe4\xb8\x8a\xe7\xad\x89\xe7\x89\x99\xe5\x85\xb5",,,,0,0,0,0,0,0
4,"\xe7\x89\x99\xe5\x85\xb5\xe9\x95\xb7",,,,0,0,0,0,0,0
5,"\xe7\x89\x99\xe4\xbc\x8d\xe9\x95\xb7",,,,0,0,0,0,0,0
6,"\xe7\x89\x99\xe8\xbb\x8d\xe6\x9b\xb9",,,,0,0,0,0,0,0
7,"\xe7\x89\x99\xe6\x9b\xb9\xe9\x95\xb7",,,,0,0,0,0,0,0
8,"\xe5\x87\x86\xe7\x89\x99\xe5\xa3\xa",,,,0,0,0,0,0,0
9,"\xe5\xb0\x91\xe7\x89\x99\xe5\xa3\xa",,,,0,0,0,0,0,0
10,"\xe4\xb8\xad\xe7\x89\x99\xe5\xa3\xa",,,,0,0,0,0,0,0
11,"\xe5\xa4\xa7\xe7\x89\x99\xe5\xa3\xa",,,,0,0,0,0,0,0
12,"\xe5\xb0\x91\xe7\x89\x99\xe4\xbd\x90",,,,0,0,0,0,0,0
13,"\xe4\xb8\xad\xe7\x89\x99\xe4\xbd\x90",,,,0,0,0,0,0,0
14,"\xe5\xa4\xa7\xe7\x89\x99\xe4\xbd\x90",,,,0,0,0,0,0,0
15,"\xe5\x87\x86\xe7\x89\x99\xe5\xb0\x86",,,,0,0,0,0,0,0
16,"\xe5\xb0\x91\xe7\x89\x99\xe5\xb0\x86",,,,0,0,0,0,0,0
17,"\xe4\xb8\xad\xe7\x89\x99\xe5\xb0\x86",,,,0,0,0,0,0,0
18,"\xe5\xa4\xa7\xe7\x89\x99\xe5\xb0\x86",,,,0,0,0,0,0,0
19,"\xe8\x9b\x87\xe5\xb0\x86",,,,0,0,0,0,0,0
