0,,0,0,0,0,0,True
1,"M\xc3\xbcndlichen \xc3\x9cberlieferungen zufolge k\xc3\xb6nnen diese schleimigen Algen auf hoher See angeblich bis zu einem Malm lang werden.",4776,128,0,4,0,True
2,"Diesen braunen Krustentieren wird nachgesagt, dass sie so leicht zu fangen sind, dass man nicht einmal einen K\xc3\xb6der braucht. Sie schnappen nach allem, was ihnen vor die Scheren kommt.",4925,148,0,2,2,True
3,"Kopf, Bauch und Schwanzflosse dieses Fisches nehmen w\xc3\xa4hrend der Brutzeit hell leuchtende Farben an. Er ist daher vor allem als Zierfisch \xc3\xbcberaus beliebt.",4926,134,0,3,2,True
4,"Dieser Fisch ist wesentlicher Bestandteil des Speiseplans vieler Raubfische, die in der Nahrungskette \xc3\xbcber ihm angesiedelt sind. Besonders Hochseeangler kennen sich daher sehr gut mit seinen Eigenheiten aus.",4869,134,0,3,0,True
5,"Seitdem ein Qiqirn auf dem Deck eines Schiffes ein verwestes Exemplar dieses kleinen Salzwasserfisches gefunden und f\xc3\xbcr exquisit befunden hat, steigt dessen Nachfrage unaufh\xc3\xb6rlich. Mittlerweile aber eher die in Salz eingelegte Variante.",4870,134,0,3,0,True
6,"Wenn man einem Volksm\xc3\xa4rchen aus Coerthas Glauben schenken mag, war dieser S\xc3\xbc\xc3\x9fwasserfisch fr\xc3\xbcher ein wahrer Sonnenanbeter, wurde aber aufgrund seiner Arroganz von den G\xc3\xb6ttern zu einem Leben nahe dem dunklen Seeboden verbannt, wo er seither sein Dasein fristet.",4927,148,0,4,2,True
7,"Dieser Katfisch reibt seine R\xc3\xbcckenflosse an seinen Gr\xc3\xa4ten, wenn er von einem Angler gefangen wird, was einen leisen aber distinktiven Ton verursacht, der sich wie ein Klageger\xc3\xa4usch anh\xc3\xb6rt. Er l\xc3\xb6st damit bei so manchem Angler ein starkes Gef\xc3\xbchl des Mitleids aus. ",4928,134,0,4,2,True
8,"Diesen kleinen Krebs findet man sehr oft als Zutat in Eint\xc3\xb6pfen oder als K\xc3\xb6der an Angelhaken vor.",4871,134,0,4,0,True
9,"Diese wei\xc3\x9fen Krustentiere leben f\xc3\xbcr gew\xc3\xb6hnlich dort, wo sie nicht der Sonne ausgesetzt sind. Speziell nach der H\xc3\xa4utung sind ihre K\xc3\xb6rper sogar fast durchsichtig. ",4929,148,0,5,2,True
10,"Obwohl diese wei\xc3\x9fe Koralle oft aussieht wie ein Teil des Riffgesteins, ist sie doch eindeutig ein lebender Organismus. Aufgrund ihres entz\xc3\xbcckenden, wei\xc3\x9fen Glanzes wird sie oft als Juwel der See bezeichnet.",5460,134,0,5,0,True
11,"Diese S\xc3\xbc\xc3\x9fwasserforelle ist ein perfekter Einstieg in die Welt des Forellenfischens. Das hei\xc3\x9ft aber noch lange nicht, dass erfahrene Angler sie nicht genauso zu sch\xc3\xa4tzen wissen.",4930,134,0,5,2,True
12,"Laut Naturforschern aus Sharlayan durchlebt diese Qualle neun verschiedene Entwicklungsstadien.",4872,134,0,6,0,True
13,"Diese Grundel schwimmt gerne Fl\xc3\xbcsse hinauf, um zu laichen. Sie kann je nach Fanggrund die mannigfaltigsten F\xc3\xa4rbungen aufweisen. ",4931,134,0,6,2,True
14,"Diese schneckenartige Kreatur gilt nicht unbedingt als Inbegriff der Sch\xc3\xb6nheit, wird aber auf der Insel Mazlaya und der \xc3\xb6stlichen Inselnation von Thavnair \xc3\xa4u\xc3\x9ferst gerne in getrockneter Form verzehrt.",4873,135,0,7,0,True
15,"Dieser Hering dreht seine Runden in Hafenn\xc3\xa4he, weshalb er auch so leicht gefangen werden kann. In Ufern\xc3\xa4he der Hafenstadt Limsa Lominsa scheint es ihm am besten zu gefallen.",4874,134,0,7,0,True
16,"Dieser \xc3\xa4u\xc3\x9ferst aggressive Fisch hat schon so manches Mal an Tieren oder sogar Kindern genagt, die sich in seine Hoheitsgew\xc3\xa4sser gewagt haben. Als Schmorbraten zubereitet ist er allerdings eher weniger gef\xc3\xa4hrlich, daf\xc3\xbcr aber umso delikater.",4932,148,0,7,2,True
17,"Die Larven dieser tiefroten Krustentiere sind \xc3\xbcberraschenderweise blau. In den fortgeschritteneren Wachstumsphasen setzt sich dann allerdings der Rotton immer weiter durch.",4933,137,0,8,2,True
18,"Eine schmackhafte Muschel, die besonders in k\xc3\xbcstennahen Gebieten in allerlei Rezepten der h\xc3\xa4uslichen K\xc3\xbcche auftaucht.",4875,135,0,8,0,True
19,"Dieser S\xc3\xbc\xc3\x9fwasserfisch versteckt sich jede Nacht in selbst gegrabenen L\xc3\xb6chern vor Raubfischen. Deshalb wird er in La Noscea auch \xe2\x80\x9eFeiglingsfisch\xe2\x80\x9c genannt.",4934,134,0,8,2,True
20,"Sehr beliebter Zierfisch bei der Oberschicht Ul'dahs, die fast alles mag, was goldenen Glanz besitzt. Des weiteren besitzt dieser sch\xc3\xb6n anzusehende Fisch ein schwach ausgepr\xc3\xa4gtes Streifenmuster.",4876,134,0,9,0,True
21,"Dieser lange, glitschige Fisch wird besonders gerne von den Lalafell gegessen, die Ackerbau betreiben. Ob es wohl an seinem eigent\xc3\xbcmlichen Schlammgeruch liegt? ",4935,152,0,9,3,True
