0,,,0,0,0,0
1,"\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xac\xe3\x83\x83\xe3\x83\x88","\xe3\x83\xab\xe3\x83\xbc\xe3\x83\xab\xe3\x82\x92\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xa7\xe6\xb1\xba\xe5\xae\x9a\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,0,0,0
2,"\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\xab\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3","\xe3\x81\x8a\xe4\xba\x92\xe3\x81\x84\xe3\x81\xab\xe5\x85\xa8\xe3\x81\xa6\xe3\x81\xae\xe6\x89\x8b\xe6\x9c\xad\xe3\x82\x92\xe5\x85\xac\xe9\x96\x8b\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1000,3,0,0
3,"\xe3\x82\xb9\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3","\xe3\x81\x8a\xe4\xba\x92\xe3\x81\x84\xe3\x81\xab\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xab\xe9\x81\xb8\xe3\x81\xb0\xe3\x82\x8c\xe3\x81\x9f\xe6\x89\x8b\xe6\x9c\xad3\xe6\x9e\x9a\xe3\x82\x92\xe5\x85\xac\xe9\x96\x8b\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1166,2,0,0
4,"\xe3\x82\xbb\xe3\x82\xa4\xe3\x83\xa0","\xe9\x85\x8d\xe7\xbd\xae\xe3\x81\x99\xe3\x82\x8b\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xae2\xe8\xbe\xba\xe4\xbb\xa5\xe4\xb8\x8a\xe3\x81\x8c\xe3\x80\x81\xe9\x9a\xa3\xe6\x8e\xa5\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xa8\xe5\x90\x8c\xe3\x81\x98\xe6\x95\xb0\xe5\x80\xa4\xe3\x81\xa7\xe3\x81\x82\xe3\x82\x8c\xe3\x81\xb0\xe9\x9a\xa3\xe6\x8e\xa5\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x82\x92\xe6\x94\xaf\xe9\x85\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe3\x80\x82",666,0,0,0
5,"\xe3\x82\xb5\xe3\x83\x89\xe3\x83\xb3\xe3\x83\x87\xe3\x82\xb9","\xe5\xaf\xbe\xe6\x88\xa6\xe7\xb5\x90\xe6\x9e\x9c\xe3\x81\x8c\xe3\x83\x89\xe3\x83\xad\xe3\x83\xbc\xe3\x81\xae\xe5\xa0\xb4\xe5\x90\x88\xe3\x80\x81\xe3\x81\x9d\xe3\x82\x8c\xe3\x81\x9e\xe3\x82\x8c\xe3\x81\x8c\xe6\x94\xaf\xe9\x85\x8d\xe3\x81\x97\xe3\x81\x9f\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xa7\xe3\x83\x87\xe3\x83\x83\xe3\x82\xad\xe3\x82\x92\xe6\xa7\x8b\xe6\x88\x90\xe3\x81\x97\xe3\x81\xa6\xe5\x86\x8d\xe6\x88\xa6\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1333,0,0,0
6,"\xe3\x83\x97\xe3\x83\xa9\xe3\x82\xb9","\xe9\x85\x8d\xe7\xbd\xae\xe3\x81\x99\xe3\x82\x8b\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xae2\xe8\xbe\xba\xe4\xbb\xa5\xe4\xb8\x8a\xe3\x81\xa8\xe3\x80\x81\xe9\x9a\xa3\xe6\x8e\xa5\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xae\xe6\x95\xb0\xe5\x80\xa4\xe3\x81\xae\xe5\x92\x8c\xe3\x81\x8c\xe7\xad\x89\xe3\x81\x97\xe3\x81\x84\xe5\xa0\xb4\xe5\x90\x88\xe3\x80\x81\xe9\x9a\xa3\xe6\x8e\xa5\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x82\x92\xe6\x94\xaf\xe9\x85\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe3\x80\x82",666,0,0,0
7,"\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x83\x8f\xe3\x83\xb3\xe3\x83\x89","\xe3\x81\x8a\xe4\xba\x92\xe3\x81\x84\xe3\x81\xab\xe3\x80\x81\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xab\xe7\x99\xbb\xe9\x8c\xb2\xe6\xb8\x88\xe3\x81\xbf\xe3\x81\xae\xe5\x85\xa8\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\x8b\xe3\x82\x89\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xab\xe9\x81\xb8\xe3\x81\xb0\xe3\x82\x8c\xe3\x81\x9f5\xe6\x9e\x9a\xe3\x81\xae\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xa7\xe5\xaf\xbe\xe6\x88\xa6\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1000,0,0,0
8,"\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x80\xe3\x83\xbc","\xe3\x81\x8a\xe4\xba\x92\xe3\x81\x84\xe3\x81\xab\xe3\x80\x81\xe3\x83\x87\xe3\x83\x83\xe3\x82\xad\xe3\x81\xab\xe3\x82\xbb\xe3\x83\x83\xe3\x83\x88\xe3\x81\x97\xe3\x81\x9f\xe9\xa0\x86\xe7\x95\xaa\xe3\x81\xa7\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x82\x92\xe4\xbd\xbf\xe3\x81\x84\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1666,9,0,0
9,"\xe3\x82\xab\xe3\x82\xaa\xe3\x82\xb9","\xe3\x81\x8a\xe4\xba\x92\xe3\x81\x84\xe3\x81\xab\xe3\x80\x81\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa0\xe3\x81\xab\xe6\xb1\xba\xe3\x82\x81\xe3\x82\x89\xe3\x82\x8c\xe3\x81\x9f\xe9\xa0\x86\xe7\x95\xaa\xe3\x81\xa7\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89\xe3\x82\x92\xe4\xbd\xbf\xe3\x81\x84\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",1433,8,0,0
