0,,0,0,0,0,0,True
1,"This dark green variety of seaweed found in all five of Eorzea's seas has been known to grow up to a malm (1760 yalms) in length.",4776,128,0,4,0,True
2,"A brown-carapaced freshwater crustacean commonly found in the rivers and lakes of Aldenard. So eager are crayfish to grasp at anything that may happen by, fishers boast that they need not even bait their lines to catch the creatures.",4925,148,0,2,2,True
3,"When spawning, the head, belly, and tail of this common freshwater fish take on a vibrant red hue\xe2\x94\x80a color which, across Eorzea, traditionally represents happiness and longevity. Because of this, chubs are often given as gifts to newlyweds.",4926,134,0,3,2,True
4,"A vividly striped saltwater fish commonly found in the Strait of Merlthor. The gobies are situated near the bottom of the food chain and feed a great deal of larger species. This makes the fish an ideal choice for mooching.",4869,134,0,3,0,True
5,"For many generations, Lominsan anchovies were not actively caught, due to their insignificant size. However, after a Qiqirn deckhand discovered one rotting in the corner of the bilge hold on a fishing vessel and found it to be sublime, the demand for salt-cured Lominsan anchovies has risen dramatically.",4870,134,0,3,0,True
6,"A brightly striped freshwater fish native to the rivers and lakes of the Coerthas and Mor Dhona regions. Coerthan legend states that the striped goby was not always a fish, but once a brightly plumed bird cast to the bottom of the seas by the Fury for flying too near Her realm.",4927,148,0,4,2,True
7,"An undersized variety of catfish found in still, swampy waters across Aldenard. The Padjali name for this fish is \xe2\x80\x9cgee-gee,\xe2\x80\x9d supposedly taken from the grinding sound created when it moves its fins.",4928,134,0,4,2,True
8,"A common saltwater shrimp found in the plankton-rich waters of the Sea of Jade. Boiled in seawater and topped with a squeeze of fresh Thanalan sun lemon is the preferred method of preparation.",4871,134,0,4,0,True
9,"A white-carapaced freshwater crustacean commonly found living in caves or deep lakes where sunlight is absent. After molting, the new shell is so thin and transparent that one can see the creature's organs.",4929,148,0,5,2,True
10,"A piece of sharp coral native to the shallow seas all along Eorzea's coastlines. A literal treasure of the deep, white coral has been used for ages in not only jewelry, but sculptures and other works of art.",5460,134,0,5,0,True
11,"Unlike other freshwater trout, which make their habitat in swift-flowing rivers, the silver princess trout prefers the relative seclusion of inland lakes. This has made the wavekin a favorite amongst recreational fishers who seek a more relaxing pastime.",4930,134,0,5,2,True
12,"A semi-transparent jellyfish commonly found in the Strait of Merlthor, where it goes through nine separate stages of development before reaching adulthood.",4872,134,0,6,0,True
13,"A hardy species, the dusk goby can survive not only in freshwater, but also the mouths of rivers, where the tides can bring saltwater malms inland. Depending on the salt content of the water it lives in, the color of its scales can vary from a deep amber to a golden orange.",4931,134,0,6,2,True
14,"A purple, spiny, slug-like creature found in the shallows off of the island of Mazlaya, and treasured in the Far East as a delicacy.",4873,135,0,7,0,True
15,"This particular variety of herring will gather in busy harbors such as Limsa Lominsa's Galadion Bay to feed on the small sea creatures which consume the waste dumped from ships.",4874,134,0,7,0,True
16,"A fierce freshwater fish most commonly found in Gridania's Jadeite Flood and Black Tea Brook. Though not large or strong enough to inflict any real damage, pipira will bite the ankles of anyone who steps near them.",4932,148,0,7,2,True
17,"A scarlet-carapaced freshwater crustacean commonly found in the streams and lakes of Vylbrand. The wavekin, however, is not born crimson\xe2\x94\x80its shell slowly turning from blue to grey to brown to red as it ages.",4933,137,0,8,2,True
18,"A bivalved mollusk native to the island of Bianaq, but found in all the five seas. Its rich, nutty flavor, in addition to its wide availability, have seen the vongola clam become a common addition to chowders and stews across Eorzea.",4875,135,0,8,0,True
19,"Each night, this freshwater fish will use its fins to dig a shallow burrow in river or lake beds, where it will sleep, relatively safe from predators. Because of this characteristic, La Noscean fishers often playfully refer to the wavekin by another name\xe2\x94\x80the \xe2\x80\x9ccravenfish.\xe2\x80\x9d",4934,134,0,8,2,True
20,"A colorful saltwater fish commonly found in the warm seas around the island of Bianaq. Not known for its flavor, the wavekin is most often put on display in aquariums.",4876,134,0,9,0,True
21,"This long, thin, brass-colored freshwater fish is believed to be native to the rivers and lakes of the Yafaem Saltmoor. The thick coat of protective slime covering the loach's body discourages most predators from feeding on the tiny wavekin...most predators, that is, except hungry Lalafellin farmers who consider the brass loach a delicacy.",4935,152,0,9,3,True
22,"Legend states that once a normal fish, the flounder was stepped upon by the Wanderer during one of His journeys, and left for dead. Upon finding the fish, the Navigator succeeded in breathing life back into the denizen of the deep, but could not restore it from its new flattened form.",4877,135,0,10,0,True
23,"Large schools of these dark silver fish can be found in the White Maiden and her tributaries. Their tendency to gather in great numbers makes them quite easy to catch, and as such they have been a staple for those living in the Twelveswood since the time of the first settlers.",4936,148,0,10,2,True
24,"A tiny freshwater fish native to the lakes and rivers fed by runoff from Abalathia's Spine. Too small to fillet, the fish are usually tossed into stewpots and eaten whole.",4937,155,0,35,2,True
25,"Commonly found in sea caves and grottoes, the eyes of this freshwater fish regressed long ago, earning the specimen its name. As it has lost its ability of sight, it catches its prey, rather, by sensing changes in the flow of the water around it.",4938,135,0,31,3,True
26,"A small bluish-grey crab found in tide pools along the La Noscean coast. Their tendency to cut fishing lines and steal bait from hooks makes these wavekin despised by fishers.",4878,135,0,12,0,True
27,"An amphibious fish which can survive for bells out of water as long as its skin remains moist. When on land, the mudskipper uses its pectoral fins to \xe2\x80\x9cwander\xe2\x80\x9d about in search of shelter. Because of this trait, the fish is sometimes associated with the god Oschon.",4939,140,0,13,3,True
28,"Found in the crystal-clear rivers and lakes of Mor Dhona and Coerthas, this fish's scales reflect all seven colors of the rainbow, making it difficult to locate in the water.",4940,155,0,15,2,True
29,"A tiny freshwater crustacean commonly found in rivers throughout Eorzea. Known to feed on dead fish and algae, it is believed that if the river crab were ever to disappear, the realm's waters would quickly become fouled with corruption.",4941,152,0,15,2,True
30,"A striped saltwater fish indigenous to the cold northern waters of the Bloodbrine Sea. The name \xe2\x80\x9ctiger\xe2\x80\x9d is said to have been taken from a similarly striped beast native to the faraway jungles of Othard.",4879,135,0,15,0,True
31,"A beautiful blue freshwater fish known for its violent disposition. When put in a pond or tank with another of its species, the two will battle each other until one is dead.",4942,148,0,16,3,True
32,"This saltwater wavekin, most commonly found in the shallows of the Strait of Merlthor, is protected by a hard shell resembling a helmet. Renowned naturalist (assistant) Atelloune claims that (after slaying a few score) the shells share a similarity to those of diremites, and that therefore the two species must be related.",4880,135,0,16,0,True
33,"A common freshwater fish found in rivers and lakes in almost every corner of Eorzea. A staple for many of the realm's smallfolk.",4943,140,0,17,3,True
34,"Believed to have hitched a ride on the hull of a trade ship, the acorn snail is an invasive species originally from the New World, far to the west. As it has few natural predators in Eorzea, its numbers have exploded in recent years.",4944,140,0,17,2,True
35,"Also known as the milk of the sea, these tasty bivalve mollusks can be found on sea rocks all around Eorzea, but it is said the plumpest, most succulent grow in the nutrient-rich waters of the Rothlyt Sound.",4881,135,0,17,0,True
