2500,"Coerthischer Fischer-Almanach",0,0,3,18
2501,"Dravanischer Fischer-Almanach",1,0,3,18
2502,"Abalathischer Fischer-Almanach",2,0,3,18
2503,,0,0,0,0
2504,,0,0,0,0
2505,,0,0,0,0
2506,,0,0,0,0
2507,,0,0,0,0
2000,"Coerthischer Bergbau-Almanach",0,2000,1,16
2001,"Coerthischer Bergbau-Almanach",0,2000,1,16
2002,"Coerthischer Botanik-Almanach",0,2000,2,17
2003,"Coerthischer Botanik-Almanach",0,2000,2,17
2004,"Dravanischer Bergbau-Almanach",1,2000,1,16
2005,"Dravanischer Bergbau-Almanach",1,2000,1,16
2006,"Dravanischer Botanik-Almanach",1,2000,2,17
2007,"Dravanischer Botanik-Almanach",1,2000,2,17
2008,"Abalathischer Bergbau-Almanach",2,2000,1,16
2009,"Abalathischer Bergbau-Almanach",2,2000,1,16
2010,"Abalathischer Botanik-Almanach",2,2000,2,17
2011,"Abalathischer Botanik-Almanach",2,2000,2,17
2012,,0,0,0,0
2013,,0,0,0,0
2014,,0,0,0,0
2015,,0,0,0,0
