0,0,0,0,False
1,4785,66501,2,False
2,4777,66502,2,False
3,4778,66503,2,False
4,4782,66504,2,False
5,4804,66505,2,False
6,4787,66506,2,False
7,4821,66507,2,False
8,4788,66508,2,False
9,4789,66509,2,False
10,6148,66510,2,False
11,4809,66551,3,False
12,4808,66552,3,False
13,4810,66553,3,False
14,4811,66554,3,False
15,4812,66555,3,False
16,4814,66556,3,False
17,6146,66557,3,False
18,4815,66558,3,False
19,6147,66559,3,False
20,4816,66560,3,False
21,4829,66601,1,False
22,5539,66602,1,False
23,4830,66603,1,False
24,4835,66604,1,False
25,4836,66605,1,False
26,5542,66606,1,False
27,5346,66607,1,False
28,4837,66608,1,False
29,5543,66609,1,False
30,4842,66610,1,False
31,7768,66651,1,False
32,7769,66652,1,False
33,7770,66653,1,False
34,7602,66654,1,False
35,7603,66655,2,False
36,7604,66656,3,False
37,7592,66657,3,False
38,7593,66661,2,False
39,7591,66660,1,False
40,7773,66701,3,True
41,7774,66702,1,True
42,7775,66703,3,True
43,7776,66704,1,True
44,7894,66511,4,False
45,7895,66512,4,False
46,7897,66513,4,False
47,7898,66508,4,False
48,7900,66510,4,False
49,8165,66503,4,False
50,8166,66502,4,True
51,8192,66662,5,True
52,8193,66663,5,True
53,8194,66664,5,True
54,8195,66665,5,True
55,8196,66666,5,True
56,8023,66667,1,True
57,4868,66514,4,False
58,8157,66553,4,False
59,8158,66555,4,False
60,8159,66515,4,False
61,8160,66556,4,False
62,8161,66552,4,False
63,8162,66560,4,False
64,8163,66554,4,False
65,0,0,0,False
66,0,0,0,False
67,0,0,0,False
68,0,0,0,False
69,0,0,0,False
70,0,0,0,False
